picking_id,order_id,picker_id,store_id,product_id,aisle_id,pick_start_time,pick_end_time,quantity_picked,distance_travelled_m
7015669,5003906,2004,103,10008,A09,2026-01-03 12:04:08,2026-01-03 12:04:33.117489626,2,26.5
7015670,5003906,2026,103,10367,A11,2026-01-03 12:06:54,2026-01-03 12:07:28.988401270,1,69.02
7015671,5003906,2033,103,10001,A03,2026-01-03 12:05:49,2026-01-03 12:06:12.759419671,2,23.76
7015672,5003906,2012,103,10161,A01,2026-01-03 12:04:03,2026-01-03 12:04:22.344232524,1,18.0
7015673,5003906,2009,103,10227,A07,2026-01-03 12:05:49,2026-01-03 12:06:17.386838810,2,45.16
7015674,5003907,2014,109,10005,A05,2026-05-16 08:07:48,2026-05-16 08:08:15.045019241,1,49.76
7015675,5003907,2002,109,10006,A01,2026-05-16 08:05:13,2026-05-16 08:05:38.382472347,1,42.92
7015676,5003907,2026,109,10336,A10,2026-05-16 08:07:09,2026-05-16 08:07:39.448622694,1,49.38
7015677,5003908,2019,103,10321,A01,2026-03-02 12:05:51,2026-03-02 12:06:23.778270607,1,66.34
7015678,5003908,2013,103,10339,A06,2026-03-02 12:08:46,2026-03-02 12:09:21.567980804,3,61.02
7015679,5003908,2009,103,10148,A08,2026-03-02 12:07:51,2026-03-02 12:08:13.248022954,3,16.56
7015680,5003908,2008,103,10005,A08,2026-03-02 12:06:13,2026-03-02 12:06:38.531641410,3,16.18
7015681,5003908,2005,103,10023,A08,2026-03-02 12:08:09,2026-03-02 12:08:35.126781581,2,21.8
7015682,5003908,2007,103,10273,A07,2026-03-02 12:06:57,2026-03-02 12:07:30.003018712,2,50.96
7015683,5003909,2033,110,10009,A02,2026-04-01 07:06:46,2026-04-01 07:07:10.883537136,1,51.72
7015684,5003909,2014,110,10010,A10,2026-04-01 07:07:49,2026-04-01 07:08:17.849696858,1,51.74
7015685,5003909,2033,110,10319,A03,2026-04-01 07:05:17,2026-04-01 07:06:03.615684974,3,79.24
7015686,5003909,2038,110,10135,A11,2026-04-01 07:05:05,2026-04-01 07:05:16.127580819,1,9.64
7015687,5003910,2001,101,10012,A10,2026-01-28 18:04:10,2026-01-28 18:04:34.677391237,1,32.48
7015688,5003910,2009,101,10224,A11,2026-01-28 18:06:18,2026-01-28 18:06:35.011907508,1,25.44
7015689,5003910,2002,101,10008,A01,2026-01-28 18:07:15,2026-01-28 18:07:39.390402420,1,37.3
7015690,5003910,2006,101,10039,A08,2026-01-28 18:05:15,2026-01-28 18:05:41.515043300,1,37.82
7015691,5003910,2003,101,10084,A03,2026-01-28 18:07:04,2026-01-28 18:07:23.595071315,2,19.24
7015692,5003911,2004,105,10049,A11,2026-05-30 13:05:19,2026-05-30 13:05:47.612608599,2,48.46
7015693,5003911,2016,105,10380,A01,2026-05-30 13:06:08,2026-05-30 13:06:32.176856475,1,32.48
7015694,5003912,2011,107,10008,A07,2026-02-09 07:06:30,2026-02-09 07:07:01.149868181,2,48.86
7015695,5003912,2033,107,10096,A02,2026-02-09 07:05:44,2026-02-09 07:06:21.269520616,2,62.2
7015696,5003912,2010,107,10016,A12,2026-02-09 07:04:10,2026-02-09 07:04:29.312859703,1,28.32
7015697,5003913,2012,110,10018,A04,2026-04-13 23:08:45,2026-04-13 23:09:07.829637715,2,38.02
7015698,5003913,2031,110,10347,A07,2026-04-13 23:06:31,2026-04-13 23:07:08.373017929,1,72.68
7015699,5003913,2017,110,10093,A11,2026-04-13 23:07:17,2026-04-13 23:07:32.655435956,1,15.8
7015700,5003914,2006,108,10029,A07,2026-06-07 21:07:06,2026-06-07 21:07:34.132301584,1,58.52
7015701,5003914,2029,108,10209,A06,2026-06-07 21:06:51,2026-06-07 21:07:30.347244974,1,67.18
7015702,5003914,2022,108,10317,A09,2026-06-07 21:04:47,2026-06-07 21:05:15.338482502,2,36.34
7015703,5003914,2019,108,10148,A05,2026-06-07 21:07:37,2026-06-07 21:07:58.850728360,1,37.38
7015704,5003915,2027,101,10001,A08,2026-05-10 22:07:21,2026-05-10 22:07:43.908489336,1,27.38
7015705,5003915,2040,101,10055,A07,2026-05-10 22:08:50,2026-05-10 22:09:11.278339399,1,48.76
7015706,5003915,2007,101,10160,A06,2026-05-10 22:07:15,2026-05-10 22:07:52.506798233,1,66.56
7015707,5003916,2005,108,10003,A01,2026-04-20 23:04:47,2026-04-20 23:05:16.790703501,3,40.16
7015708,5003916,2006,108,10004,A08,2026-04-20 23:05:28,2026-04-20 23:05:40.935148307,1,13.14
7015709,5003917,2010,104,10004,A05,2026-06-10 07:06:40,2026-06-10 07:06:57.801237731,1,24.4
7015710,5003918,2012,109,10199,A11,2026-02-01 20:07:55,2026-02-01 20:08:13.054367049,1,26.14
7015711,5003918,2007,109,10102,A07,2026-02-01 20:05:42,2026-02-01 20:06:19.891890180,1,71.24
7015712,5003919,2005,108,10002,A12,2026-06-24 20:07:08,2026-06-24 20:07:23.336450371,1,10.64
7015713,5003919,2004,108,10007,A09,2026-06-24 20:05:11,2026-06-24 20:05:23.795819228,2,11.32
7015714,5003919,2023,108,10245,A03,2026-06-24 20:05:53,2026-06-24 20:06:13.805049092,1,27.9
7015715,5003919,2008,108,10004,A08,2026-06-24 20:05:49,2026-06-24 20:06:06.306144807,2,13.14
7015716,5003920,2031,102,10137,A01,2026-04-11 20:07:31,2026-04-11 20:08:00.587272741,1,46.98
7015717,5003920,2014,102,10042,A10,2026-04-11 20:06:35,2026-04-11 20:06:49.351232030,1,16.38
7015718,5003920,2032,102,10398,A07,2026-04-11 20:05:07,2026-04-11 20:05:26.879182223,2,23.66
7015719,5003920,2026,102,10092,A05,2026-04-11 20:04:48,2026-04-11 20:05:16.144913732,1,45.88
7015720,5003920,2033,102,10259,A05,2026-04-11 20:04:33,2026-04-11 20:05:06.624451694,1,68.88
7015721,5003920,2031,102,10023,A08,2026-04-11 20:05:16,2026-04-11 20:05:47.939993800,1,52.22
7015722,5003921,2031,104,10005,A07,2026-03-16 11:06:37,2026-03-16 11:06:57.598595964,1,34.5
7015723,5003921,2007,104,10006,A09,2026-03-16 11:07:30,2026-03-16 11:07:57.076410452,1,48.18
7015724,5003921,2010,104,10379,A09,2026-03-16 11:07:43,2026-03-16 11:08:12.803167391,1,42.98
7015725,5003921,2026,104,10040,A02,2026-03-16 11:09:50,2026-03-16 11:10:08.268377616,2,19.98
7015726,5003921,2004,104,10273,A02,2026-03-16 11:09:54,2026-03-16 11:10:14.610092397,1,25.48
7015727,5003922,2033,109,10003,A10,2026-02-16 13:06:03,2026-02-16 13:06:29.803644509,1,42.12
7015728,5003922,2029,109,10032,A03,2026-02-16 13:06:53,2026-02-16 13:07:27.894546682,1,63.68
7015729,5003923,2023,110,10002,A05,2026-05-15 22:07:41,2026-05-15 22:07:54.704382321,1,13.08
7015730,5003923,2009,110,10007,A01,2026-05-15 22:06:23,2026-05-15 22:06:50.433467358,2,26.54
7015731,5003923,2022,110,10149,A08,2026-05-15 22:07:25,2026-05-15 22:07:42.128721404,2,8.02
7015732,5003924,2029,107,10102,A01,2026-06-26 08:07:17,2026-06-26 08:07:32.161860436,1,18.24
7015733,5003924,2007,107,10434,A09,2026-06-26 08:06:09,2026-06-26 08:06:28.573687442,1,31.08
7015734,5003924,2019,107,10051,A04,2026-06-26 08:05:20,2026-06-26 08:05:50.968893307,3,46.22
7015735,5003924,2013,107,10124,A04,2026-06-26 08:04:06,2026-06-26 08:04:41.388664492,1,63.96
7015736,5003924,2018,107,10325,A12,2026-06-26 08:06:07,2026-06-26 08:06:24.711677936,2,8.34
7015737,5003925,2001,103,10022,A04,2026-05-05 17:07:06,2026-05-05 17:07:39.490168554,2,55.32
7015738,5003925,2030,103,10265,A04,2026-05-05 17:09:19,2026-05-05 17:09:50.584737931,1,61.0
7015739,5003925,2022,103,10159,A10,2026-05-05 17:08:39,2026-05-05 17:09:05.127536130,1,57.72
7015740,5003926,2030,104,10360,A05,2026-01-06 20:07:35,2026-01-06 20:07:59.837217067,1,47.88
7015741,5003926,2024,104,10278,A12,2026-01-06 20:07:22,2026-01-06 20:07:53.789336124,2,40.34
7015742,5003926,2003,104,10120,A04,2026-01-06 20:06:30,2026-01-06 20:07:07.199427154,1,76.36
7015743,5003926,2040,104,10299,A11,2026-01-06 20:06:50,2026-01-06 20:07:06.958636119,1,25.32
7015744,5003926,2025,104,10054,A12,2026-01-06 20:05:21,2026-01-06 20:05:44.517084032,2,27.58
7015745,5003927,2005,108,10013,A01,2026-03-26 20:07:58,2026-03-26 20:08:25.884009638,1,44.88
7015746,5003927,2014,108,10012,A05,2026-03-26 20:08:00,2026-03-26 20:08:20.407957747,1,34.26
7015747,5003927,2024,108,10052,A11,2026-03-26 20:07:56,2026-03-26 20:08:13.753120323,1,17.98
7015748,5003927,2002,108,10070,A12,2026-03-26 20:06:18,2026-03-26 20:06:41.935782116,1,30.64
7015749,5003928,2026,106,10356,A11,2026-05-13 17:08:45,2026-05-13 17:09:16.364060870,1,50.76
7015750,5003928,2033,106,10325,A12,2026-05-13 17:09:11,2026-05-13 17:09:52.130171055,3,68.4
7015751,5003928,2002,106,10064,A09,2026-05-13 17:08:07,2026-05-13 17:08:46.066170187,1,77.02
7015752,5003928,2016,106,10003,A08,2026-05-13 17:07:47,2026-05-13 17:08:14.552263303,1,54.74
7015753,5003929,2032,103,10107,A12,2026-03-13 20:08:15,2026-03-13 20:08:46.102010804,1,60.52
7015754,5003929,2019,103,10144,A08,2026-03-13 20:07:05,2026-03-13 20:07:33.505099368,2,27.96
7015755,5003929,2023,103,10141,A01,2026-03-13 20:07:07,2026-03-13 20:07:42.438464195,2,67.32
7015756,5003929,2016,103,10024,A09,2026-03-13 20:09:28,2026-03-13 20:09:52.166690272,1,52.9
7015757,5003929,2003,103,10103,A07,2026-03-13 20:06:55,2026-03-13 20:07:11.221908984,1,9.66
7015758,5003929,2008,103,10374,A02,2026-03-13 20:07:40,2026-03-13 20:08:17.628230575,1,78.82
7015759,5003930,2026,103,10086,A02,2026-05-20 22:07:11,2026-05-20 22:07:33.663976217,1,33.46
7015760,5003930,2040,103,10143,A04,2026-05-20 22:08:22,2026-05-20 22:08:39.940588894,1,33.12
7015761,5003930,2020,103,10003,A04,2026-05-20 22:09:00,2026-05-20 22:09:31.533650564,3,43.16
7015762,5003931,2031,102,10065,A11,2026-05-09 20:08:43,2026-05-09 20:09:11.835109788,2,41.94
7015763,5003931,2027,102,10077,A02,2026-05-09 20:05:41,2026-05-09 20:06:22.467495764,1,82.64
7015764,5003931,2027,102,10010,A04,2026-05-09 20:07:30,2026-05-09 20:08:05.047993793,3,44.16
7015765,5003931,2026,102,10388,A01,2026-05-09 20:06:27,2026-05-09 20:07:05.384831009,2,70.72
7015766,5003932,2003,105,10011,A06,2026-01-13 08:06:51,2026-01-13 08:07:14.714511997,1,41.12
7015767,5003932,2027,105,10189,A10,2026-01-13 08:06:40,2026-01-13 08:07:09.827505046,2,44.84
7015768,5003932,2024,105,10172,A09,2026-01-13 08:07:16,2026-01-13 08:07:42.141232065,1,42.24
7015769,5003932,2032,105,10129,A04,2026-01-13 08:06:53,2026-01-13 08:07:13.019681043,3,9.84
7015770,5003933,2040,105,10005,A02,2026-04-11 11:06:57,2026-04-11 11:07:11.538025397,2,13.24
7015771,5003933,2002,105,10089,A08,2026-04-11 11:08:45,2026-04-11 11:09:24.932483910,1,69.82
7015772,5003933,2035,105,10158,A11,2026-04-11 11:07:44,2026-04-11 11:08:10.355822384,2,23.26
7015773,5003933,2015,105,10444,A05,2026-04-11 11:09:11,2026-04-11 11:09:54.007463314,1,71.66
7015774,5003934,2002,106,10123,A09,2026-02-01 12:06:55,2026-02-01 12:07:12.893285376,1,16.2
7015775,5003934,2010,106,10016,A02,2026-02-01 12:07:26,2026-02-01 12:07:55.610717198,3,43.1
7015776,5003934,2007,106,10342,A09,2026-02-01 12:05:41,2026-02-01 12:06:17.599307384,1,67.32
7015777,5003934,2032,106,10134,A07,2026-02-01 12:06:32,2026-02-01 12:06:48.573472139,2,13.64
7015778,5003935,2004,110,10007,A01,2026-03-30 12:08:56,2026-03-30 12:09:18.491329988,1,26.54
7015779,5003935,2031,110,10008,A09,2026-03-30 12:07:09,2026-03-30 12:07:38.162745491,1,48.42
7015780,5003935,2032,110,10441,A03,2026-03-30 12:05:12,2026-03-30 12:05:27.137638315,1,18.12
7015781,5003935,2008,110,10027,A09,2026-03-30 12:05:45,2026-03-30 12:06:08.096498829,1,30.86
7015782,5003936,2007,107,10096,A02,2026-03-11 13:08:57,2026-03-11 13:09:33.930830890,1,62.2
7015783,5003936,2028,107,10028,A02,2026-03-11 13:09:16,2026-03-11 13:09:31.464456229,1,23.14
7015784,5003936,2028,107,10005,A11,2026-03-11 13:08:55,2026-03-11 13:09:09.664176259,1,17.6
7015785,5003937,2008,106,10349,A11,2026-05-27 10:04:21,2026-05-27 10:04:53.933510460,2,47.06
7015786,5003937,2007,106,10347,A12,2026-05-27 10:04:54,2026-05-27 10:05:28.552499155,2,61.6
7015787,5003937,2001,106,10003,A08,2026-05-27 10:04:46,2026-05-27 10:05:10.156885067,1,54.74
7015788,5003937,2025,106,10175,A07,2026-05-27 10:07:09,2026-05-27 10:07:29.898847415,1,39.26
7015789,5003938,2017,104,10074,A04,2026-06-07 18:06:45,2026-06-07 18:07:21.839398196,2,55.0
7015790,5003939,2016,107,10016,A12,2026-03-25 08:07:23,2026-03-25 08:07:51.895029206,3,28.32
7015791,5003939,2020,107,10190,A11,2026-03-25 08:08:28,2026-03-25 08:08:53.073048605,1,45.96
7015792,5003939,2037,107,10086,A10,2026-03-25 08:06:17,2026-03-25 08:06:37.525399884,1,34.84
7015793,5003939,2027,107,10001,A12,2026-03-25 08:05:47,2026-03-25 08:06:04.444833109,1,14.86
7015794,5003940,2001,110,10069,A11,2026-04-08 20:06:43,2026-04-08 20:07:14.788190086,1,69.36
7015795,5003940,2013,110,10047,A10,2026-04-08 20:08:53,2026-04-08 20:09:15.626027411,1,26.22
7015796,5003940,2023,110,10183,A03,2026-04-08 20:08:28,2026-04-08 20:09:05.783561416,1,73.36
7015797,5003941,2014,101,10001,A08,2026-04-24 18:07:19,2026-04-24 18:07:43.498240523,3,27.38
7015798,5003941,2036,101,10002,A03,2026-04-24 18:05:55,2026-04-24 18:06:17.334319618,1,27.94
7015799,5003941,2038,101,10005,A01,2026-04-24 18:06:26,2026-04-24 18:06:51.528401158,1,41.9
7015800,5003941,2002,101,10460,A05,2026-04-24 18:06:16,2026-04-24 18:06:49.706250647,1,68.1
7015801,5003942,2005,104,10013,A06,2026-04-29 23:05:15,2026-04-29 23:05:40.588807088,2,33.88
7015802,5003943,2004,101,10213,A05,2026-04-26 07:09:08,2026-04-26 07:09:44.474335768,1,61.46
7015803,5003943,2030,101,10047,A09,2026-04-26 07:07:08,2026-04-26 07:07:20.080932842,1,15.44
7015804,5003943,2006,101,10052,A12,2026-04-26 07:06:27,2026-04-26 07:06:49.601954125,1,43.8
7015805,5003943,2039,101,10457,A05,2026-04-26 07:07:42,2026-04-26 07:08:22.772519515,1,78.02
7015806,5003943,2025,101,10099,A06,2026-04-26 07:09:12,2026-04-26 07:09:33.335231511,1,19.74
7015807,5003943,2004,101,10226,A05,2026-04-26 07:07:20,2026-04-26 07:07:55.724314698,1,70.08
7015808,5003943,2006,101,10249,A03,2026-04-26 07:09:30,2026-04-26 07:10:01.998915868,1,47.34
7015809,5003943,2037,101,10236,A04,2026-04-26 07:08:57,2026-04-26 07:09:33.129616116,1,73.96
7015810,5003944,2034,103,10004,A05,2026-05-22 12:06:22,2026-05-22 12:06:50.039180504,1,56.94
7015811,5003944,2006,103,10090,A02,2026-05-22 12:09:11,2026-05-22 12:09:31.738794711,2,13.64
7015812,5003944,2013,103,10333,A09,2026-05-22 12:07:46,2026-05-22 12:08:13.771243848,2,45.72
7015813,5003945,2028,101,10149,A05,2026-06-27 22:04:08,2026-06-27 22:04:21.119415851,1,14.16
7015814,5003945,2020,101,10019,A11,2026-06-27 22:04:26,2026-06-27 22:05:03.753765819,3,53.58
7015815,5003945,2031,101,10051,A12,2026-06-27 22:06:44,2026-06-27 22:07:11.561210798,1,51.58
7015816,5003945,2002,101,10025,A06,2026-06-27 22:06:12,2026-06-27 22:06:32.157427944,1,20.42
7015817,5003945,2020,101,10030,A06,2026-06-27 22:06:45,2026-06-27 22:07:08.613575928,1,41.38
7015818,5003946,2036,106,10055,A11,2026-05-30 15:08:20,2026-05-30 15:08:43.463742143,3,15.48
7015819,5003946,2040,106,10013,A07,2026-05-30 15:09:32,2026-05-30 15:09:53.244555474,1,20.92
7015820,5003946,2014,106,10131,A10,2026-05-30 15:07:47,2026-05-30 15:08:10.013150381,1,34.5
7015821,5003946,2037,106,10033,A11,2026-05-30 15:08:05,2026-05-30 15:08:36.935895896,2,55.4
7015822,5003946,2021,106,10001,A06,2026-05-30 15:08:00,2026-05-30 15:08:29.993176877,1,62.5
7015823,5003947,2004,109,10012,A05,2026-01-25 16:06:50,2026-01-25 16:07:10.171668971,1,19.24
7015824,5003947,2010,109,10480,A09,2026-01-25 16:06:52,2026-01-25 16:07:28.110205209,1,76.08
7015825,5003947,2027,109,10267,A03,2026-01-25 16:05:24,2026-01-25 16:05:51.601246625,2,50.8
7015826,5003948,2014,110,10005,A04,2026-03-28 07:07:20,2026-03-28 07:07:49.366672453,1,42.82
7015827,5003948,2015,110,10006,A03,2026-03-28 07:08:32,2026-03-28 07:09:01.309810701,1,58.58
7015828,5003948,2029,110,10027,A09,2026-03-28 07:07:47,2026-03-28 07:08:14.569042196,1,30.86
7015829,5003948,2007,110,10034,A10,2026-03-28 07:06:53,2026-03-28 07:07:17.778266668,1,46.36
7015830,5003949,2013,103,10081,A10,2026-03-25 19:05:27,2026-03-25 19:05:44.183072397,1,17.18
7015831,5003949,2032,103,10014,A09,2026-03-25 19:06:00,2026-03-25 19:06:23.354970205,1,35.74
7015832,5003950,2003,107,10272,A05,2026-04-03 11:07:19,2026-04-03 11:07:38.208560830,3,8.36
7015833,5003950,2009,107,10063,A02,2026-04-03 11:06:15,2026-04-03 11:06:42.656060742,1,38.88
7015834,5003950,2003,107,10005,A11,2026-04-03 11:06:02,2026-04-03 11:06:15.151879814,1,17.6
7015835,5003951,2004,104,10016,A05,2026-04-06 23:06:11,2026-04-06 23:06:38.547977273,1,41.1
7015836,5003951,2021,104,10099,A10,2026-04-06 23:05:22,2026-04-06 23:05:56.709597531,1,70.78
7015837,5003951,2036,104,10117,A11,2026-04-06 23:06:19,2026-04-06 23:06:51.955909718,1,55.26
7015838,5003952,2006,104,10007,A08,2026-05-10 13:09:36,2026-05-10 13:10:02.812227805,2,36.18
7015839,5003952,2024,104,10008,A10,2026-05-10 13:09:22,2026-05-10 13:09:49.770915092,1,34.7
7015840,5003952,2032,104,10160,A08,2026-05-10 13:06:48,2026-05-10 13:07:22.782091113,1,70.88
7015841,5003953,2007,107,10015,A12,2026-03-18 10:09:04,2026-03-18 10:09:36.845052457,1,52.88
7015842,5003953,2040,107,10121,A09,2026-03-18 10:08:43,2026-03-18 10:09:10.741953477,1,51.36
7015843,5003953,2033,107,10041,A08,2026-03-18 10:08:01,2026-03-18 10:08:21.474484952,1,30.88
7015844,5003953,2027,107,10237,A04,2026-03-18 10:09:06,2026-03-18 10:09:24.335258719,1,24.62
7015845,5003953,2009,107,10357,A08,2026-03-18 10:07:16,2026-03-18 10:07:34.716132374,1,12.98
7015846,5003954,2026,107,10204,A07,2026-02-17 17:04:46,2026-02-17 17:05:24.530088109,1,66.06
7015847,5003954,2012,107,10128,A02,2026-02-17 17:07:57,2026-02-17 17:08:17.309661134,1,25.22
7015848,5003954,2022,107,10006,A01,2026-02-17 17:06:53,2026-02-17 17:07:05.922510572,1,14.86
7015849,5003954,2030,107,10142,A04,2026-02-17 17:06:49,2026-02-17 17:07:10.260067539,1,19.64
7015850,5003955,2037,106,10089,A11,2026-03-24 15:06:59,2026-03-24 15:07:28.830060042,2,40.46
7015851,5003955,2024,106,10001,A06,2026-03-24 15:04:24,2026-03-24 15:04:58.673725191,2,62.5
7015852,5003955,2039,106,10006,A12,2026-03-24 15:07:06,2026-03-24 15:07:31.147894740,2,33.56
7015853,5003955,2028,106,10032,A05,2026-03-24 15:04:16,2026-03-24 15:04:44.901633966,2,48.64
7015854,5003956,2039,101,10067,A07,2026-06-04 15:06:14,2026-06-04 15:06:25.999227377,1,12.86
7015855,5003956,2037,101,10388,A02,2026-06-04 15:06:17,2026-06-04 15:06:48.878088321,1,53.68
7015856,5003956,2011,101,10012,A10,2026-06-04 15:05:30,2026-06-04 15:05:54.962481324,3,32.48
7015857,5003956,2027,101,10002,A03,2026-06-04 15:04:14,2026-06-04 15:04:33.275290601,1,27.94
7015858,5003956,2031,101,10199,A12,2026-06-04 15:06:53,2026-06-04 15:07:32.273073552,1,78.88
7015859,5003957,2010,105,10193,A04,2026-02-26 23:09:51,2026-02-26 23:10:31.949370010,2,62.44
7015860,5003957,2020,105,10236,A04,2026-02-26 23:06:17,2026-02-26 23:06:43.648452066,1,44.0
7015861,5003958,2023,103,10225,A06,2026-01-04 13:04:20,2026-01-04 13:04:43.132350517,1,35.0
7015862,5003958,2040,103,10117,A08,2026-01-04 13:05:45,2026-01-04 13:06:19.813896693,1,61.82
7015863,5003958,2038,103,10074,A09,2026-01-04 13:04:01,2026-01-04 13:04:36.232337092,1,70.38
7015864,5003958,2001,103,10006,A08,2026-01-04 13:07:25,2026-01-04 13:07:50.098426267,1,48.18
7015865,5003958,2030,103,10310,A10,2026-01-04 13:05:32,2026-01-04 13:05:50.811778883,2,19.3
7015866,5003959,2026,101,10001,A08,2026-06-26 13:04:55,2026-06-26 13:05:15.448956391,1,27.38
7015867,5003959,2028,101,10002,A03,2026-06-26 13:05:55,2026-06-26 13:06:13.903181268,1,27.94
7015868,5003959,2025,101,10500,A09,2026-06-26 13:05:55,2026-06-26 13:06:14.923653911,1,25.1
7015869,5003960,2016,101,10459,A12,2026-02-05 17:06:49,2026-02-05 17:07:18.328945946,1,32.62
7015870,5003960,2006,101,10018,A02,2026-02-05 17:06:27,2026-02-05 17:06:45.759923184,2,22.7
7015871,5003960,2007,101,10310,A12,2026-02-05 17:06:57,2026-02-05 17:07:39.547509161,2,81.84
7015872,5003960,2016,101,10181,A11,2026-02-05 17:05:55,2026-02-05 17:06:17.318765943,1,39.94
7015873,5003960,2001,101,10359,A05,2026-02-05 17:06:58,2026-02-05 17:07:21.202951087,1,26.0
7015874,5003961,2020,105,10452,A03,2026-04-20 09:06:08,2026-04-20 09:06:48.480815001,1,82.9
7015875,5003961,2013,105,10037,A01,2026-04-20 09:08:34,2026-04-20 09:09:03.597823196,1,54.02
7015876,5003961,2040,105,10066,A09,2026-04-20 09:07:45,2026-04-20 09:08:04.034009563,1,24.2
7015877,5003961,2025,105,10008,A02,2026-04-20 09:06:03,2026-04-20 09:06:34.598303996,1,60.02
7015878,5003961,2020,105,10001,A06,2026-04-20 09:07:21,2026-04-20 09:07:43.447610223,2,30.34
7015879,5003962,2008,102,10007,A12,2026-05-25 21:08:48,2026-05-25 21:09:09.221126763,2,16.84
7015880,5003962,2027,102,10008,A08,2026-05-25 21:09:59,2026-05-25 21:10:23.246075199,2,36.28
7015881,5003963,2029,108,10006,A10,2026-02-19 10:05:26,2026-02-19 10:06:00.389436069,2,45.18
7015882,5003963,2010,108,10007,A09,2026-02-19 10:08:45,2026-02-19 10:08:56.759558836,1,11.32
7015883,5003963,2008,108,10008,A08,2026-02-19 10:06:00,2026-02-19 10:06:15.338325453,1,19.74
7015884,5003963,2036,108,10029,A07,2026-02-19 10:05:53,2026-02-19 10:06:26.480854514,1,58.52
7015885,5003964,2012,101,10394,A03,2026-03-03 11:06:20,2026-03-03 11:06:58.585077642,2,62.98
7015886,5003964,2026,101,10051,A12,2026-03-03 11:07:53,2026-03-03 11:08:21.750211915,1,51.58
7015887,5003965,2027,103,10130,A02,2026-02-20 07:08:39,2026-02-20 07:09:07.132325792,2,34.78
7015888,5003965,2030,103,10023,A08,2026-02-20 07:07:48,2026-02-20 07:08:08.718376868,3,21.8
7015889,5003965,2016,103,10003,A04,2026-02-20 07:07:11,2026-02-20 07:07:34.619071573,1,43.16
7015890,5003966,2016,110,10056,A09,2026-01-28 12:07:52,2026-01-28 12:08:17.300999926,2,28.36
7015891,5003966,2031,110,10060,A02,2026-01-28 12:08:31,2026-01-28 12:08:51.075331846,1,23.14
7015892,5003966,2016,110,10051,A10,2026-01-28 12:07:23,2026-01-28 12:07:43.237209832,1,26.76
7015893,5003967,2010,108,10009,A11,2026-01-28 16:05:51,2026-01-28 16:06:26.051714316,2,49.34
7015894,5003967,2003,108,10010,A07,2026-01-28 16:07:01,2026-01-28 16:07:23.918373735,2,26.96
7015895,5003967,2009,108,10002,A12,2026-01-28 16:07:55,2026-01-28 16:08:03.336814097,1,10.64
7015896,5003968,2021,106,10003,A08,2026-02-03 18:04:58,2026-02-03 18:05:38.001630038,2,54.74
7015897,5003968,2037,106,10004,A04,2026-02-03 18:05:07,2026-02-03 18:05:28.535736149,1,27.44
7015898,5003968,2028,106,10301,A05,2026-02-03 18:04:16,2026-02-03 18:04:48.963712215,2,54.9
7015899,5003969,2034,101,10293,A03,2026-03-24 22:08:54,2026-03-24 22:09:29.322709430,3,48.24
7015900,5003969,2013,101,10165,A04,2026-03-24 22:07:20,2026-03-24 22:07:38.955943343,2,21.94
7015901,5003969,2034,101,10051,A12,2026-03-24 22:08:06,2026-03-24 22:08:41.681644523,2,51.58
7015902,5003969,2001,101,10012,A10,2026-03-24 22:08:37,2026-03-24 22:08:57.254565368,1,32.48
7015903,5003970,2039,101,10007,A02,2026-04-07 20:09:26,2026-04-07 20:10:00.744196912,2,58.9
7015904,5003970,2014,101,10008,A01,2026-04-07 20:09:21,2026-04-07 20:09:43.901506463,1,37.3
7015905,5003970,2014,101,10055,A07,2026-04-07 20:08:20,2026-04-07 20:08:48.242847396,1,48.76
7015906,5003970,2035,101,10230,A02,2026-04-07 20:08:20,2026-04-07 20:08:43.798759807,2,36.84
7015907,5003971,2001,110,10003,A11,2026-01-03 12:07:43,2026-01-03 12:07:54.468572093,1,11.02
7015908,5003971,2034,110,10004,A11,2026-01-03 12:05:23,2026-01-03 12:05:42.301748390,1,27.82
7015909,5003971,2032,110,10059,A03,2026-01-03 12:07:49,2026-01-03 12:08:08.540308580,1,28.18
7015910,5003972,2018,108,10336,A10,2026-06-03 21:08:29,2026-06-03 21:08:57.788006732,1,50.46
7015911,5003972,2040,108,10068,A10,2026-06-03 21:06:55,2026-06-03 21:07:30.874313229,2,64.22
7015912,5003973,2024,110,10033,A06,2026-05-03 10:08:04,2026-05-03 10:08:30.766907964,1,51.28
7015913,5003973,2025,110,10297,A10,2026-05-03 10:08:44,2026-05-03 10:09:08.901147904,1,32.58
7015914,5003974,2008,109,10167,A10,2026-01-13 10:09:42,2026-01-13 10:10:06.787171104,1,43.54
7015915,5003974,2022,109,10052,A10,2026-01-13 10:09:17,2026-01-13 10:09:48.092778683,1,43.1
7015916,5003974,2013,109,10028,A09,2026-01-13 10:09:04,2026-01-13 10:09:23.377065639,2,17.92
7015917,5003975,2037,101,10006,A06,2026-06-02 13:06:50,2026-06-02 13:07:10.860670955,1,25.82
7015918,5003975,2036,101,10019,A11,2026-06-02 13:06:32,2026-06-02 13:07:02.180537837,2,53.58
7015919,5003975,2012,101,10003,A05,2026-06-02 13:05:27,2026-06-02 13:05:51.150836672,1,31.76
7015920,5003976,2008,109,10044,A05,2026-01-06 16:07:57,2026-01-06 16:08:26.486604515,2,46.5
7015921,5003976,2037,109,10038,A11,2026-01-06 16:08:41,2026-01-06 16:09:04.269907013,2,23.54
