order_item_id,order_id,product_id,quantity,unit_price
9021851,5005452,10179,1,52.42
9021852,5005453,10015,1,107.98
9021853,5005453,10128,1,68.25
9021854,5005453,10068,1,151.04
9021855,5005454,10374,2,76.19
9021856,5005454,10484,1,55.55
9021857,5005454,10008,1,68.51
9021858,5005454,10011,1,21.85
9021859,5005454,10035,2,33.61
9021860,5005455,10307,1,70.5
9021861,5005455,10491,1,94.85
9021862,5005455,10147,1,44.58
9021863,5005456,10327,1,61.96
9021864,5005456,10042,1,58.31
9021865,5005457,10022,1,67.86
9021866,5005457,10007,1,47.32
9021867,5005457,10008,1,68.51
9021868,5005457,10043,2,62.12
9021869,5005458,10005,2,93.94
9021870,5005458,10011,1,21.85
9021871,5005458,10374,1,76.19
9021872,5005458,10199,1,43.92
9021873,5005458,10014,1,25.85
9021874,5005458,10004,1,76.16
9021875,5005458,10036,1,35.03
9021876,5005458,10006,1,65.58
9021877,5005459,10001,3,36.98
9021878,5005460,10268,1,152.08
9021879,5005460,10418,2,120.8
9021880,5005460,10075,1,52.7
9021881,5005461,10307,1,70.5
9021882,5005461,10048,1,68.45
9021883,5005461,10436,2,35.39
9021884,5005461,10241,2,62.88
9021885,5005461,10290,1,60.42
9021886,5005462,10012,2,46.16
9021887,5005462,10155,1,25.86
9021888,5005462,10494,1,68.16
9021889,5005462,10372,2,67.52
9021890,5005462,10426,1,66.59
9021891,5005462,10473,1,54.55
9021892,5005462,10045,1,45.56
9021893,5005462,10011,2,21.85
9021894,5005462,10018,3,25.76
9021895,5005463,10090,1,26.38
9021896,5005463,10219,1,92.26
9021897,5005463,10037,3,106.47
9021898,5005463,10013,1,20.18
9021899,5005463,10001,1,36.98
9021900,5005464,10001,1,36.98
9021901,5005464,10002,2,67.7
9021902,5005464,10410,2,92.27
9021903,5005464,10373,2,20.73
9021904,5005465,10023,1,41.27
9021905,5005465,10034,2,123.28
9021906,5005465,10020,1,41.61
9021907,5005465,10032,1,38.7
9021908,5005466,10043,1,62.12
9021909,5005466,10015,2,107.98
9021910,5005466,10002,2,67.7
9021911,5005466,10234,1,32.75
9021912,5005466,10013,1,20.18
9021913,5005466,10305,2,37.6
9021914,5005467,10409,1,46.72
9021915,5005467,10098,2,31.94
9021916,5005467,10090,2,26.38
9021917,5005467,10013,1,20.18
9021918,5005468,10053,1,16.49
9021919,5005468,10058,2,49.92
9021920,5005468,10262,1,70.68
9021921,5005468,10034,1,123.28
9021922,5005468,10029,1,81.08
9021923,5005468,10479,1,53.63
9021924,5005469,10090,1,26.38
9021925,5005469,10198,1,42.07
9021926,5005470,10138,1,40.05
9021927,5005470,10127,1,26.79
9021928,5005470,10086,1,52.77
9021929,5005470,10013,2,20.18
9021930,5005470,10020,1,41.61
9021931,5005471,10344,1,15.0
9021932,5005471,10129,1,36.48
9021933,5005471,10203,1,43.41
9021934,5005472,10417,1,50.72
9021935,5005472,10015,1,107.98
9021936,5005472,10489,2,33.12
9021937,5005473,10007,1,47.32
9021938,5005473,10008,1,68.51
9021939,5005473,10009,1,46.79
9021940,5005473,10189,1,82.92
9021941,5005473,10105,1,29.63
9021942,5005474,10430,2,97.39
9021943,5005474,10014,1,25.85
9021944,5005474,10031,1,76.26
9021945,5005474,10012,1,46.16
9021946,5005474,10033,1,85.53
9021947,5005474,10041,1,113.02
9021948,5005474,10001,1,36.98
9021949,5005474,10023,1,41.27
9021950,5005475,10304,1,50.63
9021951,5005475,10006,2,65.58
9021952,5005475,10211,1,17.11
9021953,5005475,10007,1,47.32
9021954,5005476,10165,1,137.54
9021955,5005476,10009,3,46.79
9021956,5005476,10184,1,15.14
9021957,5005476,10015,2,107.98
9021958,5005476,10001,1,36.98
9021959,5005477,10047,1,43.63
9021960,5005477,10006,1,65.58
9021961,5005477,10003,1,35.67
9021962,5005477,10150,2,47.32
9021963,5005477,10105,1,29.63
9021964,5005478,10001,2,36.98
9021965,5005478,10002,2,67.7
9021966,5005478,10017,1,38.1
9021967,5005479,10117,1,103.26
9021968,5005479,10280,2,22.38
9021969,5005479,10044,2,119.39
9021970,5005480,10064,1,76.05
9021971,5005480,10032,1,38.7
9021972,5005480,10202,1,115.49
9021973,5005480,10003,2,35.67
9021974,5005480,10338,1,18.95
9021975,5005481,10001,2,36.98
9021976,5005481,10002,2,67.7
9021977,5005481,10213,1,34.55
9021978,5005482,10065,1,66.19
9021979,5005482,10043,1,62.12
9021980,5005482,10010,1,87.16
9021981,5005482,10473,1,54.55
9021982,5005482,10208,1,17.71
9021983,5005482,10296,1,52.46
9021984,5005482,10088,1,34.82
9021985,5005482,10085,1,26.47
9021986,5005483,10306,2,29.22
9021987,5005483,10050,1,75.09
9021988,5005483,10472,1,167.58
9021989,5005483,10165,2,137.54
9021990,5005483,10090,1,26.38
9021991,5005483,10334,2,30.89
9021992,5005484,10009,1,46.79
9021993,5005484,10010,2,87.16
9021994,5005484,10044,1,119.39
9021995,5005484,10009,1,46.79
9021996,5005485,10001,2,36.98
9021997,5005485,10002,2,67.7
9021998,5005485,10320,1,94.63
9021999,5005485,10056,1,36.12
9022000,5005485,10025,1,25.02
9022001,5005486,10003,1,35.67
9022002,5005486,10004,1,76.16
9022003,5005487,10001,1,36.98
9022004,5005487,10173,1,100.11
9022005,5005488,10009,1,46.79
9022006,5005488,10340,1,55.4
9022007,5005488,10230,1,29.73
9022008,5005488,10004,2,76.16
9022009,5005488,10342,1,51.48
9022010,5005489,10015,2,107.98
9022011,5005489,10001,2,36.98
9022012,5005489,10011,1,21.85
9022013,5005489,10016,1,85.42
9022014,5005490,10039,1,110.16
9022015,5005490,10018,1,25.76
9022016,5005490,10134,1,112.8
9022017,5005490,10041,2,113.02
9022018,5005491,10057,3,61.8
9022019,5005491,10161,1,74.26
9022020,5005491,10093,1,48.12
9022021,5005491,10016,1,85.42
9022022,5005491,10335,1,42.92
9022023,5005492,10003,1,35.67
9022024,5005492,10096,1,30.63
9022025,5005492,10043,1,62.12
9022026,5005492,10246,3,56.21
9022027,5005492,10492,1,44.43
9022028,5005493,10009,1,46.79
9022029,5005493,10010,2,87.16
9022030,5005493,10074,1,35.01
9022031,5005493,10068,1,151.04
9022032,5005493,10198,1,42.07
9022033,5005493,10001,1,36.98
9022034,5005493,10279,1,64.74
9022035,5005494,10009,1,46.79
9022036,5005494,10010,1,87.16
9022037,5005494,10287,1,62.03
9022038,5005495,10001,1,36.98
9022039,5005495,10390,2,20.51
9022040,5005496,10003,2,35.67
9022041,5005496,10045,1,45.56
9022042,5005496,10381,2,27.91
9022043,5005497,10366,2,42.74
9022044,5005497,10027,2,57.38
9022045,5005497,10003,2,35.67
9022046,5005498,10118,1,39.89
9022047,5005498,10197,3,102.09
9022048,5005498,10367,2,86.0
9022049,5005498,10002,1,67.7
9022050,5005498,10024,1,68.89
9022051,5005499,10254,1,17.75
9022052,5005499,10254,1,17.75
9022053,5005499,10104,1,122.19
9022054,5005500,10003,1,35.67
9022055,5005500,10109,1,28.77
9022056,5005500,10278,1,75.07
9022057,5005500,10001,1,36.98
9022058,5005500,10013,1,20.18
9022059,5005501,10302,1,49.33
9022060,5005501,10016,1,85.42
9022061,5005501,10003,1,35.67
9022062,5005501,10187,2,38.21
9022063,5005502,10003,1,35.67
9022064,5005502,10004,1,76.16
9022065,5005502,10189,1,82.92
9022066,5005502,10102,2,35.92
9022067,5005503,10005,1,93.94
9022068,5005503,10006,2,65.58
9022069,5005503,10120,1,71.56
9022070,5005503,10303,1,31.78
9022071,5005503,10016,1,85.42
9022072,5005504,10007,1,47.32
9022073,5005504,10324,1,60.86
9022074,5005504,10429,1,89.45
9022075,5005504,10002,1,67.7
9022076,5005504,10443,2,48.61
9022077,5005505,10205,2,63.88
9022078,5005505,10390,1,20.51
9022079,5005505,10001,1,36.98
9022080,5005505,10415,1,66.34
9022081,5005505,10010,1,87.16
9022082,5005506,10004,1,76.16
9022083,5005506,10316,2,31.76
9022084,5005507,10250,1,59.09
9022085,5005507,10056,1,36.12
9022086,5005507,10301,1,55.82
9022087,5005507,10341,2,55.45
9022088,5005507,10001,2,36.98
9022089,5005507,10003,2,35.67
9022090,5005508,10108,2,23.91
9022091,5005508,10002,1,67.7
9022092,5005508,10136,1,55.48
9022093,5005509,10032,1,38.7
9022094,5005509,10074,1,35.01
9022095,5005509,10382,2,44.55
9022096,5005509,10206,1,48.28
9022097,5005509,10035,2,33.61
9022098,5005510,10001,3,36.98
9022099,5005510,10002,1,67.7
9022100,5005510,10040,1,43.76
9022101,5005511,10413,1,69.37
9022102,5005511,10001,1,36.98
9022103,5005511,10092,1,101.9
9022104,5005512,10407,1,44.51
9022105,5005512,10405,1,36.0
9022106,5005513,10008,1,68.51
9022107,5005513,10272,1,83.72
9022108,5005514,10003,1,35.67
9022109,5005514,10004,3,76.16
9022110,5005514,10001,1,36.98
9022111,5005514,10001,1,36.98
9022112,5005514,10013,1,20.18
9022113,5005515,10104,1,122.19
9022114,5005515,10413,1,69.37
9022115,5005515,10267,1,32.87
9022116,5005515,10010,1,87.16
9022117,5005516,10011,2,21.85
9022118,5005516,10346,1,119.19
9022119,5005516,10204,1,44.15
9022120,5005517,10005,2,93.94
9022121,5005517,10006,1,65.58
9022122,5005517,10008,1,68.51
9022123,5005518,10101,1,30.32
9022124,5005518,10298,3,85.38
9022125,5005519,10003,1,35.67
9022126,5005519,10004,3,76.16
9022127,5005519,10384,1,53.34
9022128,5005519,10002,2,67.7
9022129,5005519,10007,1,47.32
9022130,5005519,10016,1,85.42
9022131,5005520,10001,1,36.98
9022132,5005520,10056,1,36.12
9022133,5005520,10042,1,58.31
9022134,5005520,10007,1,47.32
9022135,5005520,10003,1,35.67
9022136,5005520,10004,1,76.16
9022137,5005521,10058,1,49.92
9022138,5005521,10188,1,28.26
9022139,5005522,10007,1,47.32
9022140,5005522,10204,1,44.15
9022141,5005522,10009,1,46.79
9022142,5005523,10103,1,61.42
9022143,5005523,10028,3,52.3
9022144,5005524,10006,1,65.58
9022145,5005524,10208,2,17.71
9022146,5005524,10072,1,32.59
9022147,5005525,10067,2,63.32
9022148,5005525,10063,1,77.74
9022149,5005525,10016,2,85.42
9022150,5005525,10038,1,49.62
9022151,5005525,10110,1,44.18
9022152,5005525,10001,1,36.98
9022153,5005525,10489,1,33.12
9022154,5005526,10004,1,76.16
9022155,5005526,10411,2,38.94
9022156,5005526,10470,1,108.34
9022157,5005526,10458,1,99.5
9022158,5005526,10371,3,64.6
9022159,5005527,10129,2,36.48
9022160,5005527,10022,2,67.86
9022161,5005527,10037,1,106.47
9022162,5005528,10304,1,50.63
9022163,5005528,10012,1,46.16
9022164,5005529,10005,2,93.94
9022165,5005529,10007,3,47.32
9022166,5005529,10383,3,40.75
9022167,5005529,10063,1,77.74
9022168,5005530,10403,1,15.63
9022169,5005530,10111,2,42.09
9022170,5005530,10051,2,41.7
9022171,5005531,10020,1,41.61
9022172,5005531,10031,1,76.26
9022173,5005531,10030,2,64.87
9022174,5005531,10022,2,67.86
9022175,5005531,10008,2,68.51
9022176,5005531,10009,1,46.79
9022177,5005532,10089,3,60.03
9022178,5005532,10172,1,59.66
9022179,5005532,10001,1,36.98
9022180,5005532,10035,1,33.61
9022181,5005532,10023,2,41.27
9022182,5005532,10108,3,23.91
9022183,5005533,10165,2,137.54
9022184,5005533,10192,2,67.36
9022185,5005533,10094,2,65.48
9022186,5005533,10027,1,57.38
9022187,5005533,10412,1,35.48
9022188,5005533,10024,2,68.89
9022189,5005534,10003,2,35.67
9022190,5005534,10004,3,76.16
9022191,5005535,10009,1,46.79
9022192,5005535,10010,2,87.16
9022193,5005536,10017,1,38.1
9022194,5005537,10419,1,40.0
9022195,5005537,10034,1,123.28
9022196,5005537,10175,3,23.43
9022197,5005537,10046,1,34.1
9022198,5005537,10010,1,87.16
9022199,5005538,10009,1,46.79
9022200,5005538,10010,1,87.16
9022201,5005539,10006,1,65.58
9022202,5005539,10139,2,69.1
9022203,5005539,10351,1,46.38
9022204,5005539,10126,1,61.41
9022205,5005540,10232,2,76.93
9022206,5005540,10050,1,75.09
9022207,5005540,10022,1,67.86
9022208,5005540,10012,1,46.16
9022209,5005540,10129,2,36.48
9022210,5005540,10001,1,36.98
9022211,5005541,10006,1,65.58
9022212,5005541,10239,2,34.42
9022213,5005541,10254,2,17.75
9022214,5005541,10169,1,73.23
9022215,5005541,10018,1,25.76
9022216,5005541,10055,1,23.49
9022217,5005541,10007,1,47.32
9022218,5005542,10120,2,71.56
9022219,5005542,10087,2,62.24
9022220,5005542,10326,1,40.9
9022221,5005542,10223,1,48.87
9022222,5005542,10020,1,41.61
9022223,5005542,10003,2,35.67
9022224,5005543,10009,1,46.79
9022225,5005543,10010,2,87.16
9022226,5005543,10040,1,43.76
9022227,5005544,10492,1,44.43
9022228,5005544,10112,1,81.97
9022229,5005545,10412,2,35.48
9022230,5005546,10353,2,136.82
9022231,5005546,10082,3,39.39
9022232,5005546,10366,2,42.74
9022233,5005546,10070,1,46.83
9022234,5005546,10252,1,81.74
9022235,5005547,10009,1,46.79
9022236,5005547,10010,1,87.16
9022237,5005547,10176,1,54.12
9022238,5005547,10034,1,123.28
9022239,5005548,10026,1,47.06
9022240,5005548,10230,2,29.73
9022241,5005548,10445,1,54.76
9022242,5005548,10042,2,58.31
9022243,5005548,10309,1,22.35
9022244,5005548,10104,1,122.19
9022245,5005548,10357,1,131.22
9022246,5005549,10415,2,66.34
9022247,5005549,10262,2,70.68
9022248,5005549,10006,1,65.58
9022249,5005549,10076,1,64.53
9022250,5005550,10003,2,35.67
9022251,5005550,10004,2,76.16
9022252,5005550,10005,1,93.94
9022253,5005550,10122,1,68.31
9022254,5005550,10399,1,31.61
9022255,5005550,10064,1,76.05
9022256,5005550,10310,1,51.35
9022257,5005551,10009,1,46.79
9022258,5005551,10010,1,87.16
9022259,5005551,10471,1,42.86
9022260,5005551,10007,1,47.32
9022261,5005552,10082,2,39.39
9022262,5005552,10005,3,93.94
9022263,5005552,10048,1,68.45
9022264,5005552,10200,2,42.97
9022265,5005552,10318,1,66.0
9022266,5005552,10329,1,39.88
9022267,5005552,10240,2,113.36
9022268,5005552,10312,2,92.72
9022269,5005553,10062,1,32.97
9022270,5005554,10249,1,62.74
9022271,5005554,10245,2,68.3
9022272,5005554,10107,1,135.73
9022273,5005555,10001,1,36.98
9022274,5005555,10021,1,183.13
9022275,5005555,10071,1,37.46
9022276,5005555,10167,1,125.71
9022277,5005556,10004,1,76.16
9022278,5005556,10033,1,85.53
9022279,5005556,10031,1,76.26
9022280,5005557,10007,1,47.32
9022281,5005557,10056,2,36.12
9022282,5005557,10209,2,36.11
9022283,5005557,10494,1,68.16
9022284,5005557,10272,1,83.72
9022285,5005557,10306,1,29.22
9022286,5005557,10038,1,49.62
9022287,5005557,10260,1,86.96
9022288,5005558,10154,2,70.97
9022289,5005558,10029,2,81.08
9022290,5005558,10043,2,62.12
9022291,5005559,10248,2,49.71
9022292,5005559,10013,1,20.18
9022293,5005559,10200,1,42.97
9022294,5005560,10009,1,46.79
9022295,5005560,10010,1,87.16
9022296,5005560,10049,3,24.96
9022297,5005561,10133,1,40.17
9022298,5005561,10087,3,62.24
9022299,5005561,10001,1,36.98
9022300,5005561,10273,1,75.17
9022301,5005561,10193,1,66.28
9022302,5005561,10024,1,68.89
9022303,5005562,10111,1,42.09
9022304,5005562,10146,2,195.32
9022305,5005563,10005,1,93.94
9022306,5005563,10006,1,65.58
9022307,5005563,10006,1,65.58
9022308,5005564,10134,1,112.8
9022309,5005564,10318,1,66.0
9022310,5005564,10004,2,76.16
9022311,5005564,10408,1,55.66
9022312,5005565,10007,1,47.32
9022313,5005565,10008,1,68.51
9022314,5005566,10001,2,36.98
9022315,5005566,10002,1,67.7
9022316,5005566,10039,1,110.16
9022317,5005566,10039,2,110.16
9022318,5005566,10457,1,69.78
9022319,5005566,10102,2,35.92
9022320,5005566,10024,1,68.89
9022321,5005567,10007,2,47.32
9022322,5005567,10008,2,68.51
9022323,5005567,10425,2,37.49
9022324,5005568,10001,2,36.98
9022325,5005568,10002,1,67.7
9022326,5005568,10003,1,35.67
9022327,5005568,10060,1,50.42
9022328,5005568,10222,1,72.19
9022329,5005568,10470,2,108.34
9022330,5005569,10004,1,76.16
9022331,5005569,10312,1,92.72
9022332,5005569,10035,1,33.61
9022333,5005569,10343,2,100.19
9022334,5005569,10475,1,122.54
9022335,5005570,10005,1,93.94
9022336,5005570,10006,1,65.58
9022337,5005570,10075,1,52.7
9022338,5005570,10036,3,35.03
9022339,5005570,10040,1,43.76
9022340,5005571,10009,1,46.79
9022341,5005572,10141,1,44.44
9022342,5005572,10049,1,24.96
9022343,5005572,10080,1,79.02
9022344,5005572,10471,1,42.86
9022345,5005573,10105,1,29.63
9022346,5005573,10038,2,49.62
9022347,5005573,10091,1,106.49
9022348,5005573,10162,1,22.98
9022349,5005573,10163,2,59.28
9022350,5005574,10001,1,36.98
9022351,5005574,10002,2,67.7
9022352,5005574,10117,1,103.26
9022353,5005574,10301,1,55.82
9022354,5005574,10004,3,76.16
9022355,5005574,10039,1,110.16
9022356,5005574,10021,1,183.13
9022357,5005574,10119,2,39.71
9022358,5005575,10242,2,80.13
9022359,5005575,10146,1,195.32
9022360,5005575,10014,1,25.85
9022361,5005575,10131,2,78.02
9022362,5005575,10225,2,54.23
9022363,5005576,10003,1,35.67
9022364,5005576,10004,1,76.16
9022365,5005576,10007,1,47.32
9022366,5005576,10027,1,57.38
9022367,5005576,10145,2,122.18
9022368,5005577,10005,1,93.94
9022369,5005577,10006,1,65.58
9022370,5005578,10046,1,34.1
9022371,5005578,10253,1,24.29
9022372,5005578,10492,1,44.43
9022373,5005579,10048,1,68.45
9022374,5005579,10006,1,65.58
9022375,5005579,10460,2,45.7
9022376,5005580,10003,3,35.67
9022377,5005580,10004,1,76.16
9022378,5005580,10008,1,68.51
9022379,5005580,10475,1,122.54
9022380,5005580,10002,2,67.7
9022381,5005580,10002,2,67.7
9022382,5005580,10030,1,64.87
9022383,5005580,10314,2,55.67
9022384,5005580,10002,1,67.7
9022385,5005581,10001,1,36.98
9022386,5005581,10003,1,35.67
9022387,5005581,10085,1,26.47
9022388,5005581,10115,1,70.65
9022389,5005581,10046,1,34.1
9022390,5005581,10105,2,29.63
9022391,5005582,10005,1,93.94
9022392,5005582,10007,1,47.32
9022393,5005582,10190,1,65.02
9022394,5005582,10072,3,32.59
9022395,5005583,10368,1,55.45
9022396,5005583,10111,1,42.09
9022397,5005584,10121,1,79.95
9022398,5005584,10016,1,85.42
9022399,5005584,10328,2,42.44
9022400,5005585,10001,1,36.98
9022401,5005585,10002,2,67.7
9022402,5005585,10112,2,81.97
9022403,5005585,10327,1,61.96
9022404,5005585,10244,3,31.19
9022405,5005586,10031,1,76.26
9022406,5005586,10042,1,58.31
9022407,5005586,10023,1,41.27
9022408,5005586,10282,1,41.34
9022409,5005586,10025,1,25.02
9022410,5005586,10231,1,24.98
9022411,5005586,10362,1,83.57
9022412,5005586,10167,1,125.71
9022413,5005587,10023,1,41.27
9022414,5005587,10038,1,49.62
9022415,5005587,10340,1,55.4
9022416,5005587,10379,1,38.6
9022417,5005587,10098,1,31.94
9022418,5005587,10071,2,37.46
9022419,5005587,10096,1,30.63
9022420,5005588,10107,2,135.73
9022421,5005588,10069,1,52.27
9022422,5005588,10016,1,85.42
9022423,5005588,10189,2,82.92
9022424,5005589,10174,2,46.44
9022425,5005589,10003,1,35.67
9022426,5005589,10003,2,35.67
9022427,5005590,10076,1,64.53
9022428,5005590,10118,1,39.89
9022429,5005590,10344,1,15.0
9022430,5005590,10015,1,107.98
9022431,5005590,10052,2,96.92
9022432,5005590,10026,3,47.06
9022433,5005590,10476,2,58.29
9022434,5005591,10150,1,47.32
9022435,5005591,10106,1,61.84
9022436,5005591,10003,1,35.67
9022437,5005591,10170,2,64.05
9022438,5005592,10001,1,36.98
9022439,5005592,10002,1,67.7
9022440,5005592,10003,1,35.67
9022441,5005592,10100,1,148.21
9022442,5005593,10012,1,46.16
9022443,5005593,10422,1,28.83
9022444,5005593,10007,1,47.32
9022445,5005593,10018,1,25.76
9022446,5005593,10049,1,24.96
9022447,5005593,10066,1,72.12
9022448,5005594,10346,1,119.19
9022449,5005594,10309,2,22.35
9022450,5005594,10012,2,46.16
9022451,5005595,10082,1,39.39
9022452,5005595,10317,1,64.86
9022453,5005595,10082,1,39.39
9022454,5005595,10024,1,68.89
9022455,5005595,10062,1,32.97
9022456,5005596,10007,2,47.32
9022457,5005596,10066,1,72.12
9022458,5005596,10084,1,59.98
9022459,5005596,10013,1,20.18
9022460,5005596,10034,1,123.28
9022461,5005596,10022,1,67.86
9022462,5005596,10440,1,139.92
9022463,5005596,10002,1,67.7
9022464,5005597,10218,1,53.07
9022465,5005597,10013,1,20.18
9022466,5005597,10037,1,106.47
9022467,5005597,10169,1,73.23
9022468,5005597,10316,1,31.76
9022469,5005598,10001,1,36.98
9022470,5005598,10006,1,65.58
9022471,5005598,10037,2,106.47
9022472,5005598,10073,1,29.31
9022473,5005598,10455,2,60.69
9022474,5005599,10092,1,101.9
9022475,5005599,10100,1,148.21
9022476,5005599,10318,1,66.0
9022477,5005600,10003,1,35.67
9022478,5005600,10004,1,76.16
9022479,5005600,10013,3,20.18
9022480,5005600,10069,1,52.27
9022481,5005600,10025,1,25.02
9022482,5005600,10018,1,25.76
9022483,5005601,10049,1,24.96
9022484,5005601,10024,2,68.89
9022485,5005602,10076,1,64.53
9022486,5005602,10385,1,62.77
9022487,5005602,10058,1,49.92
9022488,5005603,10011,1,21.85
9022489,5005603,10053,1,16.49
9022490,5005603,10161,3,74.26
9022491,5005604,10325,1,49.35
9022492,5005604,10137,1,62.46
9022493,5005604,10105,1,29.63
9022494,5005604,10061,1,60.44
9022495,5005604,10095,3,16.36
9022496,5005605,10273,2,75.17
9022497,5005605,10026,1,47.06
9022498,5005605,10199,3,43.92
9022499,5005605,10190,1,65.02
9022500,5005605,10188,1,28.26
9022501,5005606,10110,1,44.18
9022502,5005606,10006,3,65.58
9022503,5005607,10007,1,47.32
9022504,5005607,10008,1,68.51
9022505,5005607,10351,1,46.38
9022506,5005607,10381,1,27.91
9022507,5005608,10321,1,51.11
9022508,5005608,10015,2,107.98
9022509,5005608,10009,1,46.79
9022510,5005609,10005,3,93.94
9022511,5005609,10004,2,76.16
9022512,5005609,10210,1,36.92
9022513,5005609,10025,1,25.02
9022514,5005609,10029,1,81.08
9022515,5005610,10009,2,46.79
9022516,5005610,10010,1,87.16
9022517,5005610,10108,1,23.91
9022518,5005610,10143,1,32.45
9022519,5005610,10029,1,81.08
9022520,5005611,10067,2,63.32
9022521,5005611,10067,1,63.32
9022522,5005611,10125,1,32.55
9022523,5005611,10085,3,26.47
9022524,5005612,10037,3,106.47
9022525,5005612,10348,1,45.15
9022526,5005612,10248,1,49.71
9022527,5005612,10123,2,23.5
9022528,5005612,10065,1,66.19
9022529,5005613,10064,2,76.05
9022530,5005613,10060,2,50.42
9022531,5005613,10136,2,55.48
9022532,5005613,10239,1,34.42
9022533,5005613,10019,1,15.0
9022534,5005614,10160,1,50.86
9022535,5005614,10134,1,112.8
9022536,5005614,10053,1,16.49
9022537,5005615,10005,1,93.94
9022538,5005615,10111,1,42.09
9022539,5005615,10002,1,67.7
9022540,5005615,10445,1,54.76
9022541,5005615,10123,1,23.5
9022542,5005616,10014,2,25.85
9022543,5005616,10187,1,38.21
9022544,5005616,10103,1,61.42
9022545,5005616,10105,1,29.63
9022546,5005616,10090,2,26.38
9022547,5005617,10234,1,32.75
9022548,5005617,10199,1,43.92
9022549,5005618,10005,2,93.94
9022550,5005618,10006,1,65.58
9022551,5005618,10028,1,52.3
9022552,5005619,10074,1,35.01
9022553,5005619,10013,1,20.18
9022554,5005620,10011,1,21.85
9022555,5005620,10004,1,76.16
9022556,5005620,10135,1,43.8
9022557,5005620,10303,1,31.78
9022558,5005620,10094,2,65.48
9022559,5005621,10044,1,119.39
9022560,5005621,10117,1,103.26
9022561,5005621,10307,1,70.5
9022562,5005622,10009,1,46.79
9022563,5005622,10010,1,87.16
9022564,5005622,10006,1,65.58
9022565,5005622,10004,1,76.16
9022566,5005622,10005,1,93.94
9022567,5005622,10143,2,32.45
9022568,5005623,10035,1,33.61
9022569,5005623,10003,3,35.67
9022570,5005623,10252,1,81.74
9022571,5005624,10293,1,56.27
9022572,5005624,10033,3,85.53
9022573,5005624,10127,1,26.79
9022574,5005624,10335,1,42.92
9022575,5005624,10288,1,107.27
9022576,5005625,10224,2,75.47
9022577,5005625,10011,1,21.85
9022578,5005625,10037,3,106.47
9022579,5005626,10003,1,35.67
9022580,5005626,10051,1,41.7
9022581,5005627,10101,1,30.32
9022582,5005627,10263,2,45.34
9022583,5005627,10006,1,65.58
9022584,5005628,10006,1,65.58
9022585,5005629,10005,1,93.94
9022586,5005629,10006,1,65.58
9022587,5005629,10355,1,141.53
9022588,5005629,10227,1,32.54
9022589,5005629,10040,1,43.76
9022590,5005629,10002,1,67.7
9022591,5005629,10024,2,68.89
9022592,5005630,10007,2,47.32
9022593,5005630,10008,1,68.51
9022594,5005630,10001,1,36.98
9022595,5005631,10030,1,64.87
9022596,5005631,10060,1,50.42
9022597,5005631,10462,1,15.0
9022598,5005631,10116,2,40.9
9022599,5005631,10388,2,56.35
9022600,5005631,10001,1,36.98
9022601,5005632,10001,1,36.98
9022602,5005632,10002,1,67.7
9022603,5005633,10093,1,48.12
9022604,5005633,10009,1,46.79
9022605,5005633,10067,1,63.32
9022606,5005634,10012,1,46.16
9022607,5005634,10074,1,35.01
9022608,5005634,10052,2,96.92
9022609,5005634,10347,2,31.07
9022610,5005634,10089,1,60.03
9022611,5005634,10074,1,35.01
9022612,5005634,10026,2,47.06
9022613,5005635,10027,1,57.38
9022614,5005635,10385,1,62.77
9022615,5005635,10046,1,34.1
9022616,5005635,10347,1,31.07
9022617,5005635,10049,1,24.96
9022618,5005636,10175,1,23.43
9022619,5005636,10385,2,62.77
9022620,5005636,10337,1,30.54
9022621,5005637,10009,2,46.79
9022622,5005637,10010,1,87.16
9022623,5005637,10001,3,36.98
9022624,5005638,10331,2,44.66
9022625,5005638,10007,1,47.32
9022626,5005638,10033,1,85.53
9022627,5005638,10195,1,82.14
9022628,5005638,10074,1,35.01
9022629,5005638,10001,1,36.98
9022630,5005638,10005,2,93.94
9022631,5005639,10007,1,47.32
9022632,5005639,10008,1,68.51
9022633,5005639,10110,1,44.18
9022634,5005639,10004,1,76.16
9022635,5005639,10008,2,68.51
9022636,5005640,10009,2,46.79
9022637,5005640,10010,2,87.16
9022638,5005640,10122,2,68.31
9022639,5005640,10001,1,36.98
9022640,5005641,10158,1,59.5
9022641,5005641,10014,2,25.85
9022642,5005641,10092,1,101.9
9022643,5005642,10023,1,41.27
9022644,5005642,10010,1,87.16
9022645,5005642,10280,1,22.38
9022646,5005643,10051,2,41.7
9022647,5005643,10162,2,22.98
9022648,5005643,10041,1,113.02
9022649,5005643,10002,1,67.7
9022650,5005643,10400,1,63.08
9022651,5005643,10098,2,31.94
9022652,5005643,10003,1,35.67
9022653,5005643,10386,1,32.99
9022654,5005643,10245,1,68.3
9022655,5005643,10173,2,100.11
9022656,5005644,10132,1,61.61
9022657,5005644,10060,1,50.42
9022658,5005644,10389,1,21.2
9022659,5005644,10044,1,119.39
9022660,5005644,10200,2,42.97
9022661,5005644,10318,1,66.0
9022662,5005645,10007,1,47.32
9022663,5005645,10008,1,68.51
9022664,5005646,10007,2,47.32
9022665,5005646,10156,1,77.45
9022666,5005646,10031,1,76.26
9022667,5005647,10483,3,86.68
9022668,5005647,10410,1,92.27
9022669,5005647,10020,1,41.61
9022670,5005648,10101,1,30.32
9022671,5005648,10013,2,20.18
9022672,5005649,10150,1,47.32
