dispatch_id,order_id,store_id,rider_id,rider_assigned_at,rider_arrived_at,dispatch_time,delivery_deadline
8003595,5003595,110,3061,2026-04-29 11:11:42.783274552,2026-04-29 11:13:07.783274552,2026-04-29 11:14:01.357530168,2026-04-29 11:33:00
8003596,5003596,105,3046,2026-02-20 13:10:37.283389224,2026-02-20 13:11:03.283389224,2026-02-20 13:10:45.940341258,2026-02-20 13:33:00
8003597,5003597,108,3043,2026-05-14 12:09:54.685230914,2026-05-14 12:11:23.685230914,2026-05-14 12:11:51.132688182,2026-05-14 12:33:00
8003598,5003598,103,3084,2026-05-06 17:10:30.731675106,2026-05-06 17:11:48.731675106,2026-05-06 17:11:24.952538106,2026-05-06 17:28:00
8003599,5003599,107,3100,2026-05-28 19:10:51.159208636,2026-05-28 19:11:44.159208636,2026-05-28 19:11:44.312872638,2026-05-28 19:23:00
8003600,5003600,106,3032,2026-06-14 18:12:36.233285280,2026-06-14 18:12:57.233285280,2026-06-14 18:11:39.233285280,2026-06-14 18:33:00
8003601,5003601,108,3007,2026-06-09 09:12:54.782024738,2026-06-09 09:13:36.782024738,2026-06-09 09:14:03.006895356,2026-06-09 09:33:00
8003602,5003602,105,3016,2026-02-02 12:10:40.022237902,2026-02-02 12:11:15.022237902,2026-02-02 12:13:32.205662910,2026-02-02 12:28:00
8003603,5003603,108,3012,2026-05-20 18:12:44.541845022,2026-05-20 18:13:27.541845022,2026-05-20 18:12:40.293927816,2026-05-20 18:28:00
8003604,5003604,101,3099,2026-03-13 10:12:44.868624062,2026-03-13 10:14:38.868624062,2026-03-13 10:14:55.293095856,2026-03-13 10:23:00
8003605,5003605,107,3037,2026-03-14 08:12:20.362077301,2026-03-14 08:13:29.362077301,2026-03-14 08:13:16.054099793,2026-03-14 08:33:00
8003606,5003606,108,3062,2026-04-28 12:13:00.657618244,2026-04-28 12:13:29.657618244,2026-04-28 12:13:21.886954128,2026-04-28 12:23:00
8003607,5003607,105,3037,2026-04-19 18:13:32.076677966,2026-04-19 18:14:58.076677966,2026-04-19 18:14:20.344988088,2026-04-19 18:28:00
8003608,5003608,101,3076,2026-03-17 18:13:14.367734636,2026-03-17 18:13:35.367734636,2026-03-17 18:15:13.389283524,2026-03-17 18:28:00
8003609,5003609,106,3059,2026-06-30 09:11:57.819716387,2026-06-30 09:12:12.819716387,2026-06-30 09:13:08.704505189,2026-06-30 09:23:00
8003610,5003610,108,3100,2026-02-01 18:14:13.977180504,2026-02-01 18:14:13.977180504,2026-02-01 18:15:04.941021798,2026-02-01 18:28:00
8003611,5003611,105,3051,2026-01-18 10:11:08.008591004,2026-01-18 10:11:12.008591004,2026-01-18 10:11:05.487116646,2026-01-18 10:28:00
8003612,5003612,101,3047,2026-01-06 19:14:08.124083390,2026-01-06 19:14:38.124083390,2026-01-06 19:15:53.531077002,2026-01-06 19:28:00
8003613,5003613,104,3007,2026-05-28 16:11:01.192045818,2026-05-28 16:10:50.192045818,2026-05-28 16:12:38.016760841,2026-05-28 16:23:00
8003614,5003614,110,3079,2026-03-15 09:10:47.182387252,2026-03-15 09:11:58.182387252,2026-03-15 09:12:00.671629692,2026-03-15 09:23:00
8003615,5003615,103,3086,2026-03-21 12:09:56.787699908,2026-03-21 12:10:11.787699908,2026-03-21 12:10:26.969050308,2026-03-21 12:28:00
8003616,5003616,106,3018,2026-04-28 20:16:27.262348300,2026-04-28 20:18:46.262348300,2026-04-28 20:18:36.539429070,2026-04-28 20:33:00
8003617,5003617,104,3084,2026-03-20 14:11:47.310407394,2026-03-20 14:13:14.310407394,2026-03-20 14:14:10.593426492,2026-03-20 14:23:00
8003618,5003618,108,3085,2026-04-14 18:12:59.494627094,2026-04-14 18:14:40.494627094,2026-04-14 18:13:52.839635886,2026-04-14 18:33:00
8003619,5003619,105,3040,2026-01-11 19:10:58.305950698,2026-01-11 19:13:07.305950698,2026-01-11 19:13:23.024335392,2026-01-11 19:28:00
8003620,5003620,104,3047,2026-01-29 07:10:15.992016005,2026-01-29 07:12:34.992016005,2026-01-29 07:11:41.329752581,2026-01-29 07:28:00
8003621,5003621,106,3013,2026-06-18 22:14:17.555386834,2026-06-18 22:15:31.555386834,2026-06-18 22:15:46.964514636,2026-06-18 22:23:00
8003622,5003622,106,3034,2026-03-23 12:16:34.444124776,2026-03-23 12:17:15.444124776,2026-03-23 12:17:28.300731486,2026-03-23 12:28:00
8003623,5003623,105,3016,2026-01-31 20:12:34.297838387,2026-01-31 20:14:21.297838387,2026-01-31 20:13:31.979677385,2026-01-31 20:28:00
8003624,5003624,103,3075,2026-03-08 14:10:31.921504298,2026-03-08 14:12:55.921504298,2026-03-08 14:11:58.989333576,2026-03-08 14:28:00
8003625,5003625,102,3058,2026-03-02 16:11:34.891768826,2026-03-02 16:12:29.891768826,2026-03-02 16:12:33.795100362,2026-03-02 16:33:00
8003626,5003626,107,3012,2026-02-19 13:10:17.401730860,2026-02-19 13:11:06.401730860,2026-02-19 13:12:29.768364468,2026-02-19 13:28:00
8003627,5003627,104,3032,2026-02-23 21:07:29.803304646,2026-02-23 21:08:45.803304646,2026-02-23 21:09:12.799471338,2026-02-23 21:28:00
8003628,5003628,107,3040,2026-05-12 08:14:48.858508652,2026-05-12 08:15:44.858508652,2026-05-12 08:16:12.141036282,2026-05-12 08:28:00
8003629,5003629,104,3089,2026-01-20 22:12:02.997602863,2026-01-20 22:13:42.997602863,2026-01-20 22:13:19.461440873,2026-01-20 22:28:00
8003630,5003630,109,3024,2026-02-26 10:13:24.459455894,2026-02-26 10:14:25.459455894,2026-02-26 10:15:59.589273462,2026-02-26 10:28:00
8003631,5003631,108,3091,2026-03-26 22:10:06.048935144,2026-03-26 22:10:58.048935144,2026-03-26 22:10:49.821189810,2026-03-26 22:23:00
8003632,5003632,105,3097,2026-04-08 07:13:23.213963532,2026-04-08 07:14:28.213963532,2026-04-08 07:14:49.450288950,2026-04-08 07:33:00
8003633,5003633,104,3079,2026-06-09 07:11:00.541545176,2026-06-09 07:11:54.541545176,2026-06-09 07:13:26.965279182,2026-06-09 07:28:00
8003634,5003634,108,3092,2026-06-17 08:12:19.520980926,2026-06-17 08:12:18.520980926,2026-06-17 08:13:17.655269496,2026-06-17 08:28:00
8003635,5003635,101,3009,2026-02-23 16:11:50.069963452,2026-02-23 16:12:55.069963452,2026-02-23 16:13:54.078416388,2026-02-23 16:23:00
8003636,5003636,101,3082,2026-04-08 11:11:15.937612434,2026-04-08 11:12:44.937612434,2026-04-08 11:13:31.026954936,2026-04-08 11:28:00
8003637,5003637,101,3004,2026-01-05 17:13:28.673023530,2026-01-05 17:14:16.673023530,2026-01-05 17:15:02.840746056,2026-01-05 17:28:00
8003638,5003638,104,3089,2026-04-22 20:11:42.864096436,2026-04-22 20:12:06.864096436,2026-04-22 20:11:46.841125380,2026-04-22 20:23:00
8003639,5003639,105,3013,2026-01-28 07:11:18.997536357,2026-01-28 07:12:43.997536357,2026-01-28 07:11:43.305215273,2026-01-28 07:23:00
8003640,5003640,103,3003,2026-01-14 15:09:51.622764792,2026-01-14 15:11:36.622764792,2026-01-14 15:10:31.593689820,2026-01-14 15:23:00
8003641,5003641,102,3084,2026-05-02 19:14:39.970705472,2026-05-02 19:14:50.970705472,2026-05-02 19:16:21.721172262,2026-05-02 19:33:00
8003642,5003642,104,3065,2026-02-02 14:11:54.009275640,2026-02-02 14:12:34.009275640,2026-02-02 14:14:16.306127472,2026-02-02 14:33:00
8003643,5003643,105,3007,2026-03-28 22:10:16.793970068,2026-03-28 22:12:13.793970068,2026-03-28 22:11:26.680940340,2026-03-28 22:23:00
8003644,5003644,103,3084,2026-01-19 18:08:17.593402664,2026-01-19 18:09:02.593402664,2026-01-19 18:09:06.622404540,2026-01-19 18:28:00
8003645,5003645,106,3065,2026-05-15 07:14:55.971349142,2026-05-15 07:16:04.971349142,2026-05-15 07:17:37.601618286,2026-05-15 07:28:00
8003646,5003646,104,3087,2026-05-19 16:12:38.408775196,2026-05-19 16:14:01.408775196,2026-05-19 16:13:47.069777712,2026-05-19 16:28:00
8003647,5003647,110,3019,2026-04-15 13:11:01.489373738,2026-04-15 13:12:21.489373738,2026-04-15 13:12:12.527163216,2026-04-15 13:28:00
8003648,5003648,110,3069,2026-06-01 09:11:11.722388278,2026-06-01 09:11:58.722388278,2026-06-01 09:12:14.520978396,2026-06-01 09:33:00
8003649,5003649,107,3031,2026-03-21 23:12:35.770775150,2026-03-21 23:13:31.770775150,2026-03-21 23:15:13.763581698,2026-03-21 23:28:00
8003650,5003650,106,3072,2026-02-03 10:13:32.512062228,2026-02-03 10:14:14.512062228,2026-02-03 10:14:55.391121330,2026-02-03 10:28:00
8003651,5003651,101,3047,2026-01-28 08:13:18.628893086,2026-01-28 08:15:44.628893086,2026-01-28 08:15:07.415847672,2026-01-28 08:23:00
8003652,5003652,107,3087,2026-02-09 10:13:37.864792546,2026-02-09 10:14:46.864792546,2026-02-09 10:14:47.674348890,2026-02-09 10:23:00
8003653,5003653,104,3012,2026-02-06 20:10:49.680550238,2026-02-06 20:11:55.680550238,2026-02-06 20:12:15.946117410,2026-02-06 20:28:00
8003654,5003654,103,3041,2026-02-28 17:14:59.732401208,2026-02-28 17:15:18.732401208,2026-02-28 17:14:57.495285750,2026-02-28 17:23:00
8003655,5003655,108,3089,2026-02-08 20:10:27.542922324,2026-02-08 20:12:47.542922324,2026-02-08 20:12:03.955770708,2026-02-08 20:28:00
8003656,5003656,101,3098,2026-04-17 14:13:45.791006590,2026-04-17 14:13:50.791006590,2026-04-17 14:16:14.447750250,2026-04-17 14:23:00
8003657,5003657,103,3016,2026-01-27 08:11:11.046445846,2026-01-27 08:13:12.046445846,2026-01-27 08:12:29.285387526,2026-01-27 08:23:00
8003658,5003658,108,3002,2026-04-23 13:12:17.328608230,2026-04-23 13:13:10.328608230,2026-04-23 13:14:46.029198888,2026-04-23 13:23:00
8003659,5003659,110,3013,2026-03-02 10:12:05.044611080,2026-03-02 10:12:36.044611080,2026-03-02 10:12:41.320949928,2026-03-02 10:28:00
8003660,5003660,106,3092,2026-05-05 16:14:48.182589532,2026-05-05 16:15:13.182589532,2026-05-05 16:14:50.196072546,2026-05-05 16:28:00
8003661,5003661,106,3063,2026-04-03 11:13:43.562460656,2026-04-03 11:14:30.562460656,2026-04-03 11:14:04.521263802,2026-04-03 11:23:00
8003662,5003662,110,3099,2026-06-13 23:14:01.268896596,2026-06-13 23:14:44.268896596,2026-06-13 23:14:25.397928936,2026-06-13 23:33:00
8003663,5003663,101,3073,2026-03-21 13:11:38.960301768,2026-03-21 13:12:21.960301768,2026-03-21 13:13:17.934064950,2026-03-21 13:33:00
8003664,5003664,105,3070,2026-02-23 12:12:05.981889804,2026-02-23 12:14:29.981889804,2026-02-23 12:12:20.017234284,2026-02-23 12:33:00
8003665,5003665,103,3086,2026-04-17 23:08:26.705029940,2026-04-17 23:09:31.705029940,2026-04-17 23:10:10.714996691,2026-04-17 23:28:00
8003666,5003666,105,3043,2026-04-30 15:10:26.125039902,2026-04-30 15:11:43.125039902,2026-04-30 15:11:17.139241596,2026-04-30 15:33:00
8003667,5003667,110,3024,2026-03-21 09:12:00.472375752,2026-03-21 09:11:59.472375752,2026-03-21 09:12:27.628884396,2026-03-21 09:33:00
8003668,5003668,106,3030,2026-04-12 15:12:58.626666456,2026-04-12 15:13:45.626666456,2026-04-12 15:15:22.305612300,2026-04-12 15:23:00
8003669,5003669,110,3073,2026-03-27 11:12:22.944725812,2026-03-27 11:14:29.944725812,2026-03-27 11:13:52.329328230,2026-03-27 11:33:00
8003670,5003670,106,3053,2026-02-25 19:11:37.851025852,2026-02-25 19:11:46.851025852,2026-02-25 19:12:41.466088002,2026-02-25 19:28:00
8003671,5003671,109,3076,2026-02-26 16:14:17.560522346,2026-02-26 16:14:43.560522346,2026-02-26 16:14:56.131295064,2026-02-26 16:28:00
8003672,5003672,102,3011,2026-06-14 19:12:56.279892094,2026-06-14 19:12:57.279892094,2026-06-14 19:13:33.366667776,2026-06-14 19:33:00
8003673,5003673,104,3064,2026-05-03 22:13:44.666876186,2026-05-03 22:15:38.666876186,2026-05-03 22:14:34.464144342,2026-05-03 22:23:00
8003674,5003674,103,3096,2026-01-18 19:11:06.792115180,2026-01-18 19:11:15.792115180,2026-01-18 19:10:30.823457988,2026-01-18 19:23:00
8003675,5003675,108,3042,2026-06-24 12:11:21.009677790,2026-06-24 12:12:58.009677790,2026-06-24 12:12:39.430548234,2026-06-24 12:33:00
8003676,5003676,106,3056,2026-05-09 10:12:17.037871572,2026-05-09 10:13:25.037871572,2026-05-09 10:13:28.519174290,2026-05-09 10:33:00
8003677,5003677,103,3003,2026-01-10 15:11:46.387952472,2026-01-10 15:12:59.387952472,2026-01-10 15:13:29.359319892,2026-01-10 15:28:00
8003678,5003678,102,3052,2026-05-12 14:11:20.535511148,2026-05-12 14:11:57.535511148,2026-05-12 14:12:37.928254373,2026-05-12 14:33:00
8003679,5003679,104,3022,2026-04-17 12:13:20.802343640,2026-04-17 12:14:49.802343640,2026-04-17 12:14:12.267923862,2026-04-17 12:33:00
8003680,5003680,102,3051,2026-06-15 20:10:42.847702766,2026-06-15 20:11:40.847702766,2026-06-15 20:12:12.229507686,2026-06-15 20:33:00
8003681,5003681,107,3074,2026-03-30 22:13:19.053652128,2026-03-30 22:15:19.053652128,2026-03-30 22:15:13.602027108,2026-03-30 22:23:00
8003682,5003682,109,3100,2026-04-04 13:09:19.658226260,2026-04-04 13:10:32.658226260,2026-04-04 13:11:58.567497636,2026-04-04 13:33:00
8003683,5003683,110,3052,2026-02-26 18:09:59.401815477,2026-02-26 18:10:27.401815477,2026-02-26 18:10:48.202750091,2026-02-26 18:23:00
8003684,5003684,103,3096,2026-02-28 23:11:11.722011558,2026-02-28 23:12:16.722011558,2026-02-28 23:12:58.940593908,2026-02-28 23:33:00
8003685,5003685,105,3087,2026-04-22 07:09:28.858548984,2026-04-22 07:10:58.858548984,2026-04-22 07:10:55.342154243,2026-04-22 07:33:00
8003686,5003686,106,3009,2026-05-30 13:13:15.885447788,2026-05-30 13:14:45.885447788,2026-05-30 13:13:30.190222182,2026-05-30 13:23:00
8003687,5003687,105,3039,2026-06-11 19:11:22.358638714,2026-06-11 19:13:34.358638714,2026-06-11 19:12:23.782900860,2026-06-11 19:23:00
8003688,5003688,105,3071,2026-05-20 15:10:26.007662126,2026-05-20 15:10:56.007662126,2026-05-20 15:11:34.397061504,2026-05-20 15:28:00
8003689,5003689,103,3037,2026-04-21 20:10:48.165068486,2026-04-21 20:12:27.165068486,2026-04-21 20:12:30.661206918,2026-04-21 20:28:00
8003690,5003690,102,3020,2026-04-01 15:12:37.689807354,2026-04-01 15:12:56.689807354,2026-04-01 15:14:41.951360244,2026-04-01 15:28:00
8003691,5003691,105,3067,2026-03-03 08:10:54.264182172,2026-03-03 08:11:47.264182172,2026-03-03 08:14:15.964832220,2026-03-03 08:28:00
8003692,5003692,101,3077,2026-05-19 14:10:51.658135514,2026-05-19 14:11:10.658135514,2026-05-19 14:11:30.492619596,2026-05-19 14:33:00
8003693,5003693,101,3026,2026-02-27 13:12:49.850499225,2026-02-27 13:13:53.850499225,2026-02-27 13:12:33.597304853,2026-02-27 13:23:00
8003694,5003694,106,3089,2026-02-18 21:12:53.976988424,2026-02-18 21:13:30.976988424,2026-02-18 21:13:35.670710280,2026-02-18 21:28:00
8003695,5003695,109,3078,2026-06-07 09:12:04.008287066,2026-06-07 09:13:18.008287066,2026-06-07 09:13:02.654673852,2026-06-07 09:28:00
8003696,5003696,106,3041,2026-04-17 09:13:37.316260144,2026-04-17 09:13:59.316260144,2026-04-17 09:15:01.791807948,2026-04-17 09:23:00
8003697,5003697,101,3053,2026-03-06 09:13:58.285925702,2026-03-06 09:15:02.285925702,2026-03-06 09:13:15.191503758,2026-03-06 09:23:00
8003698,5003698,109,3018,2026-06-06 16:12:26.233573394,2026-06-06 16:14:08.233573394,2026-06-06 16:14:33.045547350,2026-06-06 16:33:00
8003699,5003699,107,3080,2026-06-24 23:12:17.403769616,2026-06-24 23:13:47.403769616,2026-06-24 23:12:32.340824604,2026-06-24 23:33:00
8003700,5003700,104,3026,2026-02-27 17:12:59.504478890,2026-02-27 17:12:55.504478890,2026-02-27 17:14:18.328076898,2026-02-27 17:28:00
8003701,5003701,103,3021,2026-04-05 20:12:27.695957346,2026-04-05 20:13:47.695957346,2026-04-05 20:14:12.900535674,2026-04-05 20:33:00
8003702,5003702,109,3080,2026-03-29 21:11:27.973574674,2026-03-29 21:13:58.973574674,2026-03-29 21:12:45.999420882,2026-03-29 21:23:00
8003703,5003703,105,3069,2026-05-07 17:09:39.110429900,2026-05-07 17:12:04.110429900,2026-05-07 17:12:26.577928415,2026-05-07 17:23:00
8003704,5003704,102,3066,2026-06-22 17:12:33.087633578,2026-06-22 17:14:30.087633578,2026-06-22 17:13:48.597282762,2026-06-22 17:33:00
8003705,5003705,103,3049,2026-04-10 11:11:55.646404282,2026-04-10 11:13:06.646404282,2026-04-10 11:12:02.907109686,2026-04-10 11:23:00
8003706,5003706,103,3033,2026-05-25 23:13:44.542118168,2026-05-25 23:15:24.542118168,2026-05-25 23:15:29.202568242,2026-05-25 23:28:00
8003707,5003707,105,3019,2026-04-18 20:13:01.722786081,2026-04-18 20:14:51.722786081,2026-04-18 20:14:55.053113249,2026-04-18 20:28:00
8003708,5003708,104,3092,2026-06-10 21:11:04.501680860,2026-06-10 21:12:21.501680860,2026-06-10 21:12:11.101727010,2026-06-10 21:23:00
8003709,5003709,106,3032,2026-03-15 23:12:17.430930418,2026-03-15 23:12:47.430930418,2026-03-15 23:13:40.332695562,2026-03-15 23:28:00
8003710,5003710,104,3035,2026-03-11 12:10:19.295847418,2026-03-11 12:12:44.295847418,2026-03-11 12:12:52.557601692,2026-03-11 12:33:00
8003711,5003711,107,3062,2026-03-18 09:13:12.192264894,2026-03-18 09:13:29.192264894,2026-03-18 09:14:23.197945541,2026-03-18 09:33:00
8003712,5003712,105,3090,2026-06-30 21:13:16.984972191,2026-06-30 21:14:04.984972191,2026-06-30 21:14:07.257305219,2026-06-30 21:33:00
8003713,5003713,110,3066,2026-04-21 15:14:06.107862266,2026-04-21 15:14:55.107862266,2026-04-21 15:15:29.972652282,2026-04-21 15:33:00
8003714,5003714,109,3009,2026-01-28 23:12:39.766556180,2026-01-28 23:12:48.766556180,2026-01-28 23:13:33.731110608,2026-01-28 23:33:00
8003715,5003715,104,3068,2026-01-08 18:13:31.014514646,2026-01-08 18:14:01.014514646,2026-01-08 18:14:28.009401936,2026-01-08 18:33:00
8003716,5003716,101,3024,2026-04-04 11:12:02.195488540,2026-04-04 11:13:23.195488540,2026-04-04 11:13:10.122296532,2026-04-04 11:28:00
8003717,5003717,106,3007,2026-05-26 13:12:48.515836174,2026-05-26 13:14:21.515836174,2026-05-26 13:13:43.432786404,2026-05-26 13:23:00
8003718,5003718,104,3039,2026-03-28 17:12:29.487889790,2026-03-28 17:14:11.487889790,2026-03-28 17:14:12.356236656,2026-03-28 17:28:00
8003719,5003719,110,3058,2026-04-12 13:12:41.450871908,2026-04-12 13:14:09.450871908,2026-04-12 13:14:50.003305218,2026-04-12 13:33:00
8003720,5003720,105,3011,2026-05-25 11:11:30.330675696,2026-05-25 11:11:32.330675696,2026-05-25 11:11:19.934324514,2026-05-25 11:33:00
8003721,5003721,103,3034,2026-04-04 10:12:45.347374640,2026-04-04 10:14:44.347374640,2026-04-04 10:13:59.309853378,2026-04-04 10:28:00
8003722,5003722,104,3047,2026-06-14 18:09:21.930612500,2026-06-14 18:11:08.930612500,2026-06-14 18:11:27.645124644,2026-06-14 18:28:00
8003723,5003723,109,3090,2026-04-26 07:11:43.949409606,2026-04-26 07:13:01.949409606,2026-04-26 07:13:26.190389232,2026-04-26 07:28:00
8003724,5003724,102,3049,2026-05-13 08:13:53.511069816,2026-05-13 08:14:49.511069816,2026-05-13 08:15:54.470669574,2026-05-13 08:33:00
8003725,5003725,110,3018,2026-05-22 07:11:20.611904898,2026-05-22 07:11:56.611904898,2026-05-22 07:12:23.444597160,2026-05-22 07:33:00
8003726,5003726,103,3045,2026-04-24 19:12:18.988391475,2026-04-24 19:13:39.988391475,2026-04-24 19:14:06.827461913,2026-04-24 19:33:00
8003727,5003727,109,3056,2026-01-10 07:10:10.829576452,2026-01-10 07:11:24.829576452,2026-01-10 07:13:04.409161140,2026-01-10 07:28:00
8003728,5003728,106,3052,2026-03-19 14:11:28.026137812,2026-03-19 14:12:31.026137812,2026-03-19 14:13:03.937091454,2026-03-19 14:33:00
8003729,5003729,106,3095,2026-01-26 09:13:36.837762528,2026-01-26 09:13:59.837762528,2026-01-26 09:14:54.154905276,2026-01-26 09:23:00
8003730,5003730,103,3067,2026-04-03 16:10:03.385048014,2026-04-03 16:11:05.385048014,2026-04-03 16:11:15.825011778,2026-04-03 16:28:00
8003731,5003731,108,3037,2026-01-26 07:09:45.075387706,2026-01-26 07:11:55.075387706,2026-01-26 07:11:27.882008754,2026-01-26 07:23:00
8003732,5003732,107,3031,2026-04-03 07:10:24.007593108,2026-04-03 07:11:40.007593108,2026-04-03 07:11:25.615518522,2026-04-03 07:23:00
8003733,5003733,105,3076,2026-03-04 13:10:22.550990644,2026-03-04 13:11:56.550990644,2026-03-04 13:11:05.631806880,2026-03-04 13:28:00
8003734,5003734,105,3098,2026-01-04 18:11:18.338120794,2026-01-04 18:11:22.338120794,2026-01-04 18:13:26.664910452,2026-01-04 18:28:00
8003735,5003735,106,3016,2026-01-23 08:12:37.891987076,2026-01-23 08:14:02.891987076,2026-01-23 08:15:53.527033044,2026-01-23 08:33:00
8003736,5003736,105,3098,2026-04-02 15:13:00.455356996,2026-04-02 15:13:00.455356996,2026-04-02 15:13:54.067085964,2026-04-02 15:28:00
8003737,5003737,110,3074,2026-01-15 20:13:40.662531144,2026-01-15 20:16:13.662531144,2026-01-15 20:14:09.658008534,2026-01-15 20:28:00
8003738,5003738,101,3099,2026-06-04 17:11:42.605495626,2026-06-04 17:11:58.605495626,2026-06-04 17:13:07.029106008,2026-06-04 17:28:00
8003739,5003739,103,3066,2026-05-18 19:08:41.355492518,2026-05-18 19:09:19.355492518,2026-05-18 19:10:29.645293704,2026-05-18 19:23:00
8003740,5003740,109,3015,2026-05-09 12:10:59.930285462,2026-05-09 12:12:45.930285462,2026-05-09 12:12:33.133940754,2026-05-09 12:28:00
8003741,5003741,108,3097,2026-02-01 23:13:47.562038426,2026-02-01 23:15:43.562038426,2026-02-01 23:15:35.156438178,2026-02-01 23:23:00
8003742,5003742,104,3099,2026-05-25 09:09:36.238273144,2026-05-25 09:10:48.238273144,2026-05-25 09:11:54.006203184,2026-05-25 09:28:00
8003743,5003743,106,3087,2026-04-25 17:11:17.826516688,2026-04-25 17:12:18.826516688,2026-04-25 17:12:15.546827274,2026-04-25 17:33:00
8003744,5003744,101,3009,2026-03-12 14:12:49.196900140,2026-03-12 14:13:14.196900140,2026-03-12 14:14:14.456470217,2026-03-12 14:28:00
8003745,5003745,102,3071,2026-01-01 07:09:21.699936122,2026-01-01 07:11:27.699936122,2026-01-01 07:11:23.240964972,2026-01-01 07:28:00
8003746,5003746,110,3092,2026-04-06 23:11:56.937765706,2026-04-06 23:13:34.937765706,2026-04-06 23:14:06.506386404,2026-04-06 23:33:00
8003747,5003747,107,3001,2026-05-25 18:10:37.269366218,2026-05-25 18:12:00.269366218,2026-05-25 18:12:13.134490452,2026-05-25 18:28:00
8003748,5003748,101,3057,2026-01-07 10:10:53.777332708,2026-01-07 10:12:20.777332708,2026-01-07 10:12:55.213879722,2026-01-07 10:28:00
8003749,5003749,108,3096,2026-01-10 07:09:35.496189494,2026-01-10 07:10:52.496189494,2026-01-10 07:10:15.301948194,2026-01-10 07:33:00
8003750,5003750,105,3074,2026-03-11 18:10:29.705681686,2026-03-11 18:12:24.705681686,2026-03-11 18:12:28.203143496,2026-03-11 18:23:00
8003751,5003751,106,3060,2026-04-03 16:12:04.288650660,2026-04-03 16:13:11.288650660,2026-04-03 16:13:52.355785902,2026-04-03 16:33:00
8003752,5003752,109,3046,2026-03-27 07:13:25.984515661,2026-03-27 07:15:03.984515661,2026-03-27 07:14:14.880552545,2026-03-27 07:33:00
8003753,5003753,109,3051,2026-03-19 23:13:34.839613014,2026-03-19 23:15:21.839613014,2026-03-19 23:14:57.631532652,2026-03-19 23:33:00
8003754,5003754,102,3059,2026-02-16 19:11:21.471442152,2026-02-16 19:11:55.471442152,2026-02-16 19:13:09.133236426,2026-02-16 19:33:00
8003755,5003755,104,3033,2026-01-11 14:10:12.454865200,2026-01-11 14:12:18.454865200,2026-01-11 14:11:40.293251880,2026-01-11 14:28:00
8003756,5003756,103,3074,2026-01-06 11:11:21.571011744,2026-01-06 11:11:58.571011744,2026-01-06 11:10:54.170933898,2026-01-06 11:23:00
8003757,5003757,110,3077,2026-01-18 11:12:54.885238694,2026-01-18 11:13:46.885238694,2026-01-18 11:13:50.696883006,2026-01-18 11:23:00
8003758,5003758,108,3092,2026-05-05 14:11:01.958472842,2026-05-05 14:12:38.958472842,2026-05-05 14:12:17.498820264,2026-05-05 14:28:00
8003759,5003759,107,3023,2026-05-23 07:14:13.348584728,2026-05-23 07:15:53.348584728,2026-05-23 07:15:31.023760038,2026-05-23 07:28:00
8003760,5003760,101,3036,2026-03-20 13:14:38.901755550,2026-03-20 13:15:47.901755550,2026-03-20 13:16:06.410347626,2026-03-20 13:23:00
8003761,5003761,109,3043,2026-01-15 10:12:27.074282932,2026-01-15 10:13:48.074282932,2026-01-15 10:15:02.227952994,2026-01-15 10:33:00
8003762,5003762,106,3025,2026-03-17 08:10:42.837680460,2026-03-17 08:12:39.837680460,2026-03-17 08:11:54.362426304,2026-03-17 08:28:00
8003763,5003763,103,3050,2026-06-28 09:09:35.551942470,2026-06-28 09:11:37.551942470,2026-06-28 09:10:01.366670586,2026-06-28 09:23:00
8003764,5003764,105,3059,2026-02-15 12:13:59.305763024,2026-02-15 12:16:04.305763024,2026-02-15 12:15:34.643229150,2026-02-15 12:23:00
8003765,5003765,105,3079,2026-03-30 13:11:55.111193622,2026-03-30 13:13:41.111193622,2026-03-30 13:13:03.780336978,2026-03-30 13:23:00
8003766,5003766,103,3084,2026-04-08 12:13:25.757738360,2026-04-08 12:13:50.757738360,2026-04-08 12:14:57.756908112,2026-04-08 12:28:00
8003767,5003767,110,3019,2026-03-01 18:11:43.141038978,2026-03-01 18:12:23.141038978,2026-03-01 18:12:54.575435022,2026-03-01 18:23:00
8003768,5003768,110,3054,2026-03-21 15:11:04.542375760,2026-03-21 15:13:14.542375760,2026-03-21 15:13:06.991055232,2026-03-21 15:33:00
8003769,5003769,101,3024,2026-03-27 10:10:45.918025304,2026-03-27 10:12:20.918025304,2026-03-27 10:12:28.284564018,2026-03-27 10:28:00
8003770,5003770,110,3042,2026-03-27 23:11:39.614145442,2026-03-27 23:13:06.614145442,2026-03-27 23:13:43.625119284,2026-03-27 23:28:00
8003771,5003771,105,3058,2026-05-10 19:09:14.365171126,2026-05-10 19:10:49.365171126,2026-05-10 19:11:24.072770520,2026-05-10 19:33:00
8003772,5003772,108,3044,2026-04-16 14:10:59.519237470,2026-04-16 14:11:39.519237470,2026-04-16 14:11:52.764988296,2026-04-16 14:33:00
8003773,5003773,108,3058,2026-01-10 07:12:48.155550532,2026-01-10 07:14:42.155550532,2026-01-10 07:12:52.159390859,2026-01-10 07:33:00
8003774,5003774,106,3035,2026-01-02 22:13:23.638995842,2026-01-02 22:14:12.638995842,2026-01-02 22:13:52.611111804,2026-01-02 22:28:00
8003775,5003775,108,3064,2026-03-16 19:09:39.306492989,2026-03-16 19:10:10.306492989,2026-03-16 19:09:45.189776939,2026-03-16 19:28:00
