store_id,product_id,location_id,aisle_id,shelf_id,rack_position,zone,distance_from_packing_m
106,10044,2544,A02,S04,R05,Beverages,13.05
106,10045,2545,A06,S06,R01,Beverages,11.13
106,10046,2546,A09,S04,R02,Dairy,5.05
106,10047,2547,A06,S06,R02,Snacks,22.75
106,10048,2548,A10,S01,R04,Bakery,25.84
106,10049,2549,A09,S06,R03,Household,30.59
106,10050,2550,A08,S05,R04,Personal Care,29.68
106,10051,2551,A04,S02,R03,Frozen,28.83
106,10052,2552,A02,S06,R04,Household,9.64
106,10053,2553,A04,S07,R03,Vegetables,12.05
106,10054,2554,A03,S05,R05,Frozen,28.56
106,10055,2555,A11,S01,R02,Beverages,7.74
106,10056,2556,A04,S05,R05,Vegetables,27.85
106,10057,2557,A12,S04,R02,Frozen,24.05
106,10058,2558,A12,S01,R01,Vegetables,13.98
106,10059,2559,A12,S07,R03,Dairy,24.12
106,10060,2560,A09,S02,R04,Beverages,13.88
106,10061,2561,A09,S04,R03,Household,19.64
106,10062,2562,A03,S07,R02,Bakery,41.94
106,10063,2563,A03,S06,R01,Beverages,28.04
106,10064,2564,A09,S06,R04,Bakery,38.51
106,10065,2565,A01,S04,R05,Personal Care,36.42
106,10066,2566,A08,S07,R01,Beverages,27.67
106,10067,2567,A07,S01,R02,Vegetables,28.72
106,10068,2568,A11,S05,R04,Fruits,31.45
106,10069,2569,A11,S06,R03,Snacks,36.92
106,10070,2570,A07,S07,R02,Personal Care,25.07
106,10071,2571,A03,S06,R03,Frozen,5.65
106,10072,2572,A10,S06,R01,Beverages,8.82
106,10073,2573,A03,S02,R01,Bakery,39.97
106,10074,2574,A04,S01,R04,Staples,40.0
106,10075,2575,A07,S07,R01,Personal Care,14.9
106,10076,2576,A07,S06,R02,Household,23.18
106,10077,2577,A04,S04,R01,Dairy,30.49
106,10078,2578,A01,S03,R05,Vegetables,11.49
106,10079,2579,A05,S04,R05,Household,8.58
106,10080,2580,A11,S04,R01,Staples,17.96
106,10081,2581,A11,S06,R05,Beverages,23.84
106,10082,2582,A05,S02,R03,Staples,40.39
106,10083,2583,A10,S03,R01,Staples,32.22
106,10084,2584,A10,S02,R03,Vegetables,5.62
106,10085,2585,A10,S03,R01,Staples,33.9
106,10086,2586,A02,S01,R04,Fruits,18.33
106,10087,2587,A03,S02,R02,Fruits,15.49
106,10088,2588,A02,S02,R04,Personal Care,12.86
106,10089,2589,A11,S01,R05,Personal Care,20.23
106,10090,2590,A07,S05,R05,Bakery,16.09
106,10091,2591,A03,S04,R04,Staples,13.29
106,10092,2592,A03,S01,R04,Bakery,7.24
106,10093,2593,A05,S03,R05,Staples,24.29
106,10094,2594,A10,S03,R03,Dairy,38.28
106,10095,2595,A02,S07,R01,Household,36.13
106,10096,2596,A07,S04,R01,Household,41.36
106,10097,2597,A09,S04,R04,Household,38.54
106,10098,2598,A11,S02,R02,Personal Care,31.35
106,10099,2599,A10,S05,R05,Beverages,14.1
106,10100,2600,A03,S05,R01,Household,35.59
106,10101,2601,A05,S02,R02,Fruits,31.23
106,10102,2602,A10,S04,R01,Household,9.87
106,10103,2603,A09,S07,R03,Snacks,14.46
106,10104,2604,A10,S06,R05,Beverages,33.38
106,10105,2605,A07,S01,R02,Snacks,38.56
106,10106,2606,A11,S07,R05,Snacks,6.55
106,10107,2607,A12,S03,R04,Dairy,32.19
106,10108,2608,A01,S07,R05,Bakery,29.78
106,10109,2609,A04,S03,R02,Fruits,31.88
106,10110,2610,A10,S06,R05,Bakery,32.41
106,10111,2611,A08,S05,R03,Beverages,37.49
106,10112,2612,A03,S04,R01,Personal Care,25.97
106,10113,2613,A07,S05,R01,Personal Care,18.12
106,10114,2614,A04,S05,R05,Beverages,9.9
106,10115,2615,A04,S03,R05,Staples,29.51
106,10116,2616,A09,S05,R03,Snacks,17.14
106,10117,2617,A12,S05,R01,Dairy,23.09
106,10118,2618,A10,S07,R01,Household,34.25
106,10119,2619,A07,S03,R02,Snacks,5.6
106,10120,2620,A12,S02,R05,Personal Care,32.58
106,10121,2621,A11,S07,R03,Snacks,4.74
106,10122,2622,A02,S05,R03,Snacks,13.91
106,10123,2623,A09,S04,R03,Dairy,8.1
106,10124,2624,A01,S05,R04,Snacks,35.97
106,10125,2625,A06,S04,R01,Household,31.81
106,10126,2626,A08,S06,R03,Vegetables,25.29
106,10127,2627,A04,S02,R05,Personal Care,38.47
106,10128,2628,A09,S01,R04,Dairy,24.95
106,10129,2629,A03,S06,R04,Vegetables,22.41
106,10130,2630,A08,S02,R03,Beverages,23.85
106,10131,2631,A10,S02,R02,Frozen,17.25
106,10132,2632,A07,S07,R05,Fruits,15.11
106,10133,2633,A08,S05,R05,Fruits,16.65
106,10134,2634,A07,S03,R04,Beverages,6.82
106,10135,2635,A08,S02,R01,Frozen,35.67
106,10136,2636,A03,S06,R03,Staples,6.85
106,10137,2637,A08,S03,R04,Dairy,39.04
106,10138,2638,A09,S02,R03,Fruits,34.11
106,10139,2639,A05,S06,R04,Staples,21.34
106,10140,2640,A09,S01,R04,Dairy,28.06
106,10141,2641,A07,S06,R05,Staples,9.42
106,10142,2642,A10,S03,R05,Fruits,40.45
106,10143,2643,A09,S02,R04,Frozen,11.66
106,10144,2644,A06,S02,R01,Fruits,32.24
106,10145,2645,A04,S03,R04,Beverages,4.93
106,10146,2646,A04,S07,R03,Personal Care,8.77
106,10147,2647,A04,S02,R02,Bakery,12.77
106,10148,2648,A09,S03,R03,Snacks,20.7
106,10149,2649,A08,S03,R05,Snacks,34.43
106,10150,2650,A08,S04,R01,Household,34.66
106,10151,2651,A04,S06,R05,Frozen,20.74
106,10152,2652,A08,S06,R04,Personal Care,24.46
106,10153,2653,A09,S01,R04,Beverages,5.59
106,10154,2654,A09,S02,R03,Beverages,39.32
106,10155,2655,A06,S05,R01,Beverages,12.28
106,10156,2656,A08,S01,R04,Staples,5.1
106,10157,2657,A11,S06,R02,Vegetables,40.87
106,10158,2658,A11,S04,R03,Bakery,38.33
106,10159,2659,A08,S03,R03,Vegetables,34.23
106,10160,2660,A10,S05,R04,Dairy,28.09
106,10161,2661,A03,S05,R04,Bakery,17.4
106,10162,2662,A10,S01,R03,Dairy,30.48
106,10163,2663,A05,S07,R02,Household,5.07
106,10164,2664,A06,S04,R02,Household,26.19
106,10165,2665,A08,S02,R04,Personal Care,11.39
106,10166,2666,A12,S03,R02,Beverages,24.45
106,10167,2667,A05,S06,R04,Household,24.92
106,10168,2668,A07,S04,R05,Bakery,13.99
106,10169,2669,A02,S01,R01,Frozen,41.13
106,10170,2670,A09,S03,R02,Snacks,35.49
106,10171,2671,A09,S03,R03,Frozen,18.51
106,10172,2672,A05,S01,R05,Bakery,30.05
106,10173,2673,A08,S05,R01,Beverages,17.04
106,10174,2674,A10,S04,R02,Personal Care,13.07
106,10175,2675,A07,S01,R01,Beverages,19.63
106,10176,2676,A06,S01,R03,Beverages,40.36
106,10177,2677,A05,S05,R01,Bakery,22.91
106,10178,2678,A03,S02,R05,Vegetables,39.4
106,10179,2679,A05,S03,R04,Fruits,32.67
106,10180,2680,A10,S01,R03,Vegetables,41.69
106,10181,2681,A02,S01,R01,Personal Care,31.81
106,10182,2682,A12,S01,R03,Personal Care,8.94
106,10183,2683,A07,S07,R05,Personal Care,13.34
106,10184,2684,A03,S02,R05,Vegetables,30.66
106,10185,2685,A07,S04,R04,Frozen,17.76
106,10186,2686,A07,S07,R04,Dairy,21.19
106,10187,2687,A05,S01,R02,Vegetables,32.91
106,10188,2688,A11,S01,R02,Bakery,17.33
106,10189,2689,A02,S05,R01,Vegetables,17.43
106,10190,2690,A08,S07,R01,Frozen,5.92
106,10191,2691,A12,S04,R05,Vegetables,34.31
106,10192,2692,A06,S03,R01,Frozen,28.13
106,10193,2693,A02,S02,R04,Beverages,32.59
106,10194,2694,A12,S02,R02,Personal Care,13.71
106,10195,2695,A02,S07,R02,Beverages,17.97
106,10196,2696,A11,S02,R04,Fruits,20.89
106,10197,2697,A03,S01,R05,Household,12.56
106,10198,2698,A04,S02,R05,Frozen,24.06
106,10199,2699,A03,S06,R01,Fruits,20.14
106,10200,2700,A11,S04,R01,Household,20.84
106,10201,2701,A05,S04,R05,Fruits,12.83
106,10202,2702,A04,S02,R02,Household,34.54
106,10203,2703,A09,S05,R02,Household,9.12
106,10204,2704,A09,S04,R04,Beverages,27.98
106,10205,2705,A03,S02,R01,Household,23.17
106,10206,2706,A04,S02,R05,Fruits,5.44
106,10207,2707,A12,S07,R01,Dairy,16.46
106,10208,2708,A06,S06,R04,Dairy,15.98
106,10209,2709,A06,S04,R01,Beverages,20.75
106,10210,2710,A11,S07,R05,Frozen,30.91
106,10211,2711,A12,S02,R04,Bakery,31.67
106,10212,2712,A12,S07,R01,Beverages,11.28
106,10213,2713,A05,S03,R01,Household,25.36
106,10214,2714,A09,S05,R03,Fruits,14.02
106,10215,2715,A06,S05,R01,Household,15.58
106,10216,2716,A08,S05,R04,Vegetables,18.43
106,10217,2717,A06,S05,R01,Staples,7.33
106,10218,2718,A04,S01,R05,Snacks,14.87
106,10219,2719,A04,S06,R01,Snacks,16.38
106,10220,2720,A04,S04,R05,Bakery,12.94
106,10221,2721,A06,S04,R04,Beverages,27.72
106,10222,2722,A04,S02,R01,Staples,16.31
106,10223,2723,A12,S05,R01,Dairy,25.36
106,10224,2724,A10,S06,R05,Household,7.64
106,10225,2725,A09,S06,R03,Beverages,6.97
106,10226,2726,A04,S06,R02,Household,24.11
106,10227,2727,A12,S04,R05,Personal Care,16.79
106,10228,2728,A12,S03,R04,Beverages,39.15
106,10229,2729,A10,S03,R03,Vegetables,39.88
106,10230,2730,A01,S07,R01,Personal Care,33.69
106,10231,2731,A02,S03,R05,Bakery,27.87
106,10232,2732,A08,S06,R05,Snacks,10.19
106,10233,2733,A01,S02,R01,Dairy,29.44
106,10234,2734,A01,S03,R02,Personal Care,31.89
106,10235,2735,A06,S04,R03,Personal Care,39.11
106,10236,2736,A02,S06,R02,Dairy,37.92
106,10237,2737,A04,S04,R01,Household,32.77
106,10238,2738,A09,S02,R01,Beverages,29.58
106,10239,2739,A06,S05,R05,Household,31.91
106,10240,2740,A09,S07,R03,Dairy,29.44
106,10241,2741,A09,S06,R05,Bakery,39.6
106,10242,2742,A12,S06,R02,Beverages,37.26
106,10243,2743,A12,S01,R01,Bakery,37.26
106,10244,2744,A01,S05,R03,Vegetables,4.77
106,10245,2745,A11,S06,R04,Personal Care,41.67
106,10246,2746,A01,S04,R04,Bakery,16.45
106,10247,2747,A01,S02,R01,Personal Care,30.49
106,10248,2748,A12,S06,R02,Bakery,5.11
106,10249,2749,A08,S05,R04,Bakery,26.29
106,10250,2750,A05,S06,R05,Snacks,34.35
106,10251,2751,A12,S06,R01,Household,16.58
106,10252,2752,A05,S02,R02,Bakery,24.85
106,10253,2753,A03,S06,R03,Fruits,14.75
106,10254,2754,A07,S05,R04,Frozen,25.53
106,10255,2755,A03,S07,R03,Frozen,27.59
106,10256,2756,A04,S04,R04,Snacks,4.86
106,10257,2757,A07,S04,R02,Beverages,21.7
106,10258,2758,A03,S07,R02,Vegetables,14.97
106,10259,2759,A05,S05,R03,Personal Care,16.47
106,10260,2760,A07,S07,R05,Snacks,26.31
106,10261,2761,A01,S05,R04,Fruits,37.62
106,10262,2762,A11,S02,R02,Dairy,7.33
106,10263,2763,A04,S01,R02,Bakery,15.72
106,10264,2764,A03,S07,R03,Frozen,15.57
106,10265,2765,A07,S06,R01,Beverages,38.22
106,10266,2766,A04,S06,R04,Beverages,40.99
106,10267,2767,A04,S06,R05,Beverages,23.31
106,10268,2768,A06,S05,R02,Household,39.13
106,10269,2769,A05,S05,R01,Dairy,10.4
106,10270,2770,A02,S07,R03,Dairy,15.48
106,10271,2771,A10,S06,R01,Fruits,24.85
106,10272,2772,A02,S05,R04,Beverages,16.07
106,10273,2773,A06,S07,R03,Personal Care,35.17
106,10274,2774,A01,S02,R03,Beverages,37.44
106,10275,2775,A08,S03,R05,Beverages,33.07
106,10276,2776,A10,S03,R02,Frozen,19.53
106,10277,2777,A08,S05,R02,Bakery,20.85
106,10278,2778,A05,S03,R02,Snacks,11.5
106,10279,2779,A09,S04,R04,Snacks,24.77
106,10280,2780,A08,S07,R05,Beverages,18.19
106,10281,2781,A01,S05,R05,Staples,5.03
106,10282,2782,A03,S04,R01,Fruits,32.66
106,10283,2783,A06,S03,R01,Frozen,5.94
106,10284,2784,A02,S02,R02,Vegetables,41.28
106,10285,2785,A12,S05,R03,Snacks,29.93
106,10286,2786,A06,S02,R02,Snacks,38.52
106,10287,2787,A08,S01,R04,Staples,28.64
106,10288,2788,A01,S04,R04,Beverages,41.5
106,10289,2789,A02,S04,R04,Fruits,35.59
106,10290,2790,A07,S01,R05,Dairy,8.19
106,10291,2791,A01,S06,R04,Vegetables,20.84
106,10292,2792,A02,S06,R04,Staples,6.22
106,10293,2793,A11,S04,R01,Dairy,39.4
106,10294,2794,A09,S01,R04,Staples,7.83
106,10295,2795,A12,S03,R02,Snacks,15.79
106,10296,2796,A10,S07,R05,Bakery,16.51
106,10297,2797,A07,S03,R04,Vegetables,11.48
106,10298,2798,A06,S04,R04,Snacks,19.59
106,10299,2799,A11,S05,R05,Vegetables,40.83
106,10300,2800,A12,S02,R04,Bakery,9.93
106,10301,2801,A05,S05,R01,Personal Care,27.45
106,10302,2802,A12,S03,R05,Personal Care,17.94
106,10303,2803,A12,S07,R01,Bakery,40.34
106,10304,2804,A06,S01,R02,Fruits,32.73
106,10305,2805,A11,S07,R05,Fruits,36.36
106,10306,2806,A08,S07,R03,Personal Care,29.07
106,10307,2807,A02,S07,R05,Household,10.06
106,10308,2808,A12,S02,R03,Household,14.95
106,10309,2809,A02,S01,R02,Frozen,30.9
106,10310,2810,A12,S05,R04,Household,23.52
106,10311,2811,A01,S04,R04,Vegetables,22.46
106,10312,2812,A05,S06,R05,Bakery,5.31
106,10313,2813,A03,S03,R02,Personal Care,19.61
106,10314,2814,A06,S05,R01,Frozen,13.86
106,10315,2815,A11,S03,R03,Frozen,6.27
106,10316,2816,A08,S07,R01,Fruits,36.05
106,10317,2817,A07,S06,R05,Fruits,41.03
106,10318,2818,A09,S06,R02,Dairy,20.85
106,10319,2819,A07,S05,R05,Bakery,16.4
106,10320,2820,A08,S03,R03,Snacks,9.5
106,10321,2821,A04,S06,R04,Snacks,6.9
106,10322,2822,A04,S07,R05,Vegetables,34.68
106,10323,2823,A12,S06,R01,Vegetables,6.44
106,10324,2824,A07,S04,R04,Staples,19.34
106,10325,2825,A12,S05,R03,Beverages,34.2
106,10326,2826,A02,S07,R02,Staples,29.83
106,10327,2827,A10,S04,R04,Frozen,22.48
106,10328,2828,A05,S07,R04,Vegetables,31.77
106,10329,2829,A11,S06,R04,Fruits,12.74
106,10330,2830,A10,S01,R04,Frozen,17.88
106,10331,2831,A08,S01,R04,Personal Care,36.05
106,10332,2832,A09,S04,R01,Fruits,10.34
106,10333,2833,A10,S02,R01,Personal Care,13.93
106,10334,2834,A12,S01,R02,Snacks,23.18
106,10335,2835,A02,S01,R05,Frozen,22.13
106,10336,2836,A02,S05,R03,Fruits,6.2
106,10337,2837,A12,S05,R01,Frozen,26.5
106,10338,2838,A06,S04,R01,Frozen,31.7
106,10339,2839,A07,S06,R03,Bakery,23.55
106,10340,2840,A07,S06,R02,Bakery,4.76
106,10341,2841,A08,S04,R04,Snacks,28.04
106,10342,2842,A09,S06,R05,Dairy,33.66
106,10343,2843,A10,S03,R02,Fruits,15.52
106,10344,2844,A10,S07,R01,Beverages,30.66
106,10345,2845,A11,S02,R02,Frozen,14.63
106,10346,2846,A06,S01,R04,Frozen,30.82
106,10347,2847,A12,S02,R01,Bakery,30.8
106,10348,2848,A11,S04,R04,Staples,35.79
106,10349,2849,A11,S05,R01,Dairy,23.53
106,10350,2850,A06,S06,R01,Household,27.33
106,10351,2851,A06,S02,R01,Staples,12.76
106,10352,2852,A12,S02,R03,Staples,27.94
106,10353,2853,A06,S03,R04,Fruits,6.34
106,10354,2854,A04,S02,R02,Staples,8.24
106,10355,2855,A04,S03,R03,Bakery,36.59
106,10356,2856,A11,S03,R01,Snacks,25.38
106,10357,2857,A04,S02,R01,Beverages,31.81
106,10358,2858,A03,S01,R04,Vegetables,25.01
106,10359,2859,A12,S01,R05,Dairy,39.3
106,10360,2860,A08,S05,R01,Household,41.4
106,10361,2861,A02,S01,R03,Vegetables,31.27
106,10362,2862,A04,S02,R02,Personal Care,22.92
106,10363,2863,A12,S04,R03,Beverages,28.06
106,10364,2864,A12,S01,R02,Vegetables,35.55
106,10365,2865,A10,S04,R01,Staples,31.83
106,10366,2866,A12,S05,R04,Dairy,5.17
106,10367,2867,A05,S06,R03,Household,25.12
106,10368,2868,A07,S05,R05,Household,32.76
106,10369,2869,A01,S04,R02,Vegetables,23.34
106,10370,2870,A12,S02,R04,Fruits,9.19
106,10371,2871,A06,S06,R01,Dairy,32.07
106,10372,2872,A12,S07,R01,Frozen,27.65
106,10373,2873,A12,S02,R03,Frozen,34.33
106,10374,2874,A11,S02,R03,Fruits,13.87
106,10375,2875,A07,S02,R04,Dairy,7.81
106,10376,2876,A02,S07,R04,Bakery,33.07
106,10377,2877,A10,S07,R03,Dairy,30.18
106,10378,2878,A07,S01,R01,Staples,32.78
106,10379,2879,A06,S04,R03,Staples,31.47
106,10380,2880,A03,S04,R05,Bakery,35.46
106,10381,2881,A08,S07,R03,Household,5.95
106,10382,2882,A11,S06,R04,Bakery,26.13
106,10383,2883,A02,S06,R04,Vegetables,31.34
106,10384,2884,A07,S06,R03,Snacks,24.02
106,10385,2885,A10,S02,R05,Household,29.32
106,10386,2886,A09,S06,R01,Staples,17.15
106,10387,2887,A12,S04,R04,Dairy,41.97
106,10388,2888,A04,S06,R03,Bakery,34.02
106,10389,2889,A03,S05,R04,Fruits,34.51
106,10390,2890,A10,S06,R01,Vegetables,20.45
106,10391,2891,A11,S05,R01,Frozen,5.11
106,10392,2892,A06,S04,R02,Household,40.58
106,10393,2893,A04,S04,R05,Vegetables,25.58
106,10394,2894,A04,S06,R05,Frozen,28.18
106,10395,2895,A09,S02,R05,Beverages,7.7
106,10396,2896,A02,S05,R04,Snacks,38.8
106,10397,2897,A09,S01,R02,Beverages,29.2
106,10398,2898,A09,S02,R03,Bakery,39.12
106,10399,2899,A12,S06,R03,Frozen,21.86
106,10400,2900,A11,S04,R05,Dairy,33.77
106,10401,2901,A07,S04,R02,Bakery,23.36
106,10402,2902,A02,S01,R01,Fruits,40.85
106,10403,2903,A10,S06,R03,Fruits,10.31
106,10404,2904,A04,S04,R01,Bakery,35.94
106,10405,2905,A03,S01,R02,Dairy,39.11
106,10406,2906,A03,S02,R01,Personal Care,28.53
106,10407,2907,A08,S02,R01,Frozen,10.88
106,10408,2908,A10,S06,R02,Bakery,19.36
106,10409,2909,A11,S02,R03,Fruits,34.59
106,10410,2910,A12,S07,R02,Snacks,23.58
106,10411,2911,A02,S02,R03,Frozen,41.21
106,10412,2912,A02,S02,R03,Personal Care,16.46
106,10413,2913,A06,S06,R01,Household,27.36
106,10414,2914,A07,S07,R01,Snacks,5.85
106,10415,2915,A09,S06,R02,Beverages,14.36
106,10416,2916,A05,S05,R02,Bakery,17.1
106,10417,2917,A08,S07,R03,Staples,11.93
106,10418,2918,A06,S03,R04,Staples,28.77
106,10419,2919,A04,S03,R04,Dairy,36.41
106,10420,2920,A03,S05,R02,Household,28.6
106,10421,2921,A12,S05,R02,Dairy,20.36
106,10422,2922,A09,S02,R03,Household,34.94
106,10423,2923,A12,S07,R02,Staples,34.37
106,10424,2924,A05,S04,R02,Bakery,7.75
106,10425,2925,A03,S05,R01,Beverages,27.93
106,10426,2926,A05,S06,R05,Bakery,12.49
106,10427,2927,A03,S05,R03,Snacks,25.29
106,10428,2928,A02,S02,R05,Frozen,25.23
106,10429,2929,A12,S07,R04,Dairy,27.06
106,10430,2930,A06,S07,R01,Vegetables,32.13
106,10431,2931,A07,S05,R01,Frozen,41.92
106,10432,2932,A11,S06,R01,Vegetables,18.37
106,10433,2933,A09,S05,R05,Bakery,35.78
106,10434,2934,A07,S06,R04,Beverages,19.62
106,10435,2935,A01,S04,R05,Snacks,40.84
106,10436,2936,A09,S02,R01,Personal Care,12.56
106,10437,2937,A07,S02,R02,Vegetables,28.01
106,10438,2938,A12,S07,R04,Frozen,12.8
106,10439,2939,A10,S03,R05,Snacks,34.88
106,10440,2940,A10,S03,R01,Fruits,25.31
106,10441,2941,A01,S07,R04,Frozen,13.15
106,10442,2942,A10,S04,R03,Frozen,21.51
106,10443,2943,A01,S04,R02,Beverages,7.13
106,10444,2944,A02,S02,R04,Dairy,27.64
106,10445,2945,A06,S06,R04,Snacks,13.85
106,10446,2946,A10,S04,R04,Snacks,8.96
106,10447,2947,A02,S06,R01,Bakery,31.62
106,10448,2948,A02,S05,R04,Personal Care,7.16
106,10449,2949,A05,S01,R05,Staples,26.54
106,10450,2950,A06,S03,R04,Bakery,36.26
106,10451,2951,A10,S05,R01,Household,32.88
106,10452,2952,A02,S06,R04,Bakery,14.92
106,10453,2953,A03,S05,R03,Household,18.89
106,10454,2954,A10,S01,R02,Beverages,4.2
106,10455,2955,A05,S07,R04,Dairy,12.67
106,10456,2956,A12,S01,R01,Frozen,24.26
106,10457,2957,A03,S02,R05,Bakery,29.47
106,10458,2958,A04,S03,R05,Snacks,14.9
106,10459,2959,A07,S01,R05,Bakery,18.65
106,10460,2960,A10,S03,R02,Frozen,30.86
106,10461,2961,A05,S07,R04,Household,22.6
106,10462,2962,A02,S02,R01,Staples,29.67
106,10463,2963,A06,S05,R01,Beverages,13.74
106,10464,2964,A07,S07,R04,Beverages,12.19
106,10465,2965,A08,S02,R05,Personal Care,28.58
106,10466,2966,A06,S03,R03,Household,16.86
106,10467,2967,A02,S05,R02,Staples,35.64
106,10468,2968,A03,S01,R04,Dairy,14.52
106,10469,2969,A09,S07,R01,Personal Care,13.07
106,10470,2970,A08,S04,R02,Bakery,9.49
106,10471,2971,A08,S02,R01,Fruits,6.41
106,10472,2972,A06,S04,R05,Staples,22.43
106,10473,2973,A11,S01,R03,Fruits,12.02
106,10474,2974,A06,S03,R01,Household,22.0
106,10475,2975,A08,S06,R03,Beverages,12.0
106,10476,2976,A07,S01,R02,Fruits,24.33
106,10477,2977,A04,S05,R03,Vegetables,8.2
106,10478,2978,A05,S01,R05,Snacks,17.9
106,10479,2979,A07,S07,R01,Household,41.29
106,10480,2980,A07,S02,R01,Personal Care,18.73
106,10481,2981,A10,S04,R04,Frozen,35.75
106,10482,2982,A01,S04,R04,Staples,13.45
106,10483,2983,A07,S05,R01,Household,25.12
106,10484,2984,A06,S04,R01,Personal Care,24.02
106,10485,2985,A12,S05,R05,Fruits,31.82
106,10486,2986,A12,S06,R01,Beverages,6.75
106,10487,2987,A09,S05,R01,Bakery,4.31
106,10488,2988,A07,S03,R05,Vegetables,24.68
106,10489,2989,A03,S06,R04,Frozen,19.24
106,10490,2990,A12,S01,R01,Beverages,21.9
106,10491,2991,A06,S07,R04,Bakery,20.15
106,10492,2992,A03,S05,R01,Personal Care,6.71
106,10493,2993,A08,S05,R02,Frozen,31.04
106,10494,2994,A06,S05,R04,Staples,32.65
106,10495,2995,A07,S03,R05,Fruits,7.99
106,10496,2996,A01,S01,R01,Beverages,17.53
106,10497,2997,A08,S02,R04,Snacks,7.03
106,10498,2998,A05,S01,R02,Fruits,26.8
106,10499,2999,A08,S05,R05,Fruits,41.08
106,10500,3000,A11,S01,R04,Fruits,5.3
107,10001,3001,A12,S01,R02,Snacks,7.43
107,10002,3002,A06,S05,R02,Frozen,12.11
107,10003,3003,A02,S03,R01,Household,9.75
107,10004,3004,A08,S07,R01,Household,20.87
107,10005,3005,A11,S05,R02,Household,8.8
107,10006,3006,A01,S01,R01,Household,7.43
107,10007,3007,A03,S05,R05,Snacks,25.01
107,10008,3008,A07,S01,R01,Bakery,24.43
107,10009,3009,A09,S06,R05,Staples,26.44
107,10010,3010,A11,S04,R05,Beverages,25.35
107,10011,3011,A08,S06,R04,Snacks,24.97
107,10012,3012,A04,S05,R04,Vegetables,5.48
107,10013,3013,A02,S07,R03,Bakery,10.94
107,10014,3014,A06,S07,R03,Frozen,19.23
107,10015,3015,A12,S04,R03,Household,26.44
107,10016,3016,A12,S04,R01,Personal Care,14.16
107,10017,3017,A08,S03,R05,Beverages,19.23
107,10018,3018,A09,S01,R05,Staples,8.48
107,10019,3019,A10,S01,R02,Snacks,12.71
107,10020,3020,A07,S07,R03,Beverages,8.45
107,10021,3021,A08,S07,R03,Beverages,24.41
107,10022,3022,A06,S06,R02,Fruits,25.14
107,10023,3023,A12,S07,R02,Dairy,7.9
107,10024,3024,A07,S01,R01,Snacks,15.67
107,10025,3025,A11,S06,R04,Staples,26.75
107,10026,3026,A06,S01,R04,Dairy,19.97
107,10027,3027,A02,S01,R03,Staples,10.43
107,10028,3028,A02,S02,R05,Staples,11.57
107,10029,3029,A07,S07,R02,Fruits,8.76
107,10030,3030,A07,S02,R02,Personal Care,26.83
107,10031,3031,A05,S06,R04,Bakery,18.78
107,10032,3032,A12,S01,R02,Household,8.46
107,10033,3033,A06,S06,R05,Household,25.97
107,10034,3034,A03,S07,R02,Vegetables,5.45
107,10035,3035,A09,S05,R03,Dairy,12.53
107,10036,3036,A06,S04,R05,Frozen,10.4
107,10037,3037,A06,S07,R03,Beverages,6.06
107,10038,3038,A08,S01,R03,Staples,14.9
107,10039,3039,A07,S06,R04,Personal Care,30.14
107,10040,3040,A07,S02,R03,Household,6.69
107,10041,3041,A08,S06,R02,Household,15.44
107,10042,3042,A06,S02,R03,Bakery,7.51
107,10043,3043,A03,S03,R01,Vegetables,14.24
107,10044,3044,A08,S01,R02,Beverages,15.99
107,10045,3045,A06,S02,R03,Beverages,21.74
107,10046,3046,A11,S06,R02,Dairy,12.87
107,10047,3047,A12,S01,R01,Snacks,21.11
107,10048,3048,A05,S05,R01,Bakery,20.05
107,10049,3049,A02,S02,R05,Household,15.59
107,10050,3050,A12,S01,R05,Personal Care,19.51
107,10051,3051,A04,S06,R01,Frozen,23.11
107,10052,3052,A11,S02,R04,Household,14.23
107,10053,3053,A12,S06,R03,Vegetables,11.24
107,10054,3054,A02,S03,R02,Frozen,24.43
107,10055,3055,A10,S01,R03,Beverages,10.72
107,10056,3056,A09,S02,R01,Vegetables,5.68
107,10057,3057,A12,S01,R04,Frozen,16.18
107,10058,3058,A06,S05,R02,Vegetables,29.18
107,10059,3059,A11,S01,R03,Dairy,6.52
107,10060,3060,A04,S02,R04,Beverages,21.71
107,10061,3061,A08,S05,R01,Household,23.76
107,10062,3062,A11,S04,R03,Bakery,5.82
107,10063,3063,A02,S05,R01,Beverages,19.44
107,10064,3064,A05,S01,R03,Bakery,37.06
107,10065,3065,A08,S01,R01,Personal Care,26.5
107,10066,3066,A06,S02,R01,Beverages,37.38
107,10067,3067,A01,S06,R05,Vegetables,36.78
107,10068,3068,A02,S07,R05,Fruits,13.23
107,10069,3069,A02,S03,R02,Snacks,23.22
107,10070,3070,A08,S07,R04,Personal Care,41.53
107,10071,3071,A09,S06,R02,Frozen,20.29
107,10072,3072,A08,S06,R04,Beverages,22.16
107,10073,3073,A06,S04,R01,Bakery,22.73
107,10074,3074,A12,S02,R04,Staples,28.32
107,10075,3075,A03,S05,R05,Personal Care,38.73
107,10076,3076,A06,S04,R05,Household,34.88
107,10077,3077,A12,S07,R02,Dairy,26.6
107,10078,3078,A09,S02,R05,Vegetables,4.15
107,10079,3079,A09,S04,R03,Household,29.57
107,10080,3080,A06,S03,R02,Staples,9.2
107,10081,3081,A07,S01,R01,Beverages,16.23
107,10082,3082,A08,S02,R01,Staples,25.49
