inventory_id,store_id,product_id,inventory_date,stock_qty,reorder_level,stockout_flag
258218,106,10218,2026-03-08,138,33,False
258219,106,10219,2026-03-08,115,28,False
258220,106,10220,2026-03-08,70,15,False
258221,106,10221,2026-03-08,122,25,False
258222,106,10222,2026-03-08,34,7,False
258223,106,10223,2026-03-08,92,24,False
258224,106,10224,2026-03-08,69,20,False
258225,106,10225,2026-03-08,93,22,False
258226,106,10226,2026-03-08,68,14,False
258227,106,10227,2026-03-08,145,29,False
258228,106,10228,2026-03-08,87,21,False
258229,106,10229,2026-03-08,34,9,False
258230,106,10230,2026-03-08,55,11,False
258231,106,10231,2026-03-08,82,23,False
258232,106,10232,2026-03-08,40,12,False
258233,106,10233,2026-03-08,61,14,False
258234,106,10234,2026-03-08,125,28,False
258235,106,10235,2026-03-08,71,25,False
258236,106,10236,2026-03-08,47,15,False
258237,106,10237,2026-03-08,76,21,False
258238,106,10238,2026-03-08,95,26,False
258239,106,10239,2026-03-08,63,17,False
258240,106,10240,2026-03-08,67,14,False
258241,106,10241,2026-03-08,87,25,False
258242,106,10242,2026-03-08,87,23,False
258243,106,10243,2026-03-08,97,27,False
258244,106,10244,2026-03-08,26,6,False
258245,106,10245,2026-03-08,11,5,False
258246,106,10246,2026-03-08,150,32,False
258247,106,10247,2026-03-08,10,5,False
258248,106,10248,2026-03-08,33,10,False
258249,106,10249,2026-03-08,109,25,False
258250,106,10250,2026-03-08,39,9,False
258251,106,10251,2026-03-08,9,5,False
258252,106,10252,2026-03-08,101,29,False
258253,106,10253,2026-03-08,112,26,False
258254,106,10254,2026-03-08,25,5,False
258255,106,10255,2026-03-08,70,17,False
258256,106,10256,2026-03-08,29,10,False
258257,106,10257,2026-03-08,71,14,False
258258,106,10258,2026-03-08,78,22,False
258259,106,10259,2026-03-08,71,17,False
258260,106,10260,2026-03-08,57,15,False
258261,106,10261,2026-03-08,24,6,False
258262,106,10262,2026-03-08,21,5,False
258263,106,10263,2026-03-08,131,31,False
258264,106,10264,2026-03-08,53,13,False
258265,106,10265,2026-03-08,67,16,False
258266,106,10266,2026-03-08,99,21,False
258267,106,10267,2026-03-08,100,23,False
258268,106,10268,2026-03-08,26,5,False
258269,106,10269,2026-03-08,55,14,False
258270,106,10270,2026-03-08,49,15,False
258271,106,10271,2026-03-08,28,7,False
258272,106,10272,2026-03-08,66,14,False
258273,106,10273,2026-03-08,109,26,False
258274,106,10274,2026-03-08,127,29,False
258275,106,10275,2026-03-08,75,17,False
258276,106,10276,2026-03-08,96,24,False
258277,106,10277,2026-03-08,97,20,False
258278,106,10278,2026-03-08,50,12,False
258279,106,10279,2026-03-08,152,35,False
258280,106,10280,2026-03-08,87,21,False
258281,106,10281,2026-03-08,157,37,False
258282,106,10282,2026-03-08,90,21,False
258283,106,10283,2026-03-08,16,5,False
258284,106,10284,2026-03-08,116,28,False
258285,106,10285,2026-03-08,22,6,False
258286,106,10286,2026-03-08,118,24,False
258287,106,10287,2026-03-08,67,19,False
258288,106,10288,2026-03-08,125,31,False
258289,106,10289,2026-03-08,62,15,False
258290,106,10290,2026-03-08,83,18,False
258291,106,10291,2026-03-08,109,35,False
258292,106,10292,2026-03-08,63,14,False
258293,106,10293,2026-03-08,31,9,False
258294,106,10294,2026-03-08,7,5,False
258295,106,10295,2026-03-08,117,26,False
258296,106,10296,2026-03-08,105,27,False
258297,106,10297,2026-03-08,68,18,False
258298,106,10298,2026-03-08,48,14,False
258299,106,10299,2026-03-08,112,24,False
258300,106,10300,2026-03-08,112,30,False
258301,106,10301,2026-03-08,56,14,False
258302,106,10302,2026-03-08,9,5,False
258303,106,10303,2026-03-08,56,11,False
258304,106,10304,2026-03-08,109,30,False
258305,106,10305,2026-03-08,7,5,False
258306,106,10306,2026-03-08,133,32,False
258307,106,10307,2026-03-08,42,10,False
258308,106,10308,2026-03-08,93,23,False
258309,106,10309,2026-03-08,118,35,False
258310,106,10310,2026-03-08,84,17,False
258311,106,10311,2026-03-08,24,7,False
258312,106,10312,2026-03-08,19,5,False
258313,106,10313,2026-03-08,42,11,False
258314,106,10314,2026-03-08,52,12,False
258315,106,10315,2026-03-08,58,15,False
258316,106,10316,2026-03-08,93,19,False
258317,106,10317,2026-03-08,96,26,False
258318,106,10318,2026-03-08,97,35,False
258319,106,10319,2026-03-08,69,18,False
258320,106,10320,2026-03-08,49,14,False
258321,106,10321,2026-03-08,70,20,False
258322,106,10322,2026-03-08,177,36,False
258323,106,10323,2026-03-08,29,7,False
258324,106,10324,2026-03-08,43,10,False
258325,106,10325,2026-03-08,133,32,False
258326,106,10326,2026-03-08,126,28,False
258327,106,10327,2026-03-08,122,31,False
258328,106,10328,2026-03-08,84,19,False
258329,106,10329,2026-03-08,10,5,False
258330,106,10330,2026-03-08,47,13,False
258331,106,10331,2026-03-08,74,18,False
258332,106,10332,2026-03-08,79,17,False
258333,106,10333,2026-03-08,106,20,False
258334,106,10334,2026-03-08,71,20,False
258335,106,10335,2026-03-08,150,34,False
258336,106,10336,2026-03-08,79,26,False
258337,106,10337,2026-03-08,61,14,False
258338,106,10338,2026-03-08,100,35,False
258339,106,10339,2026-03-08,140,37,False
258340,106,10340,2026-03-08,100,24,False
258341,106,10341,2026-03-08,77,23,False
258342,106,10342,2026-03-08,28,6,False
258343,106,10343,2026-03-08,119,27,False
258344,106,10344,2026-03-08,81,16,False
258345,106,10345,2026-03-08,87,26,False
258346,106,10346,2026-03-08,82,20,False
258347,106,10347,2026-03-08,85,24,False
258348,106,10348,2026-03-08,14,5,False
258349,106,10349,2026-03-08,107,26,False
258350,106,10350,2026-03-08,130,30,False
258351,106,10351,2026-03-08,48,13,False
258352,106,10352,2026-03-08,167,37,False
258353,106,10353,2026-03-08,144,33,False
258354,106,10354,2026-03-08,43,12,False
258355,106,10355,2026-03-08,5,5,False
258356,106,10356,2026-03-08,146,34,False
258357,106,10357,2026-03-08,45,12,False
258358,106,10358,2026-03-08,45,11,False
258359,106,10359,2026-03-08,16,5,False
258360,106,10360,2026-03-08,51,11,False
258361,106,10361,2026-03-08,7,5,False
258362,106,10362,2026-03-08,82,19,False
258363,106,10363,2026-03-08,22,6,False
258364,106,10364,2026-03-08,22,5,False
258365,106,10365,2026-03-08,16,5,False
258366,106,10366,2026-03-08,78,19,False
258367,106,10367,2026-03-08,103,25,False
258368,106,10368,2026-03-08,146,37,False
258369,106,10369,2026-03-08,155,36,False
258370,106,10370,2026-03-08,119,28,False
258371,106,10371,2026-03-08,14,5,False
258372,106,10372,2026-03-08,49,10,False
258373,106,10373,2026-03-08,64,15,False
258374,106,10374,2026-03-08,73,20,False
258375,106,10375,2026-03-08,148,32,False
258376,106,10376,2026-03-08,58,13,False
258377,106,10377,2026-03-08,72,17,False
258378,106,10378,2026-03-08,85,20,False
258379,106,10379,2026-03-08,124,33,False
258380,106,10380,2026-03-08,88,21,False
258381,106,10381,2026-03-08,113,30,False
258382,106,10382,2026-03-08,94,21,False
258383,106,10383,2026-03-08,7,5,False
258384,106,10384,2026-03-08,67,16,False
258385,106,10385,2026-03-08,37,9,False
258386,106,10386,2026-03-08,8,5,False
258387,106,10387,2026-03-08,161,31,False
258388,106,10388,2026-03-08,8,5,False
258389,106,10389,2026-03-08,75,18,False
258390,106,10390,2026-03-08,125,28,False
258391,106,10391,2026-03-08,19,5,False
258392,106,10392,2026-03-08,45,15,False
258393,106,10393,2026-03-08,12,5,False
258394,106,10394,2026-03-08,14,5,False
258395,106,10395,2026-03-08,55,12,False
258396,106,10396,2026-03-08,85,24,False
258397,106,10397,2026-03-08,28,5,False
258398,106,10398,2026-03-08,34,8,False
258399,106,10399,2026-03-08,124,36,False
258400,106,10400,2026-03-08,69,17,False
258401,106,10401,2026-03-08,132,29,False
258402,106,10402,2026-03-08,30,8,False
258403,106,10403,2026-03-08,41,11,False
258404,106,10404,2026-03-08,150,33,False
258405,106,10405,2026-03-08,76,18,False
258406,106,10406,2026-03-08,23,5,False
258407,106,10407,2026-03-08,64,16,False
258408,106,10408,2026-03-08,76,18,False
258409,106,10409,2026-03-08,67,17,False
258410,106,10410,2026-03-08,64,14,False
258411,106,10411,2026-03-08,15,5,False
258412,106,10412,2026-03-08,34,8,False
258413,106,10413,2026-03-08,109,32,False
258414,106,10414,2026-03-08,98,23,False
258415,106,10415,2026-03-08,140,33,False
258416,106,10416,2026-03-08,107,21,False
258417,106,10417,2026-03-08,125,35,False
258418,106,10418,2026-03-08,43,12,False
258419,106,10419,2026-03-08,99,25,False
258420,106,10420,2026-03-08,80,22,False
258421,106,10421,2026-03-08,83,21,False
258422,106,10422,2026-03-08,114,28,False
258423,106,10423,2026-03-08,93,22,False
258424,106,10424,2026-03-08,80,21,False
258425,106,10425,2026-03-08,53,15,False
258426,106,10426,2026-03-08,136,35,False
258427,106,10427,2026-03-08,41,13,False
258428,106,10428,2026-03-08,133,27,False
258429,106,10429,2026-03-08,143,31,False
258430,106,10430,2026-03-08,20,5,False
258431,106,10431,2026-03-08,45,10,False
258432,106,10432,2026-03-08,12,5,False
258433,106,10433,2026-03-08,105,33,False
258434,106,10434,2026-03-08,74,21,False
258435,106,10435,2026-03-08,67,22,False
258436,106,10436,2026-03-08,59,18,False
258437,106,10437,2026-03-08,97,25,False
258438,106,10438,2026-03-08,105,25,False
258439,106,10439,2026-03-08,37,9,False
258440,106,10440,2026-03-08,38,10,False
258441,106,10441,2026-03-08,104,24,False
258442,106,10442,2026-03-08,50,13,False
258443,106,10443,2026-03-08,19,5,False
258444,106,10444,2026-03-08,139,36,False
258445,106,10445,2026-03-08,24,5,False
258446,106,10446,2026-03-08,158,36,False
258447,106,10447,2026-03-08,115,26,False
258448,106,10448,2026-03-08,144,37,False
258449,106,10449,2026-03-08,120,27,False
258450,106,10450,2026-03-08,87,21,False
258451,106,10451,2026-03-08,12,5,False
258452,106,10452,2026-03-08,128,35,False
258453,106,10453,2026-03-08,138,34,False
258454,106,10454,2026-03-08,101,28,False
258455,106,10455,2026-03-08,102,25,False
258456,106,10456,2026-03-08,91,27,False
258457,106,10457,2026-03-08,100,24,False
258458,106,10458,2026-03-08,78,19,False
258459,106,10459,2026-03-08,26,6,False
258460,106,10460,2026-03-08,80,16,False
258461,106,10461,2026-03-08,94,21,False
258462,106,10462,2026-03-08,143,32,False
258463,106,10463,2026-03-08,22,5,False
258464,106,10464,2026-03-08,126,31,False
258465,106,10465,2026-03-08,144,36,False
258466,106,10466,2026-03-08,53,11,False
258467,106,10467,2026-03-08,55,12,False
258468,106,10468,2026-03-08,114,25,False
258469,106,10469,2026-03-08,87,25,False
258470,106,10470,2026-03-08,97,28,False
258471,106,10471,2026-03-08,129,28,False
258472,106,10472,2026-03-08,110,27,False
258473,106,10473,2026-03-08,110,24,False
258474,106,10474,2026-03-08,108,26,False
258475,106,10475,2026-03-08,96,20,False
258476,106,10476,2026-03-08,97,24,False
258477,106,10477,2026-03-08,23,5,False
258478,106,10478,2026-03-08,65,15,False
258479,106,10479,2026-03-08,48,15,False
258480,106,10480,2026-03-08,67,16,False
258481,106,10481,2026-03-08,53,12,False
258482,106,10482,2026-03-08,58,14,False
258483,106,10483,2026-03-08,110,28,False
258484,106,10484,2026-03-08,118,29,False
258485,106,10485,2026-03-08,101,23,False
258486,106,10486,2026-03-08,24,6,False
258487,106,10487,2026-03-08,55,12,False
258488,106,10488,2026-03-08,28,9,False
258489,106,10489,2026-03-08,110,34,False
258490,106,10490,2026-03-08,63,14,False
258491,106,10491,2026-03-08,7,5,False
258492,106,10492,2026-03-08,38,10,False
258493,106,10493,2026-03-08,37,9,False
258494,106,10494,2026-03-08,98,26,False
258495,106,10495,2026-03-08,45,11,False
258496,106,10496,2026-03-08,72,20,False
258497,106,10497,2026-03-08,124,27,False
258498,106,10498,2026-03-08,82,19,False
258499,106,10499,2026-03-08,36,11,False
258500,106,10500,2026-03-08,51,11,False
258501,106,10001,2026-03-09,17,5,False
258502,106,10002,2026-03-09,82,25,False
258503,106,10003,2026-03-09,106,33,False
258504,106,10004,2026-03-09,65,18,False
258505,106,10005,2026-03-09,141,35,False
258506,106,10006,2026-03-09,18,5,False
258507,106,10007,2026-03-09,98,21,False
258508,106,10008,2026-03-09,47,11,False
258509,106,10009,2026-03-09,61,14,False
258510,106,10010,2026-03-09,75,19,False
258511,106,10011,2026-03-09,20,6,False
258512,106,10012,2026-03-09,123,34,False
258513,106,10013,2026-03-09,138,29,False
258514,106,10014,2026-03-09,49,11,False
258515,106,10015,2026-03-09,9,5,False
258516,106,10016,2026-03-09,68,24,False
258517,106,10017,2026-03-09,84,22,False
258518,106,10018,2026-03-09,50,12,False
258519,106,10019,2026-03-09,122,29,False
258520,106,10020,2026-03-09,88,22,False
258521,106,10021,2026-03-09,98,23,False
258522,106,10022,2026-03-09,117,36,False
258523,106,10023,2026-03-09,122,34,False
258524,106,10024,2026-03-09,84,17,False
258525,106,10025,2026-03-09,56,14,False
258526,106,10026,2026-03-09,79,20,False
258527,106,10027,2026-03-09,77,20,False
258528,106,10028,2026-03-09,51,11,False
258529,106,10029,2026-03-09,99,27,False
258530,106,10030,2026-03-09,21,5,False
258531,106,10031,2026-03-09,96,26,False
258532,106,10032,2026-03-09,134,37,False
258533,106,10033,2026-03-09,28,6,False
258534,106,10034,2026-03-09,126,31,False
258535,106,10035,2026-03-09,33,8,False
258536,106,10036,2026-03-09,10,5,False
258537,106,10037,2026-03-09,6,5,False
258538,106,10038,2026-03-09,26,6,False
258539,106,10039,2026-03-09,57,13,False
258540,106,10040,2026-03-09,84,22,False
258541,106,10041,2026-03-09,60,15,False
258542,106,10042,2026-03-09,100,23,False
258543,106,10043,2026-03-09,124,30,False
258544,106,10044,2026-03-09,75,16,False
258545,106,10045,2026-03-09,148,36,False
258546,106,10046,2026-03-09,84,18,False
258547,106,10047,2026-03-09,138,32,False
258548,106,10048,2026-03-09,59,15,False
258549,106,10049,2026-03-09,10,5,False
258550,106,10050,2026-03-09,71,19,False
258551,106,10051,2026-03-09,40,11,False
258552,106,10052,2026-03-09,70,16,False
258553,106,10053,2026-03-09,82,21,False
258554,106,10054,2026-03-09,42,13,False
258555,106,10055,2026-03-09,97,24,False
258556,106,10056,2026-03-09,84,24,False
258557,106,10057,2026-03-09,69,19,False
258558,106,10058,2026-03-09,123,35,False
258559,106,10059,2026-03-09,139,36,False
258560,106,10060,2026-03-09,73,22,False
258561,106,10061,2026-03-09,48,12,False
258562,106,10062,2026-03-09,96,18,False
258563,106,10063,2026-03-09,81,25,False
258564,106,10064,2026-03-09,18,5,False
258565,106,10065,2026-03-09,126,36,False
258566,106,10066,2026-03-09,83,22,False
258567,106,10067,2026-03-09,74,17,False
258568,106,10068,2026-03-09,110,29,False
258569,106,10069,2026-03-09,112,27,False
258570,106,10070,2026-03-09,11,5,False
258571,106,10071,2026-03-09,84,24,False
258572,106,10072,2026-03-09,80,19,False
258573,106,10073,2026-03-09,62,17,False
258574,106,10074,2026-03-09,85,22,False
258575,106,10075,2026-03-09,41,11,False
258576,106,10076,2026-03-09,80,21,False
258577,106,10077,2026-03-09,74,16,False
258578,106,10078,2026-03-09,78,20,False
258579,106,10079,2026-03-09,133,29,False
258580,106,10080,2026-03-09,19,5,False
258581,106,10081,2026-03-09,63,17,False
258582,106,10082,2026-03-09,98,28,False
258583,106,10083,2026-03-09,60,14,False
258584,106,10084,2026-03-09,17,5,False
258585,106,10085,2026-03-09,34,8,False
258586,106,10086,2026-03-09,40,9,False
258587,106,10087,2026-03-09,89,18,False
258588,106,10088,2026-03-09,12,5,False
258589,106,10089,2026-03-09,23,5,False
258590,106,10090,2026-03-09,173,34,False
258591,106,10091,2026-03-09,35,10,False
258592,106,10092,2026-03-09,112,28,False
258593,106,10093,2026-03-09,48,11,False
258594,106,10094,2026-03-09,88,22,False
258595,106,10095,2026-03-09,117,26,False
258596,106,10096,2026-03-09,31,7,False
258597,106,10097,2026-03-09,48,12,False
258598,106,10098,2026-03-09,122,31,False
258599,106,10099,2026-03-09,119,28,False
258600,106,10100,2026-03-09,115,27,False
258601,106,10101,2026-03-09,39,10,False
258602,106,10102,2026-03-09,104,30,False
258603,106,10103,2026-03-09,48,13,False
258604,106,10104,2026-03-09,97,19,False
258605,106,10105,2026-03-09,134,37,False
258606,106,10106,2026-03-09,94,26,False
258607,106,10107,2026-03-09,16,5,False
258608,106,10108,2026-03-09,149,37,False
258609,106,10109,2026-03-09,130,30,False
258610,106,10110,2026-03-09,28,8,False
258611,106,10111,2026-03-09,121,32,False
258612,106,10112,2026-03-09,48,12,False
258613,106,10113,2026-03-09,45,10,False
258614,106,10114,2026-03-09,74,26,False
258615,106,10115,2026-03-09,149,34,False
258616,106,10116,2026-03-09,32,8,False
258617,106,10117,2026-03-09,126,35,False
258618,106,10118,2026-03-09,35,9,False
258619,106,10119,2026-03-09,36,8,False
258620,106,10120,2026-03-09,64,15,False
258621,106,10121,2026-03-09,139,30,False
258622,106,10122,2026-03-09,144,35,False
258623,106,10123,2026-03-09,96,27,False
258624,106,10124,2026-03-09,41,10,False
258625,106,10125,2026-03-09,140,30,False
258626,106,10126,2026-03-09,88,21,False
258627,106,10127,2026-03-09,71,17,False
258628,106,10128,2026-03-09,37,9,False
258629,106,10129,2026-03-09,108,25,False
258630,106,10130,2026-03-09,60,15,False
258631,106,10131,2026-03-09,42,10,False
258632,106,10132,2026-03-09,94,26,False
258633,106,10133,2026-03-09,107,22,False
258634,106,10134,2026-03-09,140,35,False
258635,106,10135,2026-03-09,105,28,False
258636,106,10136,2026-03-09,39,8,False
258637,106,10137,2026-03-09,118,33,False
258638,106,10138,2026-03-09,53,13,False
258639,106,10139,2026-03-09,102,25,False
258640,106,10140,2026-03-09,77,22,False
258641,106,10141,2026-03-09,75,23,False
258642,106,10142,2026-03-09,129,36,False
258643,106,10143,2026-03-09,52,13,False
258644,106,10144,2026-03-09,64,19,False
258645,106,10145,2026-03-09,67,14,False
258646,106,10146,2026-03-09,32,7,False
258647,106,10147,2026-03-09,81,25,False
258648,106,10148,2026-03-09,151,35,False
258649,106,10149,2026-03-09,154,36,False
258650,106,10150,2026-03-09,72,14,False
258651,106,10151,2026-03-09,69,15,False
258652,106,10152,2026-03-09,83,23,False
258653,106,10153,2026-03-09,41,10,False
258654,106,10154,2026-03-09,89,27,False
258655,106,10155,2026-03-09,66,17,False
258656,106,10156,2026-03-09,33,8,False
258657,106,10157,2026-03-09,94,23,False
258658,106,10158,2026-03-09,28,7,False
258659,106,10159,2026-03-09,62,15,False
258660,106,10160,2026-03-09,86,20,False
258661,106,10161,2026-03-09,138,32,False
258662,106,10162,2026-03-09,56,12,False
258663,106,10163,2026-03-09,37,10,False
258664,106,10164,2026-03-09,12,5,False
258665,106,10165,2026-03-09,17,5,False
258666,106,10166,2026-03-09,37,8,False
258667,106,10167,2026-03-09,86,26,False
258668,106,10168,2026-03-09,52,14,False
258669,106,10169,2026-03-09,161,35,False
258670,106,10170,2026-03-09,131,36,False
258671,106,10171,2026-03-09,152,37,False
258672,106,10172,2026-03-09,154,37,False
258673,106,10173,2026-03-09,55,19,False
258674,106,10174,2026-03-09,170,37,False
258675,106,10175,2026-03-09,147,36,False
258676,106,10176,2026-03-09,120,31,False
258677,106,10177,2026-03-09,62,22,False
258678,106,10178,2026-03-09,79,19,False
258679,106,10179,2026-03-09,6,5,False
258680,106,10180,2026-03-09,101,23,False
258681,106,10181,2026-03-09,104,25,False
258682,106,10182,2026-03-09,9,5,False
258683,106,10183,2026-03-09,131,28,False
258684,106,10184,2026-03-09,37,10,False
258685,106,10185,2026-03-09,94,28,False
258686,106,10186,2026-03-09,47,11,False
258687,106,10187,2026-03-09,109,29,False
258688,106,10188,2026-03-09,18,5,False
258689,106,10189,2026-03-09,35,7,False
258690,106,10190,2026-03-09,170,36,False
258691,106,10191,2026-03-09,10,5,False
258692,106,10192,2026-03-09,69,17,False
258693,106,10193,2026-03-09,101,28,False
258694,106,10194,2026-03-09,91,24,False
258695,106,10195,2026-03-09,61,15,False
258696,106,10196,2026-03-09,42,12,False
258697,106,10197,2026-03-09,99,22,False
258698,106,10198,2026-03-09,102,24,False
258699,106,10199,2026-03-09,145,32,False
258700,106,10200,2026-03-09,11,5,False
258701,106,10201,2026-03-09,73,17,False
258702,106,10202,2026-03-09,75,16,False
258703,106,10203,2026-03-09,102,22,False
258704,106,10204,2026-03-09,84,22,False
258705,106,10205,2026-03-09,160,37,False
258706,106,10206,2026-03-09,132,34,False
258707,106,10207,2026-03-09,113,30,False
258708,106,10208,2026-03-09,168,37,False
258709,106,10209,2026-03-09,71,18,False
258710,106,10210,2026-03-09,6,5,False
258711,106,10211,2026-03-09,29,7,False
258712,106,10212,2026-03-09,121,36,False
258713,106,10213,2026-03-09,105,26,False
258714,106,10214,2026-03-09,125,31,False
258715,106,10215,2026-03-09,36,8,False
258716,106,10216,2026-03-09,76,19,False
258717,106,10217,2026-03-09,19,5,False
258718,106,10218,2026-03-09,153,33,False
258719,106,10219,2026-03-09,106,28,False
258720,106,10220,2026-03-09,62,15,False
258721,106,10221,2026-03-09,90,25,False
258722,106,10222,2026-03-09,31,7,False
258723,106,10223,2026-03-09,100,24,False
258724,106,10224,2026-03-09,98,20,False
258725,106,10225,2026-03-09,94,22,False
258726,106,10226,2026-03-09,61,14,False
258727,106,10227,2026-03-09,131,29,False
258728,106,10228,2026-03-09,83,21,False
258729,106,10229,2026-03-09,39,9,False
258730,106,10230,2026-03-09,45,11,False
258731,106,10231,2026-03-09,93,23,False
258732,106,10232,2026-03-09,44,12,False
258733,106,10233,2026-03-09,56,14,False
258734,106,10234,2026-03-09,103,28,False
258735,106,10235,2026-03-09,103,25,False
258736,106,10236,2026-03-09,54,15,False
258737,106,10237,2026-03-09,74,21,False
258738,106,10238,2026-03-09,108,26,False
258739,106,10239,2026-03-09,78,17,False
258740,106,10240,2026-03-09,57,14,False
258741,106,10241,2026-03-09,93,25,False
258742,106,10242,2026-03-09,89,23,False
258743,106,10243,2026-03-09,114,27,False
258744,106,10244,2026-03-09,30,6,False
258745,106,10245,2026-03-09,11,5,False
258746,106,10246,2026-03-09,149,32,False
258747,106,10247,2026-03-09,11,5,False
258748,106,10248,2026-03-09,41,10,False
258749,106,10249,2026-03-09,75,25,False
258750,106,10250,2026-03-09,35,9,False
258751,106,10251,2026-03-09,9,5,False
258752,106,10252,2026-03-09,114,29,False
258753,106,10253,2026-03-09,98,26,False
258754,106,10254,2026-03-09,24,5,False
258755,106,10255,2026-03-09,56,17,False
258756,106,10256,2026-03-09,38,10,False
258757,106,10257,2026-03-09,49,14,False
258758,106,10258,2026-03-09,91,22,False
258759,106,10259,2026-03-09,68,17,False
258760,106,10260,2026-03-09,56,15,False
258761,106,10261,2026-03-09,22,6,False
258762,106,10262,2026-03-09,22,5,False
258763,106,10263,2026-03-09,123,31,False
258764,106,10264,2026-03-09,67,13,False
258765,106,10265,2026-03-09,67,16,False
258766,106,10266,2026-03-09,95,21,False
258767,106,10267,2026-03-09,111,23,False
258768,106,10268,2026-03-09,20,5,False
258769,106,10269,2026-03-09,58,14,False
258770,106,10270,2026-03-09,67,15,False
258771,106,10271,2026-03-09,29,7,False
258772,106,10272,2026-03-09,60,14,False
258773,106,10273,2026-03-09,88,26,False
258774,106,10274,2026-03-09,138,29,False
258775,106,10275,2026-03-09,72,17,False
258776,106,10276,2026-03-09,86,24,False
258777,106,10277,2026-03-09,87,20,False
258778,106,10278,2026-03-09,63,12,False
258779,106,10279,2026-03-09,125,35,False
258780,106,10280,2026-03-09,94,21,False
258781,106,10281,2026-03-09,117,37,False
258782,106,10282,2026-03-09,67,21,False
258783,106,10283,2026-03-09,16,5,False
258784,106,10284,2026-03-09,100,28,False
258785,106,10285,2026-03-09,29,6,False
258786,106,10286,2026-03-09,132,24,False
258787,106,10287,2026-03-09,78,19,False
258788,106,10288,2026-03-09,119,31,False
258789,106,10289,2026-03-09,69,15,False
258790,106,10290,2026-03-09,75,18,False
258791,106,10291,2026-03-09,136,35,False
258792,106,10292,2026-03-09,55,14,False
258793,106,10293,2026-03-09,39,9,False
258794,106,10294,2026-03-09,8,5,False
258795,106,10295,2026-03-09,125,26,False
258796,106,10296,2026-03-09,107,27,False
258797,106,10297,2026-03-09,71,18,False
258798,106,10298,2026-03-09,75,14,False
258799,106,10299,2026-03-09,97,24,False
258800,106,10300,2026-03-09,112,30,False
258801,106,10301,2026-03-09,43,14,False
258802,106,10302,2026-03-09,9,5,False
258803,106,10303,2026-03-09,51,11,False
258804,106,10304,2026-03-09,131,30,False
258805,106,10305,2026-03-09,5,5,False
258806,106,10306,2026-03-09,104,32,False
258807,106,10307,2026-03-09,39,10,False
258808,106,10308,2026-03-09,99,23,False
258809,106,10309,2026-03-09,142,35,False
258810,106,10310,2026-03-09,75,17,False
258811,106,10311,2026-03-09,29,7,False
258812,106,10312,2026-03-09,18,5,False
258813,106,10313,2026-03-09,51,11,False
258814,106,10314,2026-03-09,44,12,False
258815,106,10315,2026-03-09,66,15,False
258816,106,10316,2026-03-09,71,19,False
258817,106,10317,2026-03-09,101,26,False
258818,106,10318,2026-03-09,171,35,False
258819,106,10319,2026-03-09,87,18,False
258820,106,10320,2026-03-09,70,14,False
258821,106,10321,2026-03-09,77,20,False
258822,106,10322,2026-03-09,156,36,False
258823,106,10323,2026-03-09,34,7,False
258824,106,10324,2026-03-09,42,10,False
258825,106,10325,2026-03-09,112,32,False
258826,106,10326,2026-03-09,99,28,False
258827,106,10327,2026-03-09,103,31,False
258828,106,10328,2026-03-09,58,19,False
258829,106,10329,2026-03-09,11,5,False
258830,106,10330,2026-03-09,49,13,False
258831,106,10331,2026-03-09,72,18,False
258832,106,10332,2026-03-09,71,17,False
258833,106,10333,2026-03-09,70,20,False
258834,106,10334,2026-03-09,91,20,False
258835,106,10335,2026-03-09,147,34,False
258836,106,10336,2026-03-09,106,26,False
258837,106,10337,2026-03-09,47,14,False
258838,106,10338,2026-03-09,164,35,False
258839,106,10339,2026-03-09,189,37,False
258840,106,10340,2026-03-09,89,24,False
258841,106,10341,2026-03-09,108,23,False
258842,106,10342,2026-03-09,24,6,False
258843,106,10343,2026-03-09,117,27,False
258844,106,10344,2026-03-09,74,16,False
258845,106,10345,2026-03-09,103,26,False
258846,106,10346,2026-03-09,88,20,False
258847,106,10347,2026-03-09,62,24,False
258848,106,10348,2026-03-09,13,5,False
258849,106,10349,2026-03-09,126,26,False
258850,106,10350,2026-03-09,121,30,False
258851,106,10351,2026-03-09,65,13,False
258852,106,10352,2026-03-09,130,37,False
258853,106,10353,2026-03-09,116,33,False
258854,106,10354,2026-03-09,57,12,False
258855,106,10355,2026-03-09,5,5,False
258856,106,10356,2026-03-09,135,34,False
258857,106,10357,2026-03-09,54,12,False
258858,106,10358,2026-03-09,38,11,False
258859,106,10359,2026-03-09,14,5,False
258860,106,10360,2026-03-09,43,11,False
258861,106,10361,2026-03-09,5,5,False
258862,106,10362,2026-03-09,85,19,False
258863,106,10363,2026-03-09,26,6,False
258864,106,10364,2026-03-09,22,5,False
258865,106,10365,2026-03-09,14,5,False
258866,106,10366,2026-03-09,91,19,False
258867,106,10367,2026-03-09,122,25,False
258868,106,10368,2026-03-09,160,37,False
258869,106,10369,2026-03-09,145,36,False
258870,106,10370,2026-03-09,131,28,False
258871,106,10371,2026-03-09,15,5,False
258872,106,10372,2026-03-09,47,10,False
258873,106,10373,2026-03-09,66,15,False
258874,106,10374,2026-03-09,87,20,False
258875,106,10375,2026-03-09,121,32,False
258876,106,10376,2026-03-09,50,13,False
258877,106,10377,2026-03-09,65,17,False
258878,106,10378,2026-03-09,69,20,False
258879,106,10379,2026-03-09,124,33,False
258880,106,10380,2026-03-09,74,21,False
258881,106,10381,2026-03-09,127,30,False
