order_id,store_id,customer_id,order_datetime,order_status,order_created_at,picking_started_at,picking_completed_at,packed_at,dispatched_at
5004472,109,171080,2026-01-24 16:03:00,Delivered,2026-01-24 16:03:00,2026-01-24 16:06:00,2026-01-24 16:10:56.790873228,2026-01-24 16:12:49.962391128,2026-01-24 16:14:58.872179286
5004473,107,185453,2026-03-25 21:03:00,Delivered,2026-03-25 21:03:00,2026-03-25 21:05:00,2026-03-25 21:10:07.599876768,2026-03-25 21:11:57.132264102,2026-03-25 21:13:34.549334430
5004474,107,167008,2026-03-13 17:03:00,Delivered,2026-03-13 17:03:00,2026-03-13 17:04:00,2026-03-13 17:07:59.704578132,2026-03-13 17:09:09.851057310,2026-03-13 17:11:08.359127556
5004475,108,115101,2026-05-24 14:03:00,Delivered,2026-05-24 14:03:00,2026-05-24 14:04:00,2026-05-24 14:08:43.536861042,2026-05-24 14:09:54.732013422,2026-05-24 14:10:43.433805228
5004476,105,110658,2026-03-16 16:03:00,Delivered,2026-03-16 16:03:00,2026-03-16 16:04:00,2026-03-16 16:06:24.559341990,2026-03-16 16:07:21.143102778,2026-03-16 16:08:40.210603872
5004477,101,141451,2026-06-05 18:03:00,Delivered,2026-06-05 18:03:00,2026-06-05 18:05:00,2026-06-05 18:10:20.973171492,2026-06-05 18:11:57.630294348,2026-06-05 18:13:33.895860450
5004478,107,193774,2026-02-03 10:03:00,Delivered,2026-02-03 10:03:00,2026-02-03 10:05:00,2026-02-03 10:10:43.229466696,2026-02-03 10:12:26.424490830,2026-02-03 10:14:44.312757984
5004479,107,195286,2026-03-11 14:03:00,Delivered,2026-03-11 14:03:00,2026-03-11 14:04:00,2026-03-11 14:09:22.868973252,2026-03-11 14:10:53.671378746,2026-03-11 14:14:24.147029802
5004480,109,114584,2026-05-17 19:03:00,Delivered,2026-05-17 19:03:00,2026-05-17 19:04:00,2026-05-17 19:07:26.499390264,2026-05-17 19:08:38.823432264,2026-05-17 19:10:33.343404066
5004481,110,112738,2026-01-23 08:03:00,Delivered,2026-01-23 08:03:00,2026-01-23 08:06:00,2026-01-23 08:12:39.506252160,2026-01-23 08:14:08.439350226,2026-01-23 08:15:30.177745896
5004482,104,144255,2026-02-28 08:03:00,Delivered,2026-02-28 08:03:00,2026-02-28 08:04:00,2026-02-28 08:07:16.721998146,2026-02-28 08:09:04.179457374,2026-02-28 08:11:56.412308016
5004483,110,115813,2026-05-17 09:03:00,Delivered,2026-05-17 09:03:00,2026-05-17 09:04:00,2026-05-17 09:08:22.378622022,2026-05-17 09:10:07.369100688,2026-05-17 09:12:28.167771498
5004484,101,104913,2026-04-17 17:03:00,Delivered,2026-04-17 17:03:00,2026-04-17 17:05:00,2026-04-17 17:10:41.731066302,2026-04-17 17:12:24.843060318,2026-04-17 17:15:32.501957340
5004485,110,109214,2026-05-21 11:03:00,Delivered,2026-05-21 11:03:00,2026-05-21 11:04:00,2026-05-21 11:09:09.371605452,2026-05-21 11:10:47.673464988,2026-05-21 11:13:46.315518054
5004486,102,140913,2026-04-04 14:03:00,Delivered,2026-04-04 14:03:00,2026-04-04 14:05:00,2026-04-04 14:09:27.196500966,2026-04-04 14:11:25.410007998,2026-04-04 14:14:04.438967964
5004487,107,152157,2026-06-05 09:03:00,Delivered,2026-06-05 09:03:00,2026-06-05 09:04:00,2026-06-05 09:10:56.406559284,2026-06-05 09:12:03.641313852,2026-06-05 09:14:32.690405412
5004488,107,136823,2026-06-08 11:03:00,Delivered,2026-06-08 11:03:00,2026-06-08 11:05:00,2026-06-08 11:08:17.510125122,2026-06-08 11:09:33.647687609,2026-06-08 11:12:32.403355121
5004489,107,199715,2026-06-26 07:03:00,Delivered,2026-06-26 07:03:00,2026-06-26 07:06:00,2026-06-26 07:09:30.188514492,2026-06-26 07:10:38.399373882,2026-06-26 07:13:33.711940572
5004490,110,179308,2026-01-23 20:03:00,Delivered,2026-01-23 20:03:00,2026-01-23 20:05:00,2026-01-23 20:10:32.124612234,2026-01-23 20:11:53.010897840,2026-01-23 20:14:50.455223334
5004491,106,188789,2026-04-18 14:03:00,Delivered,2026-04-18 14:03:00,2026-04-18 14:04:00,2026-04-18 14:06:55.795752978,2026-04-18 14:09:01.550962044,2026-04-18 14:11:57.997063818
5004492,102,174025,2026-01-21 09:03:00,Delivered,2026-01-21 09:03:00,2026-01-21 09:06:00,2026-01-21 09:08:34.296485208,2026-01-21 09:09:46.665382602,2026-01-21 09:11:55.328632890
5004493,107,122464,2026-02-11 15:03:00,Delivered,2026-02-11 15:03:00,2026-02-11 15:06:00,2026-02-11 15:10:28.971316608,2026-02-11 15:11:41.759055240,2026-02-11 15:13:14.893594224
5004494,103,192854,2026-02-24 22:03:00,Delivered,2026-02-24 22:03:00,2026-02-24 22:04:00,2026-02-24 22:06:12.702175452,2026-02-24 22:07:02.377148988,2026-02-24 22:09:15.699638322
5004495,107,180716,2026-04-27 21:03:00,Delivered,2026-04-27 21:03:00,2026-04-27 21:05:00,2026-04-27 21:09:56.732975070,2026-04-27 21:11:42.527176422,2026-04-27 21:13:35.154556170
5004496,104,197139,2026-03-20 22:03:00,Delivered,2026-03-20 22:03:00,2026-03-20 22:04:00,2026-03-20 22:08:21.730320834,2026-03-20 22:09:51.333359574,2026-03-20 22:11:18.870910224
5004497,101,102757,2026-06-06 13:03:00,Delivered,2026-06-06 13:03:00,2026-06-06 13:04:00,2026-06-06 13:09:17.025965676,2026-06-06 13:11:20.766252798,2026-06-06 13:14:49.452313260
5004498,107,167347,2026-02-24 13:03:00,Delivered,2026-02-24 13:03:00,2026-02-24 13:06:00,2026-02-24 13:10:26.817318120,2026-02-24 13:12:30.711280110,2026-02-24 13:14:42.166024464
5004499,101,160094,2026-04-22 12:03:00,Delivered,2026-04-22 12:03:00,2026-04-22 12:04:00,2026-04-22 12:10:43.683347346,2026-04-22 12:11:47.200703394,2026-04-22 12:13:08.770427364
5004500,104,101851,2026-05-19 12:03:00,Delivered,2026-05-19 12:03:00,2026-05-19 12:05:00,2026-05-19 12:08:28.163183658,2026-05-19 12:09:56.732734446,2026-05-19 12:13:13.000759962
5004501,107,187282,2026-06-27 22:03:00,Delivered,2026-06-27 22:03:00,2026-06-27 22:06:00,2026-06-27 22:10:09.385836630,2026-06-27 22:12:10.080212070,2026-06-27 22:14:27.582846222
5004502,109,114862,2026-02-14 09:03:00,Delivered,2026-02-14 09:03:00,2026-02-14 09:05:00,2026-02-14 09:09:24.892585722,2026-02-14 09:10:37.460979810,2026-02-14 09:13:37.213716372
5004503,104,135406,2026-05-13 21:03:00,Delivered,2026-05-13 21:03:00,2026-05-13 21:04:00,2026-05-13 21:06:54.212873898,2026-05-13 21:08:48.000865704,2026-05-13 21:10:42.296016564
5004504,103,111993,2026-01-16 22:03:00,Delivered,2026-01-16 22:03:00,2026-01-16 22:06:00,2026-01-16 22:10:48.779680104,2026-01-16 22:11:19.285667652,2026-01-16 22:13:59.832311004
5004505,104,138761,2026-04-09 21:03:00,Delivered,2026-04-09 21:03:00,2026-04-09 21:05:00,2026-04-09 21:06:51.011464686,2026-04-09 21:08:19.770732912,2026-04-09 21:11:02.452493862
5004506,106,142514,2026-03-16 17:03:00,Delivered,2026-03-16 17:03:00,2026-03-16 17:05:00,2026-03-16 17:08:59.633204124,2026-03-16 17:10:14.769823763,2026-03-16 17:12:31.785456641
5004507,102,165272,2026-06-23 21:03:00,Delivered,2026-06-23 21:03:00,2026-06-23 21:06:00,2026-06-23 21:10:36.319141002,2026-06-23 21:12:32.017144878,2026-06-23 21:14:13.873935138
5004508,106,171481,2026-05-20 07:03:00,Delivered,2026-05-20 07:03:00,2026-05-20 07:06:00,2026-05-20 07:11:19.179382854,2026-05-20 07:12:40.265640630,2026-05-20 07:15:11.491673334
5004509,109,187388,2026-06-17 20:03:00,Delivered,2026-06-17 20:03:00,2026-06-17 20:05:00,2026-06-17 20:09:02.864413236,2026-06-17 20:10:52.702521930,2026-06-17 20:13:33.496248906
5004510,101,120710,2026-06-03 15:03:00,Delivered,2026-06-03 15:03:00,2026-06-03 15:04:00,2026-06-03 15:08:52.674908820,2026-06-03 15:10:35.416585470,2026-06-03 15:11:49.731474282
5004511,110,154241,2026-03-16 23:03:00,Delivered,2026-03-16 23:03:00,2026-03-16 23:05:00,2026-03-16 23:10:12.392684934,2026-03-16 23:11:24.459173736,2026-03-16 23:15:32.686459098
5004512,106,161344,2026-05-13 08:03:00,Delivered,2026-05-13 08:03:00,2026-05-13 08:06:00,2026-05-13 08:10:46.696460430,2026-05-13 08:12:38.201981628,2026-05-13 08:16:08.397490704
5004513,107,193931,2026-01-06 22:03:00,Delivered,2026-01-06 22:03:00,2026-01-06 22:04:00,2026-01-06 22:07:24.541352376,2026-01-06 22:09:07.787685750,2026-01-06 22:11:26.810730324
5004514,107,152147,2026-04-11 16:03:00,Delivered,2026-04-11 16:03:00,2026-04-11 16:04:00,2026-04-11 16:07:56.875736838,2026-04-11 16:08:50.828967672,2026-04-11 16:11:43.776657090
5004515,110,158645,2026-01-09 08:03:00,Delivered,2026-01-09 08:03:00,2026-01-09 08:05:00,2026-01-09 08:11:49.433560962,2026-01-09 08:13:32.173286322,2026-01-09 08:15:43.335643644
5004516,107,107372,2026-05-12 15:03:00,Delivered,2026-05-12 15:03:00,2026-05-12 15:05:00,2026-05-12 15:11:12.098770020,2026-05-12 15:12:30.969526716,2026-05-12 15:14:12.624857934
5004517,109,134419,2026-06-24 07:03:00,Delivered,2026-06-24 07:03:00,2026-06-24 07:06:00,2026-06-24 07:09:53.775734754,2026-06-24 07:11:35.158150818,2026-06-24 07:14:32.783193828
5004518,103,122725,2026-05-04 08:03:00,Delivered,2026-05-04 08:03:00,2026-05-04 08:05:00,2026-05-04 08:08:58.913509134,2026-05-04 08:10:35.200010730,2026-05-04 08:12:08.037059328
5004519,103,184375,2026-06-02 16:03:00,Delivered,2026-06-02 16:03:00,2026-06-02 16:06:00,2026-06-02 16:09:57.490692156,2026-06-02 16:11:51.968814822,2026-06-02 16:14:21.774610248
5004520,107,108917,2026-02-12 20:03:00,Delivered,2026-02-12 20:03:00,2026-02-12 20:05:00,2026-02-12 20:09:28.344812352,2026-02-12 20:11:21.320589582,2026-02-12 20:13:01.679896488
5004521,102,181561,2026-06-29 08:03:00,Delivered,2026-06-29 08:03:00,2026-06-29 08:04:00,2026-06-29 08:09:38.090053488,2026-06-29 08:10:49.498317930,2026-06-29 08:12:21.267944628
5004522,102,194508,2026-04-10 11:03:00,Delivered,2026-04-10 11:03:00,2026-04-10 11:05:00,2026-04-10 11:10:58.768360680,2026-04-10 11:12:16.600609614,2026-04-10 11:14:35.637057372
5004523,103,164551,2026-05-03 13:03:00,Delivered,2026-05-03 13:03:00,2026-05-03 13:06:00,2026-05-03 13:10:53.545843548,2026-05-03 13:12:17.699576226,2026-05-03 13:15:19.752811452
5004524,103,117941,2026-05-20 16:03:00,Delivered,2026-05-20 16:03:00,2026-05-20 16:04:00,2026-05-20 16:08:32.861168087,2026-05-20 16:10:28.671508553,2026-05-20 16:12:53.231094851
5004525,101,113730,2026-04-26 07:03:00,Delivered,2026-04-26 07:03:00,2026-04-26 07:06:00,2026-04-26 07:12:06.523743882,2026-04-26 07:13:27.049966068,2026-04-26 07:15:42.117663096
5004526,108,139073,2026-02-27 17:03:00,Delivered,2026-02-27 17:03:00,2026-02-27 17:06:00,2026-02-27 17:10:10.365826482,2026-02-27 17:11:48.272260368,2026-02-27 17:12:34.106016210
5004527,106,100243,2026-04-21 15:03:00,Delivered,2026-04-21 15:03:00,2026-04-21 15:05:00,2026-04-21 15:11:55.955527284,2026-04-21 15:13:47.858430408,2026-04-21 15:15:50.248316268
5004528,103,188223,2026-04-29 23:03:00,Delivered,2026-04-29 23:03:00,2026-04-29 23:04:00,2026-04-29 23:07:30.526061004,2026-04-29 23:09:01.836480816,2026-04-29 23:10:06.129814277
5004529,103,105193,2026-06-05 12:03:00,Delivered,2026-06-05 12:03:00,2026-06-05 12:05:00,2026-06-05 12:09:36.664743654,2026-06-05 12:11:48.389378148,2026-06-05 12:14:03.164221788
5004530,110,176494,2026-03-29 15:03:00,Delivered,2026-03-29 15:03:00,2026-03-29 15:05:00,2026-03-29 15:09:22.189557408,2026-03-29 15:10:39.322062725,2026-03-29 15:12:51.069545831
5004531,110,125185,2026-04-01 08:03:00,Delivered,2026-04-01 08:03:00,2026-04-01 08:05:00,2026-04-01 08:10:58.367015334,2026-04-01 08:12:41.435056920,2026-04-01 08:14:50.644997736
5004532,102,130596,2026-04-02 22:03:00,Delivered,2026-04-02 22:03:00,2026-04-02 22:06:00,2026-04-02 22:09:15.622810020,2026-04-02 22:10:55.228989936,2026-04-02 22:13:05.741700012
5004533,107,123798,2026-01-21 21:03:00,Delivered,2026-01-21 21:03:00,2026-01-21 21:06:00,2026-01-21 21:10:56.426750982,2026-01-21 21:12:29.569915589,2026-01-21 21:15:05.683510343
5004534,104,135670,2026-01-17 13:03:00,Delivered,2026-01-17 13:03:00,2026-01-17 13:06:00,2026-01-17 13:08:47.125944048,2026-01-17 13:09:26.008837692,2026-01-17 13:12:05.200835610
5004535,104,161744,2026-01-04 14:03:00,Delivered,2026-01-04 14:03:00,2026-01-04 14:05:00,2026-01-04 14:09:18.138130608,2026-01-04 14:10:41.622621666,2026-01-04 14:13:09.846894348
5004536,106,194198,2026-05-01 21:03:00,Delivered,2026-05-01 21:03:00,2026-05-01 21:06:00,2026-05-01 21:09:21.177719460,2026-05-01 21:10:09.436775718,2026-05-01 21:13:07.962104622
5004537,110,143130,2026-03-17 12:03:00,Delivered,2026-03-17 12:03:00,2026-03-17 12:06:00,2026-03-17 12:12:46.830703086,2026-03-17 12:14:04.982416782,2026-03-17 12:14:34.982416782
5004538,106,152566,2026-06-06 11:03:00,Delivered,2026-06-06 11:03:00,2026-06-06 11:04:00,2026-06-06 11:08:13.564194954,2026-06-06 11:09:41.803457814,2026-06-06 11:11:05.684289498
5004539,110,102598,2026-05-08 11:03:00,Delivered,2026-05-08 11:03:00,2026-05-08 11:06:00,2026-05-08 11:09:50.498351400,2026-05-08 11:12:15.803389518,2026-05-08 11:14:48.948960533
5004540,109,135394,2026-01-26 19:03:00,Delivered,2026-01-26 19:03:00,2026-01-26 19:04:00,2026-01-26 19:11:25.805492832,2026-01-26 19:13:13.953575382,2026-01-26 19:15:26.229840618
5004541,108,186573,2026-01-19 10:03:00,Delivered,2026-01-19 10:03:00,2026-01-19 10:06:00,2026-01-19 10:10:38.176613208,2026-01-19 10:11:43.473729462,2026-01-19 10:13:14.116996931
5004542,108,101543,2026-03-08 08:03:00,Delivered,2026-03-08 08:03:00,2026-03-08 08:05:00,2026-03-08 08:08:57.648118014,2026-03-08 08:10:32.464335714,2026-03-08 08:13:05.386617696
5004543,108,159371,2026-06-16 09:03:00,Delivered,2026-06-16 09:03:00,2026-06-16 09:06:00,2026-06-16 09:10:23.806130838,2026-06-16 09:12:03.932980782,2026-06-16 09:14:51.213859296
5004544,103,119999,2026-01-09 23:03:00,Delivered,2026-01-09 23:03:00,2026-01-09 23:06:00,2026-01-09 23:09:41.237905758,2026-01-09 23:11:13.657378559,2026-01-09 23:12:49.316763851
5004545,110,139225,2026-02-03 21:03:00,Delivered,2026-02-03 21:03:00,2026-02-03 21:04:00,2026-02-03 21:07:38.728082814,2026-02-03 21:09:09.171350712,2026-02-03 21:10:50.220347142
5004546,110,148432,2026-01-06 23:03:00,Delivered,2026-01-06 23:03:00,2026-01-06 23:05:00,2026-01-06 23:10:37.268525106,2026-01-06 23:11:53.962704882,2026-01-06 23:12:47.429267358
5004547,107,138648,2026-03-16 11:03:00,Delivered,2026-03-16 11:03:00,2026-03-16 11:05:00,2026-03-16 11:08:42.797060040,2026-03-16 11:10:21.459984420,2026-03-16 11:12:28.686653268
5004548,108,150143,2026-06-29 14:03:00,Delivered,2026-06-29 14:03:00,2026-06-29 14:04:00,2026-06-29 14:08:34.507294416,2026-06-29 14:10:10.780024806,2026-06-29 14:12:20.590977966
5004549,109,110574,2026-05-04 15:03:00,Delivered,2026-05-04 15:03:00,2026-05-04 15:05:00,2026-05-04 15:09:34.393089786,2026-05-04 15:11:20.701427076,2026-05-04 15:12:41.837231514
5004550,102,146493,2026-03-31 15:03:00,Delivered,2026-03-31 15:03:00,2026-03-31 15:05:00,2026-03-31 15:10:16.273847172,2026-03-31 15:12:06.417845382,2026-03-31 15:13:53.384635440
5004551,101,151130,2026-01-27 07:03:00,Delivered,2026-01-27 07:03:00,2026-01-27 07:06:00,2026-01-27 07:11:52.775860680,2026-01-27 07:13:42.137332548,2026-01-27 07:15:51.676380042
5004552,110,135982,2026-03-06 17:03:00,Delivered,2026-03-06 17:03:00,2026-03-06 17:04:00,2026-03-06 17:06:57.591597330,2026-03-06 17:08:30.164970011,2026-03-06 17:11:26.289992015
5004553,106,199078,2026-04-05 07:03:00,Delivered,2026-04-05 07:03:00,2026-04-05 07:05:00,2026-04-05 07:10:24.721987200,2026-04-05 07:11:50.833980924,2026-04-05 07:13:44.404691646
5004554,108,178562,2026-02-19 11:03:00,Delivered,2026-02-19 11:03:00,2026-02-19 11:05:00,2026-02-19 11:10:56.842904514,2026-02-19 11:12:44.639663190,2026-02-19 11:14:13.260751908
5004555,106,152154,2026-05-08 11:03:00,Delivered,2026-05-08 11:03:00,2026-05-08 11:06:00,2026-05-08 11:11:10.802574834,2026-05-08 11:12:21.076045098,2026-05-08 11:15:44.178111846
5004556,106,110018,2026-06-27 18:03:00,Delivered,2026-06-27 18:03:00,2026-06-27 18:04:00,2026-06-27 18:07:18.392809890,2026-06-27 18:07:49.047104886,2026-06-27 18:10:34.325157318
5004557,101,101487,2026-02-07 22:03:00,Delivered,2026-02-07 22:03:00,2026-02-07 22:05:00,2026-02-07 22:09:00.593804106,2026-02-07 22:09:48.893379846,2026-02-07 22:10:58.521717042
5004558,103,158063,2026-02-15 18:03:00,Delivered,2026-02-15 18:03:00,2026-02-15 18:06:00,2026-02-15 18:10:28.636586070,2026-02-15 18:11:13.652864652,2026-02-15 18:13:59.890381386
5004559,101,161959,2026-01-23 14:03:00,Delivered,2026-01-23 14:03:00,2026-01-23 14:05:00,2026-01-23 14:09:31.589428110,2026-01-23 14:11:15.085448988,2026-01-23 14:13:01.887322782
5004560,105,104652,2026-05-12 15:03:00,Delivered,2026-05-12 15:03:00,2026-05-12 15:04:00,2026-05-12 15:08:13.271426574,2026-05-12 15:09:46.454510274,2026-05-12 15:12:47.659369638
5004561,101,100751,2026-03-25 15:03:00,Delivered,2026-03-25 15:03:00,2026-03-25 15:06:00,2026-03-25 15:09:59.952030066,2026-03-25 15:11:48.850618374,2026-03-25 15:13:40.896079320
5004562,109,186934,2026-02-21 09:03:00,Delivered,2026-02-21 09:03:00,2026-02-21 09:04:00,2026-02-21 09:09:47.164799784,2026-02-21 09:11:29.585946822,2026-02-21 09:12:15.377584428
5004563,103,191201,2026-02-09 23:03:00,Delivered,2026-02-09 23:03:00,2026-02-09 23:06:00,2026-02-09 23:09:23.894396190,2026-02-09 23:11:18.801947742,2026-02-09 23:13:03.422233404
5004564,108,102431,2026-01-13 22:03:00,Delivered,2026-01-13 22:03:00,2026-01-13 22:06:00,2026-01-13 22:10:53.916906954,2026-01-13 22:12:51.043768122,2026-01-13 22:14:20.845044654
5004565,101,151598,2026-03-28 11:03:00,Delivered,2026-03-28 11:03:00,2026-03-28 11:04:00,2026-03-28 11:07:41.058054222,2026-03-28 11:09:33.745090422,2026-03-28 11:11:13.800845676
5004566,101,155707,2026-05-04 08:03:00,Delivered,2026-05-04 08:03:00,2026-05-04 08:05:00,2026-05-04 08:10:46.432365012,2026-05-04 08:12:39.630071490,2026-05-04 08:13:09.630071490
5004567,105,169050,2026-02-12 09:03:00,Delivered,2026-02-12 09:03:00,2026-02-12 09:05:00,2026-02-12 09:09:59.973023640,2026-02-12 09:12:09.290501076,2026-02-12 09:14:15.580529640
5004568,108,133246,2026-01-01 17:03:00,Delivered,2026-01-01 17:03:00,2026-01-01 17:06:00,2026-01-01 17:10:05.379784968,2026-01-01 17:12:25.349159268,2026-01-01 17:12:59.629802567
5004569,109,187471,2026-03-27 07:03:00,Delivered,2026-03-27 07:03:00,2026-03-27 07:06:00,2026-03-27 07:10:06.366396468,2026-03-27 07:11:38.160020484,2026-03-27 07:13:44.067328248
5004570,106,167381,2026-05-03 08:03:00,Delivered,2026-05-03 08:03:00,2026-05-03 08:04:00,2026-05-03 08:09:23.413536954,2026-05-03 08:11:30.294143922,2026-05-03 08:12:00.294143922
5004571,107,178502,2026-03-04 18:03:00,Delivered,2026-03-04 18:03:00,2026-03-04 18:06:00,2026-03-04 18:09:15.232664196,2026-03-04 18:10:31.240263294,2026-03-04 18:11:50.603480070
5004572,107,149757,2026-02-15 09:03:00,Delivered,2026-02-15 09:03:00,2026-02-15 09:06:00,2026-02-15 09:09:11.795112366,2026-02-15 09:10:29.121334038,2026-02-15 09:13:07.438547748
5004573,107,154497,2026-01-28 08:03:00,Delivered,2026-01-28 08:03:00,2026-01-28 08:04:00,2026-01-28 08:08:45.295402794,2026-01-28 08:10:55.091172300,2026-01-28 08:13:40.617456624
5004574,108,193316,2026-05-16 07:03:00,Delivered,2026-05-16 07:03:00,2026-05-16 07:06:00,2026-05-16 07:10:21.223488732,2026-05-16 07:11:53.667376464,2026-05-16 07:13:27.491843748
5004575,101,140362,2026-06-05 18:03:00,Delivered,2026-06-05 18:03:00,2026-06-05 18:04:00,2026-06-05 18:11:13.400669622,2026-06-05 18:12:03.424937976,2026-06-05 18:14:41.612672364
5004576,105,140394,2026-05-20 13:03:00,Delivered,2026-05-20 13:03:00,2026-05-20 13:04:00,2026-05-20 13:09:58.667644290,2026-05-20 13:10:59.906558736,2026-05-20 13:11:44.225569614
5004577,109,192401,2026-04-04 11:03:00,Delivered,2026-04-04 11:03:00,2026-04-04 11:06:00,2026-04-04 11:11:52.667105604,2026-04-04 11:13:04.115772576,2026-04-04 11:16:02.952239694
5004578,105,135893,2026-05-12 17:03:00,Delivered,2026-05-12 17:03:00,2026-05-12 17:06:00,2026-05-12 17:08:54.427561182,2026-05-12 17:09:56.228536434,2026-05-12 17:13:04.747089906
5004579,102,102311,2026-03-13 09:03:00,Delivered,2026-03-13 09:03:00,2026-03-13 09:06:00,2026-03-13 09:12:46.473184002,2026-03-13 09:14:29.331431484,2026-03-13 09:16:31.178490084
5004580,107,158685,2026-01-05 15:03:00,Delivered,2026-01-05 15:03:00,2026-01-05 15:04:00,2026-01-05 15:09:31.674103374,2026-01-05 15:10:40.955442204,2026-01-05 15:12:31.775488524
5004581,104,140617,2026-03-08 15:03:00,Delivered,2026-03-08 15:03:00,2026-03-08 15:06:00,2026-03-08 15:09:10.699211586,2026-03-08 15:10:33.988971762,2026-03-08 15:11:03.988971762
5004582,106,102749,2026-05-08 18:03:00,Delivered,2026-05-08 18:03:00,2026-05-08 18:04:00,2026-05-08 18:12:20.123960304,2026-05-08 18:13:35.551265256,2026-05-08 18:15:44.623048470
5004583,106,149944,2026-04-28 17:03:00,Delivered,2026-04-28 17:03:00,2026-04-28 17:04:00,2026-04-28 17:08:05.846091000,2026-04-28 17:09:03.077896692,2026-04-28 17:11:46.707680976
5004584,107,154690,2026-06-29 18:03:00,Delivered,2026-06-29 18:03:00,2026-06-29 18:06:00,2026-06-29 18:09:26.310063084,2026-06-29 18:10:24.705072744,2026-06-29 18:12:54.085699146
5004585,110,187115,2026-06-30 10:03:00,Delivered,2026-06-30 10:03:00,2026-06-30 10:06:00,2026-06-30 10:12:03.325435284,2026-06-30 10:13:55.200251406,2026-06-30 10:16:14.382820806
5004586,107,134038,2026-02-13 09:03:00,Delivered,2026-02-13 09:03:00,2026-02-13 09:06:00,2026-02-13 09:09:19.337257026,2026-02-13 09:10:57.182699514,2026-02-13 09:12:00.387420954
5004587,110,116547,2026-01-02 16:03:00,Delivered,2026-01-02 16:03:00,2026-01-02 16:06:00,2026-01-02 16:12:53.030627832,2026-01-02 16:13:23.030627832,2026-01-02 16:15:41.252775000
5004588,101,140227,2026-02-19 07:03:00,Delivered,2026-02-19 07:03:00,2026-02-19 07:04:00,2026-02-19 07:07:42.568587702,2026-02-19 07:08:57.332621826,2026-02-19 07:10:27.919384848
5004589,108,169943,2026-06-08 14:03:00,Delivered,2026-06-08 14:03:00,2026-06-08 14:05:00,2026-06-08 14:10:35.351544648,2026-06-08 14:12:26.777715996,2026-06-08 14:15:46.921304466
5004590,105,152186,2026-05-28 17:03:00,Delivered,2026-05-28 17:03:00,2026-05-28 17:05:00,2026-05-28 17:09:25.844000754,2026-05-28 17:11:09.400504590,2026-05-28 17:13:50.290123326
5004591,108,166833,2026-01-18 20:03:00,Delivered,2026-01-18 20:03:00,2026-01-18 20:05:00,2026-01-18 20:08:03.204080046,2026-01-18 20:10:24.208392366,2026-01-18 20:12:48.980747202
5004592,101,109390,2026-01-30 18:03:00,Delivered,2026-01-30 18:03:00,2026-01-30 18:06:00,2026-01-30 18:11:33.239086308,2026-01-30 18:12:57.053187342,2026-01-30 18:15:10.972541340
5004593,106,195954,2026-04-12 23:03:00,Delivered,2026-04-12 23:03:00,2026-04-12 23:04:00,2026-04-12 23:09:47.003985420,2026-04-12 23:11:26.017833498,2026-04-12 23:12:52.440047760
5004594,101,130002,2026-04-30 16:03:00,Delivered,2026-04-30 16:03:00,2026-04-30 16:04:00,2026-04-30 16:08:30.276440586,2026-04-30 16:09:39.084126366,2026-04-30 16:11:11.870984580
5004595,107,186863,2026-06-27 14:03:00,Delivered,2026-06-27 14:03:00,2026-06-27 14:04:00,2026-06-27 14:10:14.643362748,2026-06-27 14:11:07.524960246,2026-06-27 14:14:51.336567780
5004596,103,157835,2026-05-17 11:03:00,Delivered,2026-05-17 11:03:00,2026-05-17 11:04:00,2026-05-17 11:09:24.317853822,2026-05-17 11:11:03.065853360,2026-05-17 11:12:32.092249806
5004597,102,148435,2026-02-08 18:03:00,Delivered,2026-02-08 18:03:00,2026-02-08 18:04:00,2026-02-08 18:09:44.863445748,2026-02-08 18:11:05.433677076,2026-02-08 18:13:18.219678594
5004598,101,197467,2026-01-07 20:03:00,Delivered,2026-01-07 20:03:00,2026-01-07 20:04:00,2026-01-07 20:07:39.573970044,2026-01-07 20:10:13.542875964,2026-01-07 20:12:30.316264944
5004599,103,109193,2026-04-25 12:03:00,Delivered,2026-04-25 12:03:00,2026-04-25 12:04:00,2026-04-25 12:09:35.692288908,2026-04-25 12:10:51.576002567,2026-04-25 12:13:03.644397713
5004600,110,199460,2026-04-11 08:03:00,Delivered,2026-04-11 08:03:00,2026-04-11 08:06:00,2026-04-11 08:11:20.307989982,2026-04-11 08:12:40.203448578,2026-04-11 08:15:00.749438688
5004601,110,184024,2026-06-16 07:03:00,Delivered,2026-06-16 07:03:00,2026-06-16 07:04:00,2026-06-16 07:10:22.087221078,2026-06-16 07:11:54.032088545,2026-06-16 07:15:35.729183171
5004602,101,134923,2026-04-15 17:03:00,Delivered,2026-04-15 17:03:00,2026-04-15 17:04:00,2026-04-15 17:08:44.278313748,2026-04-15 17:10:36.852061062,2026-04-15 17:12:55.704831810
5004603,110,124761,2026-04-01 18:03:00,Delivered,2026-04-01 18:03:00,2026-04-01 18:05:00,2026-04-01 18:10:27.070564458,2026-04-01 18:12:17.613056928,2026-04-01 18:14:53.421518604
5004604,106,136863,2026-02-24 09:03:00,Delivered,2026-02-24 09:03:00,2026-02-24 09:05:00,2026-02-24 09:10:56.618366430,2026-02-24 09:11:46.758661026,2026-02-24 09:13:44.120557560
5004605,104,175425,2026-01-16 07:03:00,Delivered,2026-01-16 07:03:00,2026-01-16 07:04:00,2026-01-16 07:07:58.861556598,2026-01-16 07:10:00.234349236,2026-01-16 07:12:02.861889132
