product_id,order_count,units_sold,sales_value,cum_pct,abc_class,velocity_rank,sku_code,product_name,category,subcategory,brand,unit_price,unit_weight_kg,shelf_life_days,unit_cost
10415,25,36,2388.2400000000002,94.70713821591015,C,132.0,SKU10415,Juice 0415,Beverages,Juice,Britannia,66.34,0.83,166,39.03
10411,26,35,1362.8999999999999,94.77211547386986,C,131.0,SKU10411,Ice Cream 0411,Frozen,Ice Cream,Dove,38.94,2.258,221,31.61
10400,27,35,2207.8,94.83709273182957,C,130.0,SKU10400,Milk 0400,Dairy,Milk,Amul,63.08,4.5,241,40.28
10402,24,35,1540.35,94.90206998978928,C,133.0,SKU10402,Apple 0402,Fruits,Apple,Britannia,44.01,3.539,303,29.17
10306,23,35,1022.6999999999999,94.96704724774901,C,134.0,SKU10306,Toothpaste 0306,Personal Care,Toothpaste,Dove,29.22,1.687,226,19.15
10375,26,35,1169.35,95.03202450570872,C,131.0,SKU10375,Curd 0375,Dairy,Curd,Dove,33.41,0.346,82,25.65
10353,24,35,4788.7,95.09700176366843,C,133.0,SKU10353,Banana 0353,Fruits,Banana,Amul,136.82,4.739,93,76.46
10345,26,35,2329.25,95.16197902162814,C,131.0,SKU10345,Fries 0345,Frozen,Fries,Nestle,66.55,0.248,350,47.62
10291,28,35,1106.0,95.22695627958785,C,129.0,SKU10291,Onion 0291,Vegetables,Onion,Amul,31.6,4.73,144,17.82
10285,31,35,4536.35,95.29193353754758,C,126.0,SKU10285,Namkeen 0285,Snacks,Namkeen,ITC,129.61,1.324,287,100.77
10457,28,35,2442.3,95.35691079550729,C,129.0,SKU10457,Cookies 0457,Bakery,Cookies,Parle,69.78,2.566,338,43.15
10305,22,35,1316.0,95.421888053467,C,135.0,SKU10305,Apple 0305,Fruits,Apple,Dove,37.6,3.944,37,29.36
10347,27,34,1056.38,95.48500881834215,C,130.0,SKU10347,Cookies 0347,Bakery,Cookies,Britannia,31.07,2.635,291,24.87
10338,27,34,644.3,95.5481295832173,C,130.0,SKU10338,Ice Cream 0338,Frozen,Ice Cream,Amul,18.95,2.626,185,14.07
10390,24,34,697.34,95.61125034809245,C,133.0,SKU10390,Tomato 0390,Vegetables,Tomato,Parle,20.51,4.343,322,13.57
10279,26,34,2201.16,95.6743711129676,C,131.0,SKU10279,Namkeen 0279,Snacks,Namkeen,Parle,64.74,0.872,231,45.17
10428,23,34,1360.0,95.73749187784276,C,134.0,SKU10428,Ice Cream 0428,Frozen,Ice Cream,Britannia,40.0,4.567,274,22.73
10455,23,34,2063.46,95.80061264271791,C,134.0,SKU10455,Milk 0455,Dairy,Milk,Local,60.69,2.513,136,36.49
10497,26,34,2082.16,95.86373340759306,C,131.0,SKU10497,Namkeen 0497,Snacks,Namkeen,Dove,61.24,1.399,33,35.77
10483,22,34,2947.1200000000003,95.92685417246821,C,135.0,SKU10483,Tissue 0483,Household,Tissue,Britannia,86.68,4.805,301,65.74
10323,27,34,1582.6999999999998,95.98997493734336,C,130.0,SKU10323,Tomato 0323,Vegetables,Tomato,ITC,46.55,4.064,359,36.32
10357,24,34,4461.48,96.05309570221851,C,133.0,SKU10357,Coffee 0357,Beverages,Coffee,Dove,131.22,0.45,124,85.82
10423,25,33,1865.82,96.11435997400909,C,132.0,SKU10423,Flour 0423,Staples,Flour,Nestle,56.54,0.293,153,39.7
10463,23,33,2181.96,96.17562424579968,C,134.0,SKU10463,Water 0463,Beverages,Water,ITC,66.12,0.381,24,48.07
10370,27,33,1814.34,96.23688851759027,C,130.0,SKU10370,Mango 0370,Fruits,Mango,Tata,54.98,4.52,233,41.59
10416,25,33,1896.51,96.29815278938086,C,132.0,SKU10416,Cakes 0416,Bakery,Cakes,Local,57.47,1.069,128,39.78
10396,22,33,2893.77,96.35941706117144,C,135.0,SKU10396,Chips 0396,Snacks,Chips,Tata,87.69,0.678,124,69.05
10386,25,33,1088.67,96.42068133296203,C,132.0,SKU10386,Dal 0386,Staples,Dal,Parle,32.99,0.987,140,23.51
10492,28,33,1466.19,96.48194560475262,C,129.0,SKU10492,Toothpaste 0492,Personal Care,Toothpaste,Tata,44.43,0.699,45,32.81
10399,25,33,1043.1299999999999,96.54320987654322,C,132.0,SKU10399,Ice Cream 0399,Frozen,Ice Cream,Nestle,31.61,2.74,108,21.02
10453,22,32,2795.84,96.60261765524923,C,135.0,SKU10453,Cleaner 0453,Household,Cleaner,Dove,87.37,0.98,41,58.73
10465,23,32,737.92,96.66202543395526,C,134.0,SKU10465,Soap 0465,Personal Care,Soap,Britannia,23.06,1.178,114,18.6
10442,22,32,2148.8,96.72143321266128,C,135.0,SKU10442,Frozen Peas 0442,Frozen,Frozen Peas,Nestle,67.15,3.865,284,55.06
10296,25,32,1678.72,96.78084099136731,C,132.0,SKU10296,Buns 0296,Bakery,Buns,Dove,52.46,0.241,309,34.85
10496,23,32,812.8,96.84024877007333,C,134.0,SKU10496,Coffee 0496,Beverages,Coffee,Local,25.4,4.479,361,17.82
10414,22,32,810.56,96.89965654877936,C,135.0,SKU10414,Biscuits 0414,Snacks,Biscuits,Britannia,25.33,0.224,22,19.66
10482,27,32,1205.44,96.95906432748538,C,130.0,SKU10482,Dal 0482,Staples,Dal,Parle,37.67,3.376,336,26.15
10493,26,32,860.48,97.01847210619141,C,131.0,SKU10493,Fries 0493,Frozen,Fries,Parle,26.89,1.033,140,21.95
10393,26,32,1659.2,97.07787988489743,C,131.0,SKU10393,Tomato 0393,Vegetables,Tomato,Britannia,51.85,4.881,92,32.23
10405,24,32,1152.0,97.13728766360346,C,133.0,SKU10405,Milk 0405,Dairy,Milk,Parle,36.0,1.962,167,21.28
10384,27,32,1706.88,97.19669544230948,C,130.0,SKU10384,Biscuits 0384,Snacks,Biscuits,Local,53.34,4.845,287,40.43
10425,22,32,1199.68,97.25610322101551,C,135.0,SKU10425,Water 0425,Beverages,Water,ITC,37.49,0.363,316,21.22
10394,24,31,1669.0400000000002,97.31365450663696,C,133.0,SKU10394,Fries 0394,Frozen,Fries,Local,53.84,4.219,281,35.32
10406,19,31,1280.6100000000001,97.37120579225842,C,138.0,SKU10406,Face Wash 0406,Personal Care,Face Wash,ITC,41.31,1.84,81,26.65
10477,24,31,1025.48,97.42875707787988,C,133.0,SKU10477,Potato 0477,Vegetables,Potato,Parle,33.08,3.208,97,19.95
10436,24,31,1097.09,97.48630836350135,C,133.0,SKU10436,Toothpaste 0436,Personal Care,Toothpaste,Amul,35.39,1.772,323,22.55
10471,21,31,1328.6599999999999,97.54385964912281,C,136.0,SKU10471,Orange 0471,Fruits,Orange,Parle,42.86,2.404,23,29.79
10435,24,31,1443.67,97.60141093474427,C,133.0,SKU10435,Chips 0435,Snacks,Chips,Britannia,46.57,4.747,268,27.95
10352,23,31,3455.5699999999997,97.65896222036572,C,134.0,SKU10352,Sugar 0352,Staples,Sugar,Local,111.47,0.529,248,69.55
10488,19,30,2229.6,97.71465701290262,C,138.0,SKU10488,Onion 0488,Vegetables,Onion,Nestle,74.32,3.696,78,59.13
10480,24,30,827.7,97.77035180543953,C,133.0,SKU10480,Shampoo 0480,Personal Care,Shampoo,Dove,27.59,1.771,329,18.07
10449,25,30,1912.2,97.82604659797643,C,132.0,SKU10449,Flour 0449,Staples,Flour,Local,63.74,1.182,125,51.06
10433,26,30,3238.5,97.88174139051333,C,131.0,SKU10433,Buns 0433,Bakery,Buns,Local,107.95,3.108,83,86.68
10484,22,30,1666.5,97.93743618305022,C,135.0,SKU10484,Shampoo 0484,Personal Care,Shampoo,ITC,55.55,1.886,122,36.23
10469,22,30,1147.2,97.99313097558712,C,135.0,SKU10469,Toothpaste 0469,Personal Care,Toothpaste,Nestle,38.24,2.372,305,24.34
10467,19,29,2010.2799999999997,98.04696927503944,C,138.0,SKU10467,Flour 0467,Staples,Flour,Amul,69.32,0.302,8,54.53
10479,24,29,1555.27,98.10080757449178,C,133.0,SKU10479,Tissue 0479,Household,Tissue,Britannia,53.63,3.174,63,38.57
10460,22,29,1325.3000000000002,98.15464587394412,C,135.0,SKU10460,Ice Cream 0460,Frozen,Ice Cream,Amul,45.7,2.457,174,25.61
10407,24,29,1290.79,98.20848417339646,C,133.0,SKU10407,Fries 0407,Frozen,Fries,Parle,44.51,1.988,335,31.28
10490,21,29,940.47,98.2623224728488,C,136.0,SKU10490,Water 0490,Beverages,Water,Parle,32.43,1.117,34,18.35
10327,21,29,1796.84,98.31616077230112,C,136.0,SKU10327,Fries 0327,Frozen,Fries,Dove,61.96,3.056,60,39.81
10446,24,28,1912.9599999999998,98.3681425786689,C,133.0,SKU10446,Chocolate 0446,Snacks,Chocolate,Parle,68.32,3.283,85,54.59
10427,21,28,2018.24,98.42012438503667,C,136.0,SKU10427,Chocolate 0427,Snacks,Chocolate,Britannia,72.08,2.864,132,55.52
10472,22,28,4692.240000000001,98.47210619140444,C,135.0,SKU10472,Flour 0472,Staples,Flour,Tata,167.58,0.349,128,105.6
10481,20,28,1345.12,98.52408799777221,C,137.0,SKU10481,Ice Cream 0481,Frozen,Ice Cream,Nestle,48.04,3.33,248,30.9
10312,21,28,2596.16,98.57606980413998,C,136.0,SKU10312,Bread 0312,Bakery,Bread,Tata,92.72,3.886,285,60.81
10354,24,28,1292.48,98.62805161050775,C,133.0,SKU10354,Sugar 0354,Staples,Sugar,Dove,46.16,2.055,191,28.87
10379,20,27,1042.2,98.67817692379096,C,137.0,SKU10379,Sugar 0379,Staples,Sugar,Amul,38.6,4.583,225,31.59
10401,23,27,2747.25,98.72830223707416,C,134.0,SKU10401,Cookies 0401,Bakery,Cookies,Dove,101.75,4.86,341,69.77
10445,19,27,1478.52,98.77842755035738,C,138.0,SKU10445,Biscuits 0445,Snacks,Biscuits,Dove,54.76,1.638,290,37.25
10452,21,27,1410.75,98.82855286364058,C,136.0,SKU10452,Buns 0452,Bakery,Buns,ITC,52.25,4.687,259,33.75
10458,23,27,2686.5,98.87867817692378,C,134.0,SKU10458,Biscuits 0458,Snacks,Biscuits,Nestle,99.5,2.212,194,73.67
10404,18,26,605.54,98.92694699712244,C,139.0,SKU10404,Buns 0404,Bakery,Buns,Local,23.29,2.309,10,15.97
10499,20,26,1711.8400000000001,98.97521581732109,C,137.0,SKU10499,Mango 0499,Fruits,Mango,Tata,65.84,4.782,12,45.24
10434,16,26,554.32,99.02348463751973,C,141.0,SKU10434,Soft Drink 0434,Beverages,Soft Drink,ITC,21.32,4.327,272,16.88
10441,19,26,1304.1599999999999,99.07175345771837,C,138.0,SKU10441,Fries 0441,Frozen,Fries,Amul,50.16,1.923,150,29.0
10461,21,25,1614.5,99.11816578483246,C,136.0,SKU10461,Cleaner 0461,Household,Cleaner,Nestle,64.58,2.416,46,46.92
10478,17,25,1292.0,99.16457811194654,C,140.0,SKU10478,Namkeen 0478,Snacks,Namkeen,Nestle,51.68,4.288,354,32.08
10494,18,25,1704.0,99.21099043906061,C,139.0,SKU10494,Dal 0494,Staples,Dal,Local,68.16,3.153,27,45.92
10341,19,25,1386.25,99.25740276617469,C,138.0,SKU10341,Namkeen 0341,Snacks,Namkeen,Local,55.45,0.859,313,32.94
10500,22,25,1872.25,99.30381509328878,C,135.0,SKU10500,Apple 0500,Fruits,Apple,Parle,74.89,0.814,50,55.82
10450,17,24,1759.6799999999998,99.3483709273183,C,140.0,SKU10450,Bread 0450,Bakery,Bread,ITC,73.32,3.623,349,59.08
10498,18,24,1892.88,99.39292676134781,C,139.0,SKU10498,Apple 0498,Fruits,Apple,Parle,78.87,0.598,28,59.38
10495,19,24,1651.92,99.43748259537733,C,138.0,SKU10495,Mango 0495,Fruits,Mango,Britannia,68.83,3.749,24,39.58
10437,20,24,1390.8000000000002,99.48203842940686,C,137.0,SKU10437,Tomato 0437,Vegetables,Tomato,Local,57.95,0.498,110,41.07
10443,17,24,1166.6399999999999,99.52659426343637,C,140.0,SKU10443,Soft Drink 0443,Beverages,Soft Drink,Parle,48.61,2.725,292,32.71
10432,18,23,1636.22,99.56929360438133,C,139.0,SKU10432,Tomato 0432,Vegetables,Tomato,ITC,71.14,4.013,316,41.41
10464,19,23,345.0,99.61199294532628,C,138.0,SKU10464,Coffee 0464,Beverages,Coffee,ITC,15.0,2.985,234,8.63
10486,19,22,1139.16,99.65283579318667,C,138.0,SKU10486,Juice 0486,Beverages,Juice,Tata,51.78,4.07,63,41.99
10466,15,22,1505.46,99.69367864104706,C,142.0,SKU10466,Garbage Bags 0466,Household,Garbage Bags,Britannia,68.43,3.206,75,51.47
10487,16,22,1342.88,99.73452148890745,C,141.0,SKU10487,Bread 0487,Bakery,Bread,Parle,61.04,2.554,107,42.17
10489,16,22,728.64,99.77536433676785,C,141.0,SKU10489,Ice Cream 0489,Frozen,Ice Cream,Local,33.12,2.326,50,25.31
10391,17,22,1193.72,99.81620718462824,C,140.0,SKU10391,Frozen Snacks 0391,Frozen,Frozen Snacks,Amul,54.26,3.554,285,30.47
10439,17,21,1055.25,99.85519353940407,C,140.0,SKU10439,Chips 0439,Snacks,Chips,Local,50.25,2.217,200,33.64
10408,18,21,1168.86,99.8941798941799,C,139.0,SKU10408,Bread 0408,Bakery,Bread,Dove,55.66,0.494,260,36.83
10448,19,21,2612.82,99.93316624895573,C,138.0,SKU10448,Soap 0448,Personal Care,Soap,Tata,124.42,2.202,11,72.26
10382,16,20,890.9999999999999,99.97029611064698,C,141.0,SKU10382,Cakes 0382,Bakery,Cakes,Tata,44.55,2.253,105,32.4
10459,14,16,1009.6,100.0,C,143.0,SKU10459,Cakes 0459,Bakery,Cakes,Local,63.1,4.974,39,35.85
