order_id,store_id,customer_id,order_datetime,order_status,order_created_at,picking_started_at,picking_completed_at,packed_at,dispatched_at,picking_time_minutes,fulfillment_time_minutes
5004000,103,124633,2026-05-24 22:03:00,Delivered,2026-05-24 22:03:00,2026-05-24 22:05:00,2026-05-24 22:08:52.165968228,2026-05-24 22:10:39.470918292,2026-05-24 22:13:30.204155988,3.8694328038,10.503402599800001
5004001,106,118345,2026-01-05 12:03:00,Delivered,2026-01-05 12:03:00,2026-01-05 12:05:00,2026-01-05 12:10:09.142829634,2026-01-05 12:11:55.479943260,2026-01-05 12:13:18.444031482,5.1523804939,10.3074005247
5004002,107,129478,2026-05-18 21:03:00,Delivered,2026-05-18 21:03:00,2026-05-18 21:06:00,2026-05-18 21:10:32.009240262,2026-05-18 21:11:09.678999360,2026-05-18 21:12:21.676861926,4.5334873377,9.3612810321
5004003,110,174764,2026-04-02 11:03:00,Delivered,2026-04-02 11:03:00,2026-04-02 11:05:00,2026-04-02 11:09:44.905755474,2026-04-02 11:11:28.374015378,2026-04-02 11:12:52.119866814,4.7484292579,9.8686644469
5004004,110,127617,2026-06-30 08:03:00,Delivered,2026-06-30 08:03:00,2026-06-30 08:05:00,2026-06-30 08:11:52.624354158,2026-06-30 08:13:12.732910386,2026-06-30 08:14:47.744710692,6.8770725693,11.7957451782
5004005,109,192847,2026-03-27 19:03:00,Delivered,2026-03-27 19:03:00,2026-03-27 19:04:00,2026-03-27 19:10:06.574123794,2026-03-27 19:12:03.669531408,2026-03-27 19:14:50.449972476,6.1095687299,11.8408328746
5004006,106,106001,2026-03-28 19:03:00,Delivered,2026-03-28 19:03:00,2026-03-28 19:04:00,2026-03-28 19:09:08.397962358,2026-03-28 19:10:17.870784180,2026-03-28 19:13:20.517937770,5.1399660393,10.3419656295
5004007,109,174322,2026-01-24 22:03:00,Delivered,2026-01-24 22:03:00,2026-01-24 22:05:00,2026-01-24 22:11:41.662653486,2026-01-24 22:13:14.606131200,2026-01-24 22:15:10.161576882,6.6943775581,12.1693596147
5004008,102,195950,2026-05-27 22:03:00,Delivered,2026-05-27 22:03:00,2026-05-27 22:05:00,2026-05-27 22:12:17.404183842,2026-05-27 22:13:34.555361957,2026-05-27 22:16:00.112389809,7.2900697307,13.001873163483333
5004009,110,130054,2026-05-07 08:03:00,Delivered,2026-05-07 08:03:00,2026-05-07 08:05:00,2026-05-07 08:07:30.624091734,2026-05-07 08:08:45.367165386,2026-05-07 08:10:52.911592362,2.5104015288999997,7.881859872700001
5004010,103,129113,2026-06-06 17:03:00,Delivered,2026-06-06 17:03:00,2026-06-06 17:04:00,2026-06-06 17:06:56.458737288,2026-06-06 17:07:33.945655386,2026-06-06 17:09:05.868172662,2.9409789548000003,6.0978028777
5004011,105,154382,2026-01-17 18:03:00,Delivered,2026-01-17 18:03:00,2026-01-17 18:04:00,2026-01-17 18:08:01.191092364,2026-01-17 18:09:56.762959314,2026-01-17 18:11:26.510630748,4.0198515394,8.4418438458
5004012,110,166319,2026-02-08 17:03:00,Delivered,2026-02-08 17:03:00,2026-02-08 17:06:00,2026-02-08 17:09:13.106404614,2026-02-08 17:11:10.961927772,2026-02-08 17:13:26.111898527,3.2184400769000003,10.435198308783333
5004013,108,183880,2026-06-08 07:03:00,Delivered,2026-06-08 07:03:00,2026-06-08 07:05:00,2026-06-08 07:08:39.093751272,2026-06-08 07:10:10.823280102,2026-06-08 07:12:59.150140050,3.6515625212,9.9858356675
5004014,109,189980,2026-01-08 07:03:00,Delivered,2026-01-08 07:03:00,2026-01-08 07:05:00,2026-01-08 07:11:31.713980442,2026-01-08 07:13:10.608967188,2026-01-08 07:15:42.235581738,6.528566340699999,12.703926362299999
5004015,107,178814,2026-04-02 18:03:00,Delivered,2026-04-02 18:03:00,2026-04-02 18:05:00,2026-04-02 18:09:31.916434512,2026-04-02 18:10:44.308527852,2026-04-02 18:12:46.663555686,4.5319405752,9.7777259281
5004016,107,136972,2026-03-15 21:03:00,Delivered,2026-03-15 21:03:00,2026-03-15 21:04:00,2026-03-15 21:06:44.584812162,2026-03-15 21:08:40.381966500,2026-03-15 21:11:59.281555566,2.7430802027,8.988025926099999
5004017,102,105536,2026-06-20 10:03:00,Delivered,2026-06-20 10:03:00,2026-06-20 10:06:00,2026-06-20 10:11:31.950171198,2026-06-20 10:13:07.866576732,2026-06-20 10:16:34.886883492,5.5325028533000005,13.581448058200001
5004018,110,150025,2026-06-05 07:03:00,Delivered,2026-06-05 07:03:00,2026-06-05 07:05:00,2026-06-05 07:08:08.191159632,2026-06-05 07:09:39.687881520,2026-06-05 07:10:39.212739102,3.1365193272,7.6535456517
5004019,107,106154,2026-06-12 13:03:00,Delivered,2026-06-12 13:03:00,2026-06-12 13:05:00,2026-06-12 13:10:49.561648980,2026-06-12 13:12:54.873979062,2026-06-12 13:14:09.920693772,5.826027483,11.1653448962
5004020,107,176566,2026-02-22 12:03:00,Delivered,2026-02-22 12:03:00,2026-02-22 12:06:00,2026-02-22 12:10:36.325880010,2026-02-22 12:11:35.098534290,2026-02-22 12:12:37.513331262,4.6054313334999994,9.625222187699999
5004021,105,111074,2026-04-17 23:03:00,Delivered,2026-04-17 23:03:00,2026-04-17 23:04:00,2026-04-17 23:05:58.983601908,2026-04-17 23:06:42.376560792,2026-04-17 23:09:37.660684872,1.9830600318,6.6276780812
5004022,110,109570,2026-05-07 22:03:00,Delivered,2026-05-07 22:03:00,2026-05-07 22:04:00,2026-05-07 22:08:00.412254762,2026-05-07 22:09:41.084806062,2026-05-07 22:11:39.590537790,4.0068709127,8.659842296499999
5004023,105,145892,2026-06-25 16:03:00,Delivered,2026-06-25 16:03:00,2026-06-25 16:06:00,2026-06-25 16:12:12.401871282,2026-06-25 16:13:37.391925168,2026-06-25 16:15:52.198094508,6.2066978547,12.8699682418
5004024,102,159583,2026-01-02 23:03:00,Delivered,2026-01-02 23:03:00,2026-01-02 23:06:00,2026-01-02 23:11:03.131876406,2026-01-02 23:12:05.888839956,2026-01-02 23:14:46.837389648,5.0521979401,11.7806231608
5004025,102,118031,2026-06-26 10:03:00,Delivered,2026-06-26 10:03:00,2026-06-26 10:05:00,2026-06-26 10:09:45.888537090,2026-06-26 10:11:20.017190856,2026-06-26 10:13:31.464595188,4.7648089515,10.5244099198
5004026,107,158211,2026-03-06 23:03:00,Delivered,2026-03-06 23:03:00,2026-03-06 23:04:00,2026-03-06 23:06:58.857347322,2026-03-06 23:08:37.577828412,2026-03-06 23:10:18.702141972,2.9809557887,7.3117023662
5004027,108,170089,2026-01-24 14:03:00,Delivered,2026-01-24 14:03:00,2026-01-24 14:06:00,2026-01-24 14:09:35.052233088,2026-01-24 14:11:26.154225096,2026-01-24 14:12:45.455562246,3.5842038848,9.7575927041
5004028,103,114878,2026-04-22 15:03:00,Delivered,2026-04-22 15:03:00,2026-04-22 15:04:00,2026-04-22 15:07:18.603848946,2026-04-22 15:08:22.132886496,2026-04-22 15:10:22.812122982,3.3100641491,7.3802020497
5004029,107,189769,2026-05-22 07:03:00,Delivered,2026-05-22 07:03:00,2026-05-22 07:05:00,2026-05-22 07:09:19.889915214,2026-05-22 07:10:40.068199044,2026-05-22 07:13:30.500625384,4.3314985869,10.5083437564
5004030,110,118607,2026-01-24 10:03:00,Delivered,2026-01-24 10:03:00,2026-01-24 10:05:00,2026-01-24 10:11:04.750103106,2026-01-24 10:12:41.929119582,2026-01-24 10:13:32.802149634,6.0791683851,10.5467024939
5004031,106,102211,2026-01-08 10:03:00,Delivered,2026-01-08 10:03:00,2026-01-08 10:04:00,2026-01-08 10:10:39.643935120,2026-01-08 10:12:36.247188630,2026-01-08 10:14:24.822209220,6.660732252,11.413703487
5004032,110,192178,2026-06-12 15:03:00,Delivered,2026-06-12 15:03:00,2026-06-12 15:06:00,2026-06-12 15:12:02.486648544,2026-06-12 15:13:54.324987834,2026-06-12 15:14:33.496018806,6.0414441424,11.5582669801
5004033,102,174358,2026-06-19 10:03:00,Delivered,2026-06-19 10:03:00,2026-06-19 10:05:00,2026-06-19 10:10:09.914151216,2026-06-19 10:11:28.084998834,2026-06-19 10:14:24.317454810,5.1652358536,11.4052909135
5004034,105,174737,2026-01-29 08:03:00,Delivered,2026-01-29 08:03:00,2026-01-29 08:05:00,2026-01-29 08:07:17.481130782,2026-01-29 08:08:59.942204262,2026-01-29 08:09:52.009420362,2.2913521797,6.8668236727
5004035,106,103752,2026-06-13 17:03:00,Delivered,2026-06-13 17:03:00,2026-06-13 17:04:00,2026-06-13 17:10:00.843974658,2026-06-13 17:11:18.349613304,2026-06-13 17:12:13.205046282,6.0140662442999995,9.2200841047
5004036,104,148315,2026-06-14 21:03:00,Delivered,2026-06-14 21:03:00,2026-06-14 21:06:00,2026-06-14 21:10:45.838908894,2026-06-14 21:12:05.934546342,2026-06-14 21:14:57.965401524,4.7639818149,11.9660900254
5004037,102,107764,2026-06-30 08:03:00,Delivered,2026-06-30 08:03:00,2026-06-30 08:05:00,2026-06-30 08:11:49.242431190,2026-06-30 08:13:11.761156830,2026-06-30 08:14:52.786648398,6.8207071865,11.8797774733
5004038,105,178162,2026-02-09 16:03:00,Delivered,2026-02-09 16:03:00,2026-02-09 16:04:00,2026-02-09 16:07:37.723341900,2026-02-09 16:08:52.302364032,2026-02-09 16:09:37.074028878,3.6287223650000002,6.6179004812999995
5004039,104,143300,2026-04-15 23:03:00,Delivered,2026-04-15 23:03:00,2026-04-15 23:05:00,2026-04-15 23:07:50.239243542,2026-04-15 23:09:37.876394190,2026-04-15 23:12:15.260621952,2.8373207257,9.2543436992
5004040,103,187769,2026-06-29 13:03:00,Delivered,2026-06-29 13:03:00,2026-06-29 13:05:00,2026-06-29 13:07:45.618707166,2026-06-29 13:09:37.958876142,2026-06-29 13:11:55.353584238,2.7603117861,8.9225597373
5004041,104,199952,2026-06-13 10:03:00,Delivered,2026-06-13 10:03:00,2026-06-13 10:05:00,2026-06-13 10:07:09.905059542,2026-06-13 10:08:30.296761746,2026-06-13 10:12:15.376690218,2.1650843257,9.2562781703
5004042,105,130797,2026-04-20 08:03:00,Delivered,2026-04-20 08:03:00,2026-04-20 08:06:00,2026-04-20 08:08:54.714262188,2026-04-20 08:10:28.885949598,2026-04-20 08:11:42.062611482,2.9119043698,8.7010435247
5004043,109,129683,2026-02-05 22:03:00,Delivered,2026-02-05 22:03:00,2026-02-05 22:05:00,2026-02-05 22:09:35.119526898,2026-02-05 22:10:55.891226136,2026-02-05 22:12:20.283508452,4.5853254483,9.3380584742
5004044,105,197850,2026-01-16 13:03:00,Delivered,2026-01-16 13:03:00,2026-01-16 13:04:00,2026-01-16 13:06:35.548283082,2026-01-16 13:07:43.053234384,2026-01-16 13:09:19.280419404,2.5924713847,6.321340323399999
5004045,105,151206,2026-02-16 08:03:00,Delivered,2026-02-16 08:03:00,2026-02-16 08:04:00,2026-02-16 08:10:06.954806928,2026-02-16 08:11:10.778564544,2026-02-16 08:14:09.786183588,6.1159134488,11.1631030598
5004046,104,171448,2026-01-12 21:03:00,Delivered,2026-01-12 21:03:00,2026-01-12 21:06:00,2026-01-12 21:09:19.668361134,2026-01-12 21:11:31.627603818,2026-01-12 21:12:08.521757298,3.3278060189,9.1420292883
5004047,106,197747,2026-02-05 20:03:00,Delivered,2026-02-05 20:03:00,2026-02-05 20:04:00,2026-02-05 20:08:35.590763448,2026-02-05 20:09:47.736878982,2026-02-05 20:11:41.997838410,4.5931793908000005,8.6999639735
5004048,103,141262,2026-01-14 18:03:00,Delivered,2026-01-14 18:03:00,2026-01-14 18:06:00,2026-01-14 18:11:24.610164432,2026-01-14 18:13:09.853346334,2026-01-14 18:15:33.268424970,5.4101694072,12.5544737495
5004049,109,162948,2026-05-18 08:03:00,Delivered,2026-05-18 08:03:00,2026-05-18 08:05:00,2026-05-18 08:10:32.525331138,2026-05-18 08:12:11.888922258,2026-05-18 08:15:19.698006509,5.5420888523,12.328300108483335
5004050,105,177606,2026-04-17 08:03:00,Delivered,2026-04-17 08:03:00,2026-04-17 08:06:00,2026-04-17 08:08:37.754953854,2026-04-17 08:09:39.166340400,2026-04-17 08:11:08.373188070,2.6292492309,8.1395531345
5004051,105,136404,2026-04-04 10:03:00,Delivered,2026-04-04 10:03:00,2026-04-04 10:05:00,2026-04-04 10:08:46.881364272,2026-04-04 10:10:27.058061268,2026-04-04 10:12:51.369032364,3.7813560712000003,9.8561505394
5004052,101,166444,2026-05-27 09:03:00,Delivered,2026-05-27 09:03:00,2026-05-27 09:06:00,2026-05-27 09:10:30.414518712,2026-05-27 09:12:07.499771070,2026-05-27 09:13:47.649999090,4.5069086452,10.794166651500001
5004053,109,132737,2026-03-16 16:03:00,Delivered,2026-03-16 16:03:00,2026-03-16 16:06:00,2026-03-16 16:09:47.880805692,2026-03-16 16:11:17.302483182,2026-03-16 16:12:28.468383768,3.7980134282,9.4744730628
5004054,105,177720,2026-03-14 13:03:00,Delivered,2026-03-14 13:03:00,2026-03-14 13:04:00,2026-03-14 13:08:07.090918398,2026-03-14 13:09:26.630854788,2026-03-14 13:11:31.505498028,4.1181819733000005,8.525091633799999
5004055,102,128183,2026-02-07 20:03:00,Delivered,2026-02-07 20:03:00,2026-02-07 20:04:00,2026-02-07 20:10:06.648785340,2026-02-07 20:11:36.584019408,2026-02-07 20:13:33.349879296,6.1108130890000005,10.555831321600001
5004056,102,148570,2026-03-22 08:03:00,Delivered,2026-03-22 08:03:00,2026-03-22 08:04:00,2026-03-22 08:09:26.649206202,2026-03-22 08:11:07.998697482,2026-03-22 08:13:42.423376974,5.444153436700001,10.7070562829
5004057,104,108237,2026-02-01 19:03:00,Delivered,2026-02-01 19:03:00,2026-02-01 19:05:00,2026-02-01 19:08:26.747039688,2026-02-01 19:09:36.079791624,2026-02-01 19:13:20.935942566,3.4457839948,10.3489323761
5004058,108,186382,2026-04-17 22:03:00,Delivered,2026-04-17 22:03:00,2026-04-17 22:04:00,2026-04-17 22:08:54.973736622,2026-04-17 22:10:59.464894902,2026-04-17 22:13:30.718037358,4.9162289437,10.5119672893
5004059,101,110387,2026-06-30 09:03:00,Delivered,2026-06-30 09:03:00,2026-06-30 09:04:00,2026-06-30 09:07:37.671104280,2026-06-30 09:09:24.162712908,2026-06-30 09:11:34.164646602,3.627851738,8.5694107767
5004060,102,103532,2026-04-07 18:03:00,Delivered,2026-04-07 18:03:00,2026-04-07 18:04:00,2026-04-07 18:08:51.582082284,2026-04-07 18:09:23.851031604,2026-04-07 18:12:00.318065034,4.859701371400001,9.005301083900001
5004061,106,173065,2026-02-24 15:03:00,Delivered,2026-02-24 15:03:00,2026-02-24 15:06:00,2026-02-24 15:11:04.667459334,2026-02-24 15:12:29.287762944,2026-02-24 15:14:03.789785184,5.0777909889,11.063163086400001
5004062,105,118091,2026-05-05 08:03:00,Delivered,2026-05-05 08:03:00,2026-05-05 08:04:00,2026-05-05 08:08:11.392044270,2026-05-05 08:10:32.502393252,2026-05-05 08:13:20.356244700,4.1898674045,10.339270745
5004063,110,155619,2026-05-29 11:03:00,Delivered,2026-05-29 11:03:00,2026-05-29 11:06:00,2026-05-29 11:09:51.612216768,2026-05-29 11:11:30.192590448,2026-05-29 11:13:08.440718508,3.8602036128,10.140678641800001
5004064,108,199343,2026-03-27 20:03:00,Delivered,2026-03-27 20:03:00,2026-03-27 20:05:00,2026-03-27 20:08:49.584450606,2026-03-27 20:10:02.187781878,2026-03-27 20:12:27.596274108,3.8264075100999997,9.4599379018
5004065,107,112922,2026-02-15 21:03:00,Delivered,2026-02-15 21:03:00,2026-02-15 21:04:00,2026-02-15 21:10:17.063263590,2026-02-15 21:12:02.415105660,2026-02-15 21:14:01.484398674,6.2843877265,11.0247399779
5004066,104,122221,2026-05-10 13:03:00,Delivered,2026-05-10 13:03:00,2026-05-10 13:04:00,2026-05-10 13:08:30.283573140,2026-05-10 13:09:09.447975642,2026-05-10 13:11:06.331977486,4.504726219,8.105532958100001
5004067,107,140276,2026-02-03 08:03:00,Delivered,2026-02-03 08:03:00,2026-02-03 08:05:00,2026-02-03 08:12:28.528632372,2026-02-03 08:14:04.981864464,2026-02-03 08:17:31.121877558,7.4754772062,14.5186979593
5004068,106,180410,2026-06-30 11:03:00,Delivered,2026-06-30 11:03:00,2026-06-30 11:05:00,2026-06-30 11:10:46.897210692,2026-06-30 11:12:04.862094612,2026-06-30 11:13:31.593498462,5.7816201782,10.526558307699998
5004069,103,123396,2026-02-27 21:03:00,Delivered,2026-02-27 21:03:00,2026-02-27 21:06:00,2026-02-27 21:07:20.082806748,2026-02-27 21:08:51.112046622,2026-02-27 21:11:23.926608173,1.3347134457999998,8.398776802883333
5004070,104,197259,2026-03-05 16:03:00,Delivered,2026-03-05 16:03:00,2026-03-05 16:06:00,2026-03-05 16:10:45.881941020,2026-03-05 16:11:43.958328450,2026-03-05 16:13:32.926557936,4.764699017,10.548775965599999
5004071,110,141957,2026-05-12 14:03:00,Delivered,2026-05-12 14:03:00,2026-05-12 14:04:00,2026-05-12 14:09:11.269447548,2026-05-12 14:10:30.939406086,2026-05-12 14:13:23.718041304,5.187824125800001,10.3953006884
5004072,106,171134,2026-01-03 07:03:00,Delivered,2026-01-03 07:03:00,2026-01-03 07:05:00,2026-01-03 07:09:41.764801734,2026-01-03 07:10:11.764801734,2026-01-03 07:11:18.066175008,4.6960800289,8.3011029168
5004073,105,162372,2026-02-06 20:03:00,Delivered,2026-02-06 20:03:00,2026-02-06 20:04:00,2026-02-06 20:07:39.067986264,2026-02-06 20:08:54.216410112,2026-02-06 20:10:47.755769382,3.6511331044000004,7.7959294897
5004074,108,146942,2026-01-23 14:03:00,Delivered,2026-01-23 14:03:00,2026-01-23 14:05:00,2026-01-23 14:09:27.426451374,2026-01-23 14:11:00.334094148,2026-01-23 14:12:25.736352372,4.4571075229,9.4289392062
5004075,103,112340,2026-03-12 16:03:00,Delivered,2026-03-12 16:03:00,2026-03-12 16:05:00,2026-03-12 16:08:53.962755018,2026-03-12 16:10:50.693621580,2026-03-12 16:14:15.869140584,3.8993792503,11.2644856764
5004076,103,141910,2026-04-11 21:03:00,Delivered,2026-04-11 21:03:00,2026-04-11 21:05:00,2026-04-11 21:08:36.686203512,2026-04-11 21:11:05.830328118,2026-04-11 21:14:17.378943240,3.6114367252,11.289649054
5004077,110,171913,2026-02-02 16:03:00,Delivered,2026-02-02 16:03:00,2026-02-02 16:04:00,2026-02-02 16:09:24.899637258,2026-02-02 16:10:35.243601372,2026-02-02 16:12:10.910027676,5.4149939543,9.181833794600001
5004078,109,117560,2026-03-04 22:03:00,Delivered,2026-03-04 22:03:00,2026-03-04 22:05:00,2026-03-04 22:10:56.933370726,2026-03-04 22:12:39.070698240,2026-03-04 22:13:53.496423090,5.9488895121,10.8916070515
5004079,105,103898,2026-05-20 16:03:00,Delivered,2026-05-20 16:03:00,2026-05-20 16:04:00,2026-05-20 16:08:55.960484358,2026-05-20 16:10:17.897803290,2026-05-20 16:12:06.196320348,4.9326747392999994,9.1032720058
5004080,110,152715,2026-06-20 12:03:00,Delivered,2026-06-20 12:03:00,2026-06-20 12:05:00,2026-06-20 12:11:34.929939000,2026-06-20 12:12:57.750144756,2026-06-20 12:15:46.219539504,6.582165649999999,12.7703256584
5004081,104,101059,2026-01-03 22:03:00,Delivered,2026-01-03 22:03:00,2026-01-03 22:04:00,2026-01-03 22:07:01.892779158,2026-01-03 22:08:34.025434440,2026-01-03 22:10:57.852792762,3.0315463193,7.9642132127
5004082,107,132123,2026-04-24 17:03:00,Delivered,2026-04-24 17:03:00,2026-04-24 17:04:00,2026-04-24 17:08:53.487805212,2026-04-24 17:10:19.680272148,2026-04-24 17:12:11.288467650,4.8914634202,9.1881411275
5004083,101,184709,2026-01-05 19:03:00,Delivered,2026-01-05 19:03:00,2026-01-05 19:04:00,2026-01-05 19:06:51.769324044,2026-01-05 19:09:06.585339630,2026-01-05 19:12:11.497083564,2.8628220674000002,9.191618059400001
5004084,107,122053,2026-04-05 10:03:00,Delivered,2026-04-05 10:03:00,2026-04-05 10:06:00,2026-04-05 10:11:24.700475988,2026-04-05 10:12:47.539389918,2026-04-05 10:15:14.834728278,5.4116745997999995,12.2472454713
5004085,102,171260,2026-06-09 18:03:00,Delivered,2026-06-09 18:03:00,2026-06-09 18:06:00,2026-06-09 18:11:39.715028466,2026-06-09 18:12:42.268378116,2026-06-09 18:14:12.055529520,5.6619171411,11.200925492000001
5004086,103,109949,2026-05-25 16:03:00,Delivered,2026-05-25 16:03:00,2026-05-25 16:06:00,2026-05-25 16:09:13.909826058,2026-05-25 16:10:48.315017802,2026-05-25 16:11:19.558297998,3.2318304343,8.3259716333
5004087,109,108382,2026-02-12 08:03:00,Delivered,2026-02-12 08:03:00,2026-02-12 08:06:00,2026-02-12 08:10:27.721840506,2026-02-12 08:11:31.945408386,2026-02-12 08:15:21.839055132,4.462030675099999,12.3639842522
5004088,103,137151,2026-02-16 11:03:00,Delivered,2026-02-16 11:03:00,2026-02-16 11:04:00,2026-02-16 11:07:46.844754330,2026-02-16 11:09:07.992105666,2026-02-16 11:11:05.346911526,3.7807459055,8.0891151921
5004089,105,106098,2026-05-22 22:03:00,Delivered,2026-05-22 22:03:00,2026-05-22 22:04:00,2026-05-22 22:09:30.154812654,2026-05-22 22:11:25.589807796,2026-05-22 22:11:55.589807796,5.502580210900001,8.926496796599999
5004090,110,170176,2026-05-29 16:03:00,Delivered,2026-05-29 16:03:00,2026-05-29 16:06:00,2026-05-29 16:10:46.698936060,2026-05-29 16:12:10.742476788,2026-05-29 16:14:36.594616392,4.778315601,11.6099102732
5004091,110,182809,2026-02-20 20:03:00,Delivered,2026-02-20 20:03:00,2026-02-20 20:06:00,2026-02-20 20:09:21.819209880,2026-02-20 20:11:04.309171782,2026-02-20 20:11:55.426122762,3.3636534979999997,8.9237687127
5004092,105,113428,2026-01-01 09:03:00,Delivered,2026-01-01 09:03:00,2026-01-01 09:05:00,2026-01-01 09:07:22.405672242,2026-01-01 09:08:47.379380718,2026-01-01 09:12:00.376877376,2.3734278707,9.0062812896
5004093,101,108994,2026-03-22 10:03:00,Delivered,2026-03-22 10:03:00,2026-03-22 10:05:00,2026-03-22 10:09:32.275666722,2026-03-22 10:11:08.540226834,2026-03-22 10:14:18.631892934,4.537927778699999,11.3105315489
5004094,103,157002,2026-04-23 23:03:00,Delivered,2026-04-23 23:03:00,2026-04-23 23:04:00,2026-04-23 23:08:07.511572625,2026-04-23 23:09:20.798668325,2026-04-23 23:11:21.242361905,4.125192877083333,8.354039365083333
5004095,107,174424,2026-03-22 14:03:00,Delivered,2026-03-22 14:03:00,2026-03-22 14:04:00,2026-03-22 14:07:31.402200611,2026-03-22 14:09:20.875056605,2026-03-22 14:10:39.350058449,3.5233700101833336,7.6558343074833335
5004096,104,115270,2026-06-19 22:03:00,Delivered,2026-06-19 22:03:00,2026-06-19 22:06:00,2026-06-19 22:09:24.769029108,2026-06-19 22:10:23.141206896,2026-06-19 22:12:58.176769404,3.4128171518,9.9696128234
5004097,108,162422,2026-05-28 20:03:00,Delivered,2026-05-28 20:03:00,2026-05-28 20:05:00,2026-05-28 20:09:44.476563036,2026-05-28 20:10:55.258451118,2026-05-28 20:14:05.165090508,4.741276050600001,11.0860848418
5004098,110,129752,2026-05-23 12:03:00,Delivered,2026-05-23 12:03:00,2026-05-23 12:04:00,2026-05-23 12:09:13.543943160,2026-05-23 12:10:45.496962594,2026-05-23 12:12:52.372957098,5.225732386000001,9.8728826183
5004099,107,184099,2026-01-04 23:03:00,Delivered,2026-01-04 23:03:00,2026-01-04 23:05:00,2026-01-04 23:11:12.800506338,2026-01-04 23:13:02.592098850,2026-01-04 23:14:56.270548926,6.2133417723,11.937842482099999
5004100,107,166649,2026-06-04 20:03:00,Delivered,2026-06-04 20:03:00,2026-06-04 20:06:00,2026-06-04 20:09:56.505067482,2026-06-04 20:11:31.581156270,2026-06-04 20:13:07.475523624,3.9417511246999997,10.1245920604
5004101,106,145319,2026-05-17 09:03:00,Delivered,2026-05-17 09:03:00,2026-05-17 09:04:00,2026-05-17 09:10:36.169639716,2026-05-17 09:12:18.469952046,2026-05-17 09:14:13.619655900,6.6028273286,11.226994265
5004102,102,152175,2026-03-13 08:03:00,Delivered,2026-03-13 08:03:00,2026-03-13 08:06:00,2026-03-13 08:10:50.889882282,2026-03-13 08:11:51.648504516,2026-03-13 08:13:55.945623528,4.848164704699999,10.9324270588
5004103,106,157796,2026-04-17 09:03:00,Delivered,2026-04-17 09:03:00,2026-04-17 09:05:00,2026-04-17 09:09:42.245590152,2026-04-17 09:11:04.656534066,2026-04-17 09:12:52.767228906,4.704093169199999,9.8794538151
5004104,110,135430,2026-05-30 19:03:00,Delivered,2026-05-30 19:03:00,2026-05-30 19:06:00,2026-05-30 19:12:12.797317146,2026-05-30 19:13:48.523256298,2026-05-30 19:15:13.847802654,6.2132886191,12.2307967109
5004105,107,113763,2026-06-14 09:03:00,Delivered,2026-06-14 09:03:00,2026-06-14 09:05:00,2026-06-14 09:09:04.355686290,2026-06-14 09:10:35.697260172,2026-06-14 09:14:06.923090118,4.0725947714999995,11.1153848353
5004106,108,169540,2026-04-10 11:03:00,Delivered,2026-04-10 11:03:00,2026-04-10 11:06:00,2026-04-10 11:09:44.586142842,2026-04-10 11:10:48.629948849,2026-04-10 11:12:48.897816095,3.7431023807,9.814963601583335
5004107,109,188468,2026-01-08 14:03:00,Delivered,2026-01-08 14:03:00,2026-01-08 14:05:00,2026-01-08 14:09:56.937729402,2026-01-08 14:11:06.702747990,2026-01-08 14:12:53.153135262,4.9489621567,9.885885587699999
5004108,104,155462,2026-04-22 09:03:00,Delivered,2026-04-22 09:03:00,2026-04-22 09:06:00,2026-04-22 09:12:29.893838400,2026-04-22 09:13:56.738279046,2026-04-22 09:16:18.059655054,6.49823064,13.3009942509
5004109,104,136069,2026-05-04 12:03:00,Delivered,2026-05-04 12:03:00,2026-05-04 12:05:00,2026-05-04 12:08:13.254498498,2026-05-04 12:10:01.172913408,2026-05-04 12:12:24.606501072,3.2209083083,9.4101083512
5004110,110,189241,2026-01-11 18:03:00,Delivered,2026-01-11 18:03:00,2026-01-11 18:04:00,2026-01-11 18:09:44.842583586,2026-01-11 18:12:05.247453528,2026-01-11 18:14:14.159045310,5.7473763931,11.2359840885
5004111,105,122669,2026-05-28 23:03:00,Delivered,2026-05-28 23:03:00,2026-05-28 23:04:00,2026-05-28 23:07:56.869969548,2026-05-28 23:09:00.700340178,2026-05-28 23:10:17.979470934,3.9478328258,7.2996578489
5004112,108,141856,2026-02-06 14:03:00,Delivered,2026-02-06 14:03:00,2026-02-06 14:05:00,2026-02-06 14:10:00.050403942,2026-02-06 14:11:31.260997206,2026-02-06 14:13:42.799045170,5.0008400657,10.7133174195
5004113,107,102985,2026-06-11 19:03:00,Delivered,2026-06-11 19:03:00,2026-06-11 19:05:00,2026-06-11 19:08:25.857481188,2026-06-11 19:09:31.392964848,2026-06-11 19:11:50.339649474,3.4309580198000003,8.8389941579
5004114,102,164304,2026-04-10 16:03:00,Delivered,2026-04-10 16:03:00,2026-04-10 16:05:00,2026-04-10 16:08:29.729880192,2026-04-10 16:09:59.149762914,2026-04-10 16:12:26.566643676,3.4954980032,9.4427773946
5004115,104,145308,2026-02-28 14:03:00,Delivered,2026-02-28 14:03:00,2026-02-28 14:06:00,2026-02-28 14:11:21.476873760,2026-02-28 14:12:42.233580714,2026-02-28 14:15:06.918770448,5.357947896,12.1153128408
5004116,104,180435,2026-01-11 15:03:00,Delivered,2026-01-11 15:03:00,2026-01-11 15:06:00,2026-01-11 15:09:53.333482002,2026-01-11 15:11:33.132866466,2026-01-11 15:13:54.041710326,3.8888913667000002,10.9006951721
